sentence_index,original_sentence,tokenized_sentence,token_count
484,"जर्सी गांयुनु जे खीर में लगि॒भगि॒ 5 सेकिड़ो चर्बी॒अ जो मिकदारि हूंदो आहे, जड॒हिं त होलस्टीन-फ्राइज़ियन गांयुनु जे खीर में 3","ज र्सी   गां यु नु   जे   खी र   में   ल गि॒ भ गि॒   5   से किड़ो   च र्बी ॒ अ   जो   मि क दा रि   हूंदो   आहे,   जड॒हिं   त   हो ल स्टी न - फ्रा इ ज़ि यन   गां यु नु   जे   खी र   में   3",46
485,5 सेकिड़ो चर्बी॒ हूंदी आहे,5   से किड़ो   च र्बी ॒   हूंदी   आहे,8
486,"इन्सानी हिफ़ाज़त जो ख़ास ध्यान ग्राहक, कर्मचारी, ऐं मैनेजमेंट हिननि सभणीं माण्हुनि जी सिहत, सफ़ाई, ऐं माहोल ते हूंदो आहे","इ न्सा नी   हि फ़ा ज़ त   जो   ख़ा स   ध्यान   ग्राहक ,   कर्मचा री,   ऐं   मैनेज मेंट   हिन नि   सभ णीं   माण्हुनि   जी   सिहत ,   स फ़ा ई,   ऐं   मा हो ल   ते   हूंदो   आहे",36
487,जेतोणिक एच,जेतो णि क   ए च,5
488,एल,एल,1
489,एल,एल,1
490,डब्ल्यू,डब्ल्यू,1
491,"जे ॿिएं फेरे में सीजियम जी हासुलाति जो इरादो कयो वेंदो आहे, स्ट्रोंटियम-एक्टीनाइड-लैंथेनाइड जी गडि॒यल तफ़रीक टिएं फेरे में हासिल कई वेंदी आहे","जे   ॿिएं   फे रे   में   सी जि यम   जी   हा सु ला ति   जो   इ रा दो   कयो   वेंदो   आहे,   स्ट्रों टि यम - ए क्टी नाइ ड - लैं थे नाइ ड   जी   ग डि॒ यल   त फ़ री क   टिएं   फे रे   में   हासिल   कई   वेंदी   आहे",49
492,"माइक्रोवेव रिमोट सेंसिंग हुनर जो इस्तैमाल हर मौसम में थी सघंदो आहे, छाकाण त वातावरण घटि झझाईअ वारी हिन माइक्रोवेव खे रोकींदो न आहे ऐं इहे सूख्यम किरणूं ककरनि मां पार थी सघंदियूं आहिन ऐं सिज जी रोशनीअ जो इन्हनि सूख्यम किरणुन जे सेंसर ते असर न थींदो आहे, इन करे इहे ॾींह ऐं रात महिल थींदड़ संचालन जे लाइ मुनासिब आहिन","माइ क्रो वे व   रि मोट   सें सिंग   हुन र   जो   इस्तैमाल   हर   मौसम   में   थी   सघं दो   आहे,   छाका ण   त   वा ता वर ण   घटि   झ झा ईअ   वारी   हिन   माइ क्रो वे व   खे   रो कीं दो   न   आहे   ऐं   इहे   सू ख्य म   किर णूं   क कर नि   मां   पा र   थी   सघं दियूं   आहि न   ऐं   सि ज   जी   रो श नी अ   जो   इन्हनि   सू ख्य म   किर णु न   जे   सें सर   ते   असर   न   थींदो   आहे,   इन   करे   इहे   ॾींह   ऐं   रा त   महिल   थींदड़   सं चा लन   जे   लाइ   मुनासिब   आहि न",101
493,"यूरेनियम खे, या कुदिरती या ________ सरूप में, अक्सरि एटिमी पावर प्लांट्नि में एटिमी विरिहाङे जे लाए बा॒रण तोर वापिरायो वेंदो आहे","यू रे नियम   खे ,   या   कु दि रती   या   _ _ _ _ _ _ _ _   स रूप   में,   अक्सरि   ए टि मी   पा वर   प्लां ट्नि   में   ए टि मी   विरिहा ङे   जे   लाए   बा ॒ रण   तो र   वा पि रा यो   वेंदो   आहे",48
494,"इन खां सवाइ, तकड़ खे सोयाबीन में रीझायो वियो आहे","इन   खां   स वाइ ,   तक ड़   खे   सो या बी न   में   री झा यो   वियो   आहे",18
495,"दी रैकिंग बैक तरीको तड॒हिं काराइतो हूंदो आहे, जड॒हिं भिति जी सजी॒ लंबाई हिक वक्त में न ठाहे सघिबी आहे","दी   रै किंग   बैक   तरी को   त ड॒हिं   का राइ तो   हूंदो   आहे,   जड॒हिं   भि ति   जी   सजी ॒   लं बाई   हिक   व क्त   में   न   ठाहे   सघि बी   आहे",30
496,"ही सभिनी तअलुक़ रखंदड़नि जे ध्यान जो मर्कज़ रसायनी-मुक्त खेतीअ ते खणी आयो आहे, जंहिंमें नामियाती खेती, ऐं मिटी ऐं वायूमंडलु खे चङो भलो करणु, वरी जीअरो करणु, ऐं सुधार करणु जा हुनर शामिल आहिनि","ही   सभिनी   त अ लु क़   रखं द ड़ नि   जे   ध्यान   जो   मर्क ज़   र सा य नी - मु क्त   खेती अ   ते   खणी   आयो   आहे,   जंहिंमें   ना मिया ती   खेती ,   ऐं   मिटी   ऐं   वा यू मंड लु   खे   चङो   भ लो   करणु ,   वरी   जीअ रो   करणु ,   ऐं   सु धार   करणु   जा   हुन र   शामिल   आहिनि",61
497,"डीं॒ह में 24°-27°C ऐं राति जे कलाकनि में 15°-17°C गर्मी पद जी ज़रूरत हूंदी आहे, जहिं में 75 सेकिड़ो निस्बती घिम सां गडि॒ गर्मी पदि 15°-27°C मुनासिब हूंदो आहे","डीं ॒ ह   में   24 ° - 27 ° C   ऐं   राति   जे   कला कनि   में   15 ° - 17 ° C   गर्मी   पद   जी   ज़रूरत   हूंदी   आहे,   ज हिं   में   7 5   से किड़ो   नि स्ब ती   घि म   सां   ग डि॒   गर्मी   प दि   15 ° - 27 ° C   मुनासिब   हूंदो   आहे",55
498,"अंतरराष्ट्रीय वापारि मरिकज़ पारां तरहें-तरहें जे प्रोग्रामनि जो बंदोबस्त कयो पियो वञे, जेके नढंनि वापारनि ऐं वापारियुनु जी ज़रूरतुनु ते रोशनी विझनि था ऐं अगि॒ते वधण जे लाइ उन्हनि जी मदद कनि था जीअं त डिजिटल वापारि: एम","अंतरराष्ट्रीय   वापा रि   म रिक ज़   पारां   तर हें - तर हें   जे   प्रोग्राम नि   जो   बं दो ब स्त   कयो   पियो   वञे ,   जेके   न ढं नि   वापा रनि   ऐं   वापा रि यु नु   जी   ज़रू रतु नु   ते   रो श नी   वि झ नि   था   ऐं   अ गि॒ ते   वध ण   जे   लाइ   उन्हनि   जी   मदद   कनि   था   जीअं   त   डि जि टल   वापा रि :   एम",69
499,ई,ई,1
500,एन,एन,1
501,ए,ए,1
502,"इलाइकनि में जुवाननि जे लाइ मौका, एस","इलाइ कनि   में   जु वान नि   जे   लाइ   मौ का ,   एस",12
503,डी,डी,1
504,जी,जी,1
505,"जी फ़ोटो निमाइश जे लाइ नंढा वापार, रांदियुनु में नौजवानि वापारी ऐं औरुतुनु में सीड़प करण","जी   फ़ो टो   नि मा इश   जे   लाइ   नं ढा   वापा र,   रांदि यु नु   में   नौ जवा नि   वापारी   ऐं   औ रु तु नु   में   सीड़प   करण",28
506,"हिन विधीअ में हिकु ऑर्गेनिक स्ट्रीम वारी सॉल्वेंट, सेलेक्टिव एक्सट्रैक्टेंट जा ट्रेसिस, ऐं पाणीअ जहिड़ो वेस्ट, ज़ोरिदारु हलचल जे इस्तेमालु सां हिकु-ॿिये जे वेझे संॿंधु में रखिया वेंदा आहिनि","हिन   वि धीअ   में   हिकु   ऑ र्गे निक   स्ट्री म   वारी   सॉ ल्वें ट,   से ले क्टि व   एक्स ट्रै क्टें ट   जा   ट्रे सि स,   ऐं   पाणी अ   ज हि ड़ो   वेस्ट ,   ज़ो रि दारु   हल चल   जे   इस्तेमालु   सां   हिकु - ॿि ये   जे   वे झे   सं ॿं धु   में   रखि या   वें दा   आहिनि",58
507,हरहिक पेंसिल में सीजियम कांच जे बारीक ज़ाब्ते वारी सी कांच जी पेंसिल ठाहिण जे लाइ डिस्पेंसर वारे सीजियम कांच खे परे खां खास वरी- ॻारण वारी बठीअ में गॾु कयो वेंदो आहे,हरहिक   पें सिल   में   सी जि यम   कां च   जे   बारी क   ज़ा ब्ते   वारी   सी   कां च   जी   पें सिल   ठाहि ण   जे   लाइ   डि स्पें सर   वारे   सी जि यम   कां च   खे   परे   खां   खा स   वरी -   ॻा रण   वारी   ब ठी अ   में   गॾु   कयो   वेंदो   आहे,52
508,"इन खां सिवाइ, नेकासी/ विदेश मां घुरायलि माल, क़ीमत मुकररी ऐं पब्लिक विर्छ जहिड़ी मार्केटिंग नीतीअ जी बनावत जे लाइ भरोसेमंद ऐं मुदाइता अंदाज़ ऐं मौसमी फ़सल एकड़ ऐं उपति अंदाज़ अहिम आहिन","इन   खां   सि वाइ ,   ने का सी /   वि देश   मां   घु राय लि   माल ,   क़ी मत   मु कर री   ऐं   प ब्लि क   वि र्छ   जहिड़ी   मा र्के टिंग   नी ती अ   जी   ब ना वत   जे   लाइ   भरो से मंद   ऐं   मु दाइ ता   अंदाज़   ऐं   मौ स मी   फ़ सल   ए क ड़   ऐं   उप ति   अंदाज़   अहि म   आहि न",66
509,"फ़सलु जी उपज खे चङी मात्रा में वधाइणु मुम्किन आहे, अञा वधीक ज़मीन खे खेती में आणे करे (संओं रस्तो) ऐं फ़सल बंदोबस्त जूं बहितर टेक्नोलॉजियूं (उभो रस्तो) खे आणे करे, जीअं वधीक पैदावार ॾींदड़, दाख़िल जो जवाब ॾींदड़, एनर्जी-असराइतो, ऐं दॿाउ सहंदड़ घण किस्माई, वध्यलु आबपाशी, ऐं समायलु फ़सल ख़ुराकु ऐं रक्षा","फ़ स लु   जी   उप ज   खे   चङी   मा त्रा   में   वधा इणु   मु म्कि न   आहे,   अञा   वधीक   ज़ मी न   खे   खेती   में   आ णे   करे   ( सं ओं   र स्तो )   ऐं   फ़ सल   बं दो ब स्त   जूं   बहि तर   टे क्नो लॉ जि यूं   ( उ भो   र स्तो )   खे   आ णे   करे,   जीअं   वधीक   पैदा वार   ॾीं द ड़ ,   दा ख़ि ल   जो   जवाब   ॾीं द ड़ ,   एन र्जी - अस राइ तो ,   ऐं   दॿा उ   स हं द ड़   घण   कि स्मा ई,   व ध्य लु   आब पा शी ,   ऐं   समा यलु   फ़ सल   ख़ु रा कु   ऐं   र क्षा",112
510,गियरशिफ्ट लीवर खे अॻियुनु बि॒नि सीटुनु जे विच में विचें कंसोल ते लॻायो वियो आहे,गि यर शि फ्ट   ली वर   खे   अॻि यु नु   बि॒ नि   सी टु नु   जे   विच   में   विचें   कं सो ल   ते   लॻा यो   वियो   आहे,27
511,पर फक्त टेक्नोलॉजीअ खे इन तब्दीलीअ जो कारण चवण ग़लत थींदो,पर   फ क्त   टे क्नो लॉ जीअ   खे   इन   तब्दी ली अ   जो   कार ण   च वण   ग़ल त   थींदो,20
512,"इन्हनि सभनी पैरामीटरनि जे लाइ सूचकनि खे गडे॒ करे, हर हिक राज्य में सहूलियतुनि जी ख़ासियत जे लाइ हिक ख़ासियती दर्जे जी रचना कई वेई","इन्हनि   सभ नी   पै रा मी ट रनि   जे   लाइ   सू च कनि   खे   ग डे॒   करे,   हर   हिक   राज्य   में   सहू लिय तु नि   जी   ख़ासि यत   जे   लाइ   हिक   ख़ासि य ती   दर्जे   जी   रचना   कई   वेई",39
513,"इहे कैलिपर्स डेघु, ॿाहिर्यनि, ऐं अंदिर्यनि क़तरनि खे ॻणणु लाइ इस्तेमालु थी सघन था","इहे   कै लि प र्स   डे घु ,   ॿाहि र्य नि,   ऐं   अं दि र्य नि   क़ त रनि   खे   ॻ ण णु   लाइ   इस्तेमालु   थी   स घ न   था",30
514,"सिरुनि खे ईमारत साज़ी लाइ इस्तेमालु करणु खां पहिरीं, हुननि जी सख़्ती ऐं जटादारी लाइ जाच करणु घुरजे","सि रु नि   खे   ई मा रत   सा ज़ी   लाइ   इस्तेमालु   करणु   खां   पहिरीं ,   हुननि   जी   स ख़्ती   ऐं   ज टा दारी   लाइ   जाच   करणु   घु रजे",28
515,"अनाजु जे अॻु जो दाॿु कणक खां चांवरनि ताईं फ़ैलजे पियो, हिन जो कारणु आहे खरीफ़ सारियुनि जी इम्कानी घटु उपजु","अ ना जु   जे   अॻु   जो   दा ॿु   क ण क   खां   चां व रनि   ताईं   फ़ै लजे   पि यो,   हिन   जो   कार णु   आहे   ख री फ़   सा रियुनि   जी   इम्का नी   घ टु   उप जु",37
516,"भारत सरकार ऐं बि॒यनि स्टेकहोल्डर्स तरफां कयल अगि॒भरायुनु जे करे, वडे॒ पैमाने ते वापिराइंदड़नि जी मञोतीअ सां गडो॒-गडि॒ आयुर्वेद जी पहुच वधी आहे","भारत   सरकार   ऐं   बि॒यनि   स्टे क हो ल्ड र्स   तर फां   कयल   अ गि॒ भ रा यु नु   जे   करे,   व डे॒   पैमाने   ते   वा पि रा इं दड़ नि   जी   म ञो ती अ   सां   ग डो ॒ - ग डि॒   आ यु र्वे द   जी   पहुच   वधी   आहे",50
517,"तहिं खां सिवाइ, इ़लाजी इस्तैमालनि खे छडे॒ करे, रेडियोआइसोटोप खे गैर-सिमण वारे रूप में बदिलयो वेंदो, जीअं इन जे इस्तैमाल दरमियान अणॼाणाईअ में रेडियोएक्टिविटी छुटी न वञे","त हिं   खां   सि वाइ ,   इ ़ ला जी   इस्तैमाल नि   खे   छ डे॒   करे,   रे डियो आइ सो टो प   खे   गै र- सि म ण   वारे   रूप   में   बदि ल यो   वेंदो ,   जीअं   इन   जे   इस्तैमाल   दर मिया न   अण ॼाणा ईअ   में   रे डियो ए क्टि वि टी   छु टी   न   वञे",57
518,"रेडियोआइसोटोप जे इस्तेमालु ॾांहुं, सभिनी खां पहिरीं, हुन खे एच","रे डियो आइ सो टो प   जे   इस्तेमालु   ॾांहुं ,   सभिनी   खां   पहिरीं ,   हुन   खे   ए च",18
519,एल,एल,1
520,एल,एल,1
521,डब्लू,ड ब्लू,2
522,खां हिकु रेडियो-केमिकली शुद्धु रूपु में जुदा करणु घुरजे,खां   हिकु   रे डियो - के मि क ली   शु द्धु   रू पु   में   जुदा   करणु   घु रजे,18
523,"कर्ज़ अर्ज़ीअ में घ़ुरबल उपतुनु जी ॼाण, मुमकिन विक्रो कंदड़नि जी विचूर, सेवा पहुचाइण जूं हिदायतूं, हिसाब-किताब जी विचूर, राबिते जी ॼाण वगैरह समायल हूंदी आहे","क र्ज़   अ र् ज़ी अ   में   घ़ु र बल   उप तु नु   जी   ॼाण ,   मुमकिन   वि क्रो   कंदड़ नि   जी   वि चू र,   सेवा   पहुचा इण   जूं   हिदा यतूं ,   हिसा ब - किताब   जी   वि चू र,   रा बि ते   जी   ॼाण   व गै रह   समा यल   हूंदी   आहे",52
524,इहो इंटरनेट जे ज़रिए माल ऐं शेवाउनु जो विक्रो आहे,इहो   इंटर नेट   जे   ज़रिए   माल   ऐं   शेवा उ नु   जो   वि क्रो   आहे,14
525,"अहिड़ीअ तरह, दाखिलि कयल रिपोर्ट गुजरात में अमलिदारनि खे मोकली वई","अहिड़ी अ   तरह ,   दा खि लि   कयल   रिपोर्ट   गुजरात   में   अम लि दा रनि   खे   मो क ली   वई",20
526,"बाल विवाह निरोधक अधिनियम, 1978, शादीअ जी छोकरियुनु जे लाइ 18 साल ऐं छोकरनि जे लाइ 21 साल जी कानूनी उमर मुकरर करे थो, पर अॼु बि समाजी रवाज़ साझिरे शादी करण खे हिमथाइनि था","बाल   वि वाह   नि रो ध क   अधि नियम ,   197 8 ,   शा दीअ   जी   छो करि यु नु   जे   लाइ   18   साल   ऐं   छो कर नि   जे   लाइ   21   साल   जी   का नू नी   उ मर   मु कर र   करे   थो,   पर   अॼु   बि   समाजी   रवा ज़   सा झि रे   शादी   करण   खे   हिमथा इ नि   था",59
527,"जेतोणिक, बी","जेतो णि क,   बी",4
528,एस,एस,1
529,एन,एन,1
530,एल,एल,1
531,"वटि सख़्त सभ्य जवाबिदारी लागू॒ करण जे लाइ को कानूनी, हाकिमी या पुलीस इख्तियारि न आहे","वटि   सख़्त   स भ्य   जवा बि दारी   ला गू ॒   करण   जे   लाइ   को   का नू नी ,   हा किमी   या   पु ली स   इ ख्ति या रि   न   आहे",30
532,"मथे ॿुधायल दलीलुनु जे करे, असां जी इहा राइ आहे त ट्रिब्यूनल इहो नतीजो वठण में का चुक न कई आहे त मैसर्स क्वालिटी आइसक्रीम ऐं बी","मथे   ॿुधा यल   द ली लु नु   जे   करे,   असां   जी   इहा   राइ   आहे   त   ट्रि ब्यू नल   इहो   नती जो   वठ ण   में   का   चु क   न   कई   आहे   त   मै स र्स   क्वा लि टी   आइ स क्री म   ऐं   बी",43
533,बी,बी,1
534,एल,एल,1
535,आई,आई,1
536,एल,एल,1
537,लाॻापो रखंदड़माण्हु न आहिन,लाॻा पो   रखं दड़ माण्हु   न   आहि न,8
538,उन्हनि जे विच जो वहिंवार मूर रकम खां मूर रकम जे किस्म जो आहे ऐं माल जे विक्रे जे लाइ मूल्ह अकेलो वीचार हो,उन्हनि   जे   विच   जो   वहिं वार   मू र   र कम   खां   मू र   र कम   जे   कि स्म   जो   आहे   ऐं   माल   जे   वि क्रे   जे   लाइ   मू ल्ह   अ के लो   वी चार   हो,35
539,इएं अर्ज़ु कयो वियो आहे कि उन खां पोइ राज्य विधानसभा जूं चूंडूं 11,इएं   अ र्ज़ु   कयो   वियो   आहे   कि   उन   खां   पोइ   राज्य   विधानसभा   जूं   चूं डूं   11,16
540,04,0 4,2
541,2019 जे ॾींहुं थियूं ऐं श्री वाई,2019   जे   ॾींहुं   थियूं   ऐं   श्री   वाई,7
542,जगनमोहन रेड्डी मुख्य मंत्री बणजी वियो ऐं 30,ज ग न मो हन   रे ड्डी   मुख्य   मंत्री   बणजी   वियो   ऐं   30,13
543,05,0 5,2
544,2019 ते हुन क़सम खंई,2019   ते   हुन   क़ सम   खं ई,7
545,रमेश कुमारी जे मुक़दमे में ज़ाहिर कयलु मतु (मथे) वरी लल्लन चौधरी ऐं ॿिया बिहार सुबे जे बर्ख़िलाफ़ (ए,र मे श   कु मारी   जे   मु क़ द मे   में   ज़ा हि र   कयलु   म तु   ( मथे )   वरी   ल ल्ल न   चौ ध री   ऐं   ॿिया   बिहा र   सु बे   जे   ब र्ख़ि ला फ़   ( ए,40
546,आई,आई,1
547,आर,आर,1
548,2006 एस,200 6   एस,3
549,सी,सी,1
550,3376) में दुहिराई वेई हुई,3 3 7 6 )   में   दु हि राई   वेई   हुई,11
551,"इन्हनु रिपोर्टुनु जी बुनियादि ते, बी","इन्ह नु   रि पो र्टु नु   जी   बुनिया दि   ते,   बी",11
552,एस,एस,1
553,एन,एन,1
554,एल,एल,1
555,मकानी सीएलआई नंबर यानी 0281-3041000 ते कॉल करे खुद जी पुछा-गा॒छा कई,मका नी   सी एल आई   नंबर   या नी   0 28 1 - 30 4 1 000   ते   कॉल   करे   खु द   जी   पु छा - गा ॒ छा   कई,29
556,उन्हनि अञा ताईं एफ,उन्हनि   अञा   ताईं   ए फ,5
557,आई,आई,1
558,आर,आर,1
559,दाखिलि न कई आहे,दा खि लि   न   कई   आहे,6
560,इहो गैर-ज़रूरी आहे त हिक कार्रवाई में मालिक पारां काह कंदड़ जे खिलाफ इस्तैमाल ऐं कब्ज़े जे नुकसान जो सचु-पचु में दावो कयो वियो आहे या न,इहो   गै र- ज़रूरी   आहे   त   हिक   का र्र वाई   में   मा लिक   पारां   काह   कंदड़   जे   खिला फ   इस्तैमाल   ऐं   क ब् ज़े   जे   नु क सान   जो   सचु - पचु   में   दा वो   कयो   वियो   आहे   या   न,40
561,"इन 21 मार्च, 1997 ते खतमि थींदड़ि मुदे जे लाइ बी","इन   21   मार्च ,   199 7   ते   ख त मि   थींदड़ ि   मु दे   जे   लाइ   बी",17
562,बी,बी,1
563,एल,एल,1
564,आई,आई,1
565,एल,एल,1
566,सां हिकि इकिरारिनामो कयो आहे,सां   हि कि   इ किरा रि ना मो   कयो   आहे,10
567,"पोइ, मेसर्स एच","पोइ ,   मे स र्स   ए च",7
568,एल,एल,1
569,एल,एल,1
570,"सां 22 मार्च, 1997 खां असिराइतो थींदड़ि हिकि इकिरारिनामो कयो","सां   22   मार्च ,   199 7   खां   अ सि राइ तो   थींदड़ ि   हि कि   इ किरा रि ना मो   कयो",21
571,"इन ते बहसि थींदी आहे कि गुजरात जे राजु में मुख़्त्यारनि जो भेदुभाउ जो रस्तो वधाए करे बयानु कंदा आहिनि, जेको दाख़िलु कयलु जवाबी कसमनामे जे हिकु सादी पढ़िणी मां ज़ाहिरु थिए थो","इन   ते   बह सि   थींदी   आहे   कि   गुजरात   जे   रा जु   में   मु ख़्त्या रनि   जो   भे दु भाउ   जो   र स्तो   वधा ए   करे   बयानु   कंदा   आहिनि,   जेको   दा ख़ि लु   कयलु   जवा बी   क सम ना मे   जे   हिकु   सा दी   प ढ़ि णी   मां   ज़ा हि रु   थिए   थो",52
572,जी,जी,1
573,पी,पी,1
574,एल,एल,1
575,मुख्य तोर ते हिक सॉफ्टवेयर जे लाइ पब्लिक लाइसेंस डि॒यण जे लाइ डिज़ाइनि कयो वियो आहे,मुख्य   तो र   ते   हिक   सॉ फ्ट वेयर   जे   लाइ   प ब्लि क   लाइ सें स   डि॒य ण   जे   लाइ   डि ज़ा इ नि   कयो   वियो   आहे,27
576,हिन बी,हिन   बी,2
577,बी,बी,1
578,एल,एल,1
579,आई,आई,1
580,एल,एल,1
581,"सां, समूरी उपति जे विकरे जो हिकि इकिरारिनामो कयो, जेका अगि॒ते वञी मार्केटिंग जे लाए एचएलएल सां विलीन थी","सां ,   समू री   उप ति   जे   वि करे   जो   हि कि   इ किरा रि ना मो   कयो,   जेका   अ गि॒ ते   वञी   मा र्के टिंग   जे   लाए   ए च एल एल   सां   वि ली न   थी",37
582,"क्वालिटी आइसक्रीम (जवाबदार धुर- अंदाज़ों लॻाइंदड़) सेंट्रल एक्साइज़ टैरिफ एक्ट, 1985 (नंढे में, एक्ट) जे शेड्यूल जे हेठ इंदड़ आइसक्रीम ठाहिण जे कम में लॻल आहे","क्वा लि टी   आइ स क्री म   ( जवाब दार   धु र-   अंदाज़ो ं   लॻा इं दड़ )   सें ट्र ल   ए क्सा इ ज़   टै रि फ   ए क्ट ,   198 5   ( नंढे   में,   ए क्ट )   जे   शे ड्यू ल   जे   हे ठ   इं दड़   आइ स क्री म   ठाहि ण   जे   कम   में   लॻ ल   आहे",60
583,हिन नंढे सेशन में वीचारि कयलि अहिम सवालि मरकज़ी विधान मंडल जी रचना जो हो,हिन   नंढे   से शन   में   वी चारि   क यलि   अहि म   स वा लि   मर क ज़ी   विधान   मं डल   जी   रचना   जो   हो,24
584,"तहिं खां सिवाइ, वडे॒ विद्धवानु वकील चयो त टेक्निकल तोर इहो नामुम्किन आहे त बी","त हिं   खां   सि वाइ ,   व डे॒   वि द्ध वा नु   व की ल   चयो   त   टे क्नि कल   तो र   इहो   ना मु म्कि न   आहे   त   बी",30
585,एस,एस,1
586,एन,एन,1
587,एल,एल,1
588,ख़राब (लिकल) सी,ख़राब   ( लि कल )   सी,6
589,एल,एल,1
590,आई,आई,1
591,वारे कॉल खे पकड़े या बंद करे,वारे   कॉल   खे   पक ड़े   या   बंद   करे,8
592,"त, कहिं बि ॾींह ते, बी","त,   क हिं   बि   ॾींह   ते,   बी",7
593,एस,एस,1
594,एन,एन,1
595,एल,एल,1
596,खे सौंपियल ड॒हनि लखनि मिंटनु जे कॉलनु खे हिकि अकेलो पी,खे   सौं पि यल   ड॒ ह नि   लख नि   मिं ट नु   जे   कॉल नु   खे   हि कि   अ के लो   पी,22
597,ओ,ओ,1
598,आई,आई,1
599,"संभाले थो ऐं अहिड़ीअ हालत में, तिजारती तोर ते इहो समिझण मुमकिन न आहे त कहिड़ो कॉल असली आहे ऐं कहिड़ो कॉल सी","संभा ले   थो   ऐं   अहिड़ी अ   हालत   में,   ति जा रती   तो र   ते   इहो   समि झ ण   मुमकिन   न   आहे   त   कहिड़ ो   कॉल   अस ली   आहे   ऐं   कहिड़ ो   कॉल   सी",33
600,एल,एल,1
601,आई,आई,1
602,जे बिना या खराब सी,जे   बिना   या   ख राब   सी,6
603,एल,एल,1
604,आई,आई,1
605,वारो आहे,वारो   आहे,2
606,फ़िक्रे 6,फ़ि क्रे   6,3
607,4,4,1
608,"6 जी समुझाणीअ ते, विद्धवानु वकील चयो त ॿुधायल फ़िक्रे जे लाइ भारी डं॒डु आहे; ॿुधायलि फ़िक्रो ऑपरेटर जे तरफां का चुक थियण ते कॉलनु खे छेड़ण या कॉलनु खे ग़लत तरीके सां फ़ेराइण ते लाॻू थींदो आहे ऐं इहो बि॒ए कहिं कारण जे करे लाॻू न थींदो आहे; ऐं हिन मौजूद मुक़दिमे में फ़रियाद कयल कम रिलायंस न पर कहिं बेईमान ग्राहक कया आहिन, इन करे फ़िक्रो 6","6   जी   समु झा णी अ   ते,   वि द्ध वा नु   व की ल   चयो   त   ॿुधा यल   फ़ि क्रे   जे   लाइ   भारी   डं ॒ डु   आहे;   ॿुधा यलि   फ़ि क्रो   ऑपरे टर   जे   तर फां   का   चु क   थियण   ते   कॉल नु   खे   छे ड़ ण   या   कॉल नु   खे   ग़ल त   तरी के   सां   फ़े रा इण   ते   लाॻू   थींदो   आहे   ऐं   इहो   बि॒ ए   क हिं   कार ण   जे   करे   लाॻू   न   थींदो   आहे;   ऐं   हिन   मौजूद   मुक़ दि मे   में   फ़ रिया द   कयल   कम   रि ला यं स   न   पर   क हिं   बे ई मान   ग्राहक   कया   आहि न,   इन   करे   फ़ि क्रो   6",109
609,4,4,1
610,6 लाॻू न थो थी सघे,6   लाॻू   न   थो   थी   सघे,6
611,"कुझि रैनसमवेयर, स्पैम मेल में ईमेल अटैचमेंट जे तोर मोकिलिया वेंदा आहिनि","कु झि   रै न सम वेयर ,   स्पै म   मेल   में   ई मेल   अ टै च मेंट   जे   तो र   मोकि लिया   वें दा   आहिनि",25
612,"इहो इन करे आहे छाकाणि त कॉन्ट्रैक्ट एक्ट, हिक ठीकेदार धुर (बी","इहो   इन   करे   आहे   छाकाणि   त   कॉ न्ट्रै क्ट   ए क्ट ,   हिक   ठी के दार   धु र   ( बी",20
613,एस,एस,1
614,एन,एन,1
615,एल,एल,1
616,") खे, बि॒ई ठीकेदार धुर (रिलायंस) पारां मिलंदड़ बि॒ई कहिं रकम ते वीचार न कंदो आहे",")   खे ,   बि॒ ई   ठी के दार   धु र   ( रि ला यं स )   पारां   मिलं दड़   बि॒ ई   क हिं   र कम   ते   वी चार   न   कंदो   आहे",31
617,"अरीज़ी कंदड़ ज़ाहिर करे थी त हुन जाच में मुंबई पुलिस खे पूरी तरह सां सहिकार डि॒नो आहे, पर जेकड॒हिं जाच सी","अ री ज़ी   कंदड़   ज़ाहिर   करे   थी   त   हुन   जाच   में   मुंबई   पुलिस   खे   पूरी   तरह   सां   स हि कार   डि॒नो   आहे,   पर   जेकड॒हिं   जाच   सी",26
618,बी,बी,1
619,आई,आई,1
620,पारां कई वञे त हुन खे को ऐतिराज़ु न आहे,पारां   कई   वञे   त   हुन   खे   को   ऐ ति रा ज़ु   न   आहे,13
621,जी,जी,1
622,एन,एन,1
623,यू,यू,1
624,आम प्रजा इजाज़त नामो (जी,आम   प्र जा   इजाज़त   ना मो   ( जी,8
625,पी,पी,1
626,एल,एल,1
627,) ऐं क्रिएटिव कॉमन्स (सी,)   ऐं   क्रि ए टि व   कॉ म न्स   ( सी,11
628,सी,सी,1
629,) इहे प्रजा इजाज़त नामे जा ब॒ मशहूर दर्जा आहिन,)   इहे   प्र जा   इजाज़त   ना मे   जा   ब॒   मशहूर   द र्जा   आहि न,14
630,"मौजूद मामले में, एन","मौजूद   माम ले   में,   एन",5
631,जी,जी,1
632,टी,टी,1
633,पहिंजो अमलदारी हक्क छडे॒ ॾिनो ऐं हिक अमली तजुर्बेकार कामेटीअ खे कानूनी कम सुपुर्द करे छॾिया,प हिं जो   अम ल दारी   ह क्क   छ डे॒   ॾिनो   ऐं   हिक   अम ली   तजु र्बे कार   का मे टी अ   खे   का नू नी   कम   सु पु र्द   करे   छॾि या,33
