sentence_index,original_sentence,tokenized_sentence,token_count
447,குடும்ப வாழ்வில் ஈடுபடுபவர்களுக்கு ஏழு கூடுதல் உறுதிமொழிகளுடன் இந்தக் கட்டுப்பாடு பகுதியளவு குறைக்கப்பட்டுள்ளது,குடும்ப   வாழ் வில்   ஈடு படு பவர் களுக்கு   ஏழு   கூடுதல்   உறுதி மொழி களுடன்   இந்த க்   கட்டுப்பா டு   பகுதி ய ளவு   குறை க்கப்பட்டுள்ள து,22
448,"இதேபோல், இரண்டாம் அந்தஸ்தில் உள்ளவர் அய்ரியம்னா அல்லது நண்பர், இவர் தன்னைப் பழிதூற்றுபவர்களின் தாக்குதலுக்கு ஆளாகுபவர் எனவே அத்தகைய மனிதர்களிடமிருந்து விலகியிருக்க வேண்டும்","இதே போ ல்,   இரண்டாம்   அந்த ஸ் தில்   உள்ள வர்   அ ய் ரிய ம் னா   அல்லது   நண் ப ர்,   இவர்   தன்னை ப்   ப ழி தூ ற்று பவர் களின்   தாக்கு த லுக்கு   ஆ ளா கு பவர்   எனவே   அ த்தகைய   மனி தர் களிடமிருந்து   வில கி யிரு க்க   வேண்டும்",45
449,"தெய்வீகச் சொற்களால் கடவுளின் துதி பாடினால் மனம்வருந்தும் பாவிக்கும் மீட்சி உண்டு, அதன்மூலம் கர்மச் சுழற்சி நின்றுவிடுகிறது","தெய் வீ க ச்   சொ ற் களால்   கடவு ளின்   து தி   பா டி னால்   மன ம் வ ருந்து ம்   பா வி க்கும்   மீ ட்சி   உ ண்டு ,   அதன் மூலம்   கர் ம ச்   சு ழ ற்சி   நி ன்று விடு கிறது",39
450,"இதில் மிக உயர்ந்தவர் ஸ்வய்து, இவர் தன்னிறைவு பெற்றவர், இவருக்கு இனி சமயப் போதனை தேவையில்லை; அடுத்து ஐரியம்னா அல்லது நண்பர், இவர் மக்களுடன் நட்பு கொண்டு அவர்கள் நேர்வழி தவறாமல் பார்த்துக்கொள்வார்; மூன்றாவது வெரசனா அல்லது தொண்டர், இவர் முனைப்பாகக் களப்பணி செய்து சமயநெறியைப் பரப்புவார்","இதில்   மிக   உயர்ந்த வர்   ஸ் வ ய் து,   இவர்   தன் னி றை வு   பெற்ற வ ர்,   இ வருக்கு   இ னி   சமய ப்   போ தனை   தேவை யில் லை ;   அ டுத்து   ஐ ரிய ம் னா   அல்லது   நண் ப ர்,   இவர்   மக்க ளு டன்   ந ட் பு   கொண்டு   அவர்கள்   நேர் வழி   தவ றா மல்   பார் த்துக்கொ ள் வார் ;   மூன்றாவது   வெ ர ச னா   அல்லது   தொ ண்ட ர்,   இவர்   முனை ப்பாக க்   கள ப்பணி   செய்து   சமய நெ றி யை ப்   பர ப்பு வார்",81
451,"புத்தர் நெருப்பு பற்றிய இந்த உவமையை மேற்கோள் காட்டி, இந்தக் கேள்வியே சரியில்லை என்று சொல்கிறார்","புத்த ர்   நெரு ப்பு   பற்றிய   இந்த   உ வ மையை   மேற் கோ ள்   காட்டி ,   இந்த க்   கேள்வி யே   சரி யில் லை   என்று   சொல் கிறா ர்",25
452,மரணத்திற்குப் பிறகு அரிஹந்த் இருக்கும் அல்லது இருக்காது என்று சொல்வது சரியன்று என்றுரைக்கிறார் புத்தர்,மரண த்திற்கு ப்   பிறகு   அரி ஹ ந்த்   இருக்கும்   அல்லது   இரு க்கா து   என்று   சொல் வது   ச ரிய ன்று   என்று ரை க்கிறா ர்   புத்த ர்,24
453,"அவர் இறுதி மூச்சு வரை தனது உதாரணம், உபதேசம் என இரண்டின் மூலமாகவும் மனித குலத்திற்குச் சேவையாற்றினார்","அவர்   இறுதி   மூ ச்சு   வரை   தனது   உதாரண ம்,   உ ப தேச ம்   என   இர ண்டின்   மூல மாகவும்   மனித   கு ல த்திற்கு ச்   சேவை யா ற்றி னார்",26
454,"இந்த வாக்குறுதியின்படி, ஒரு கிருஹஸ்தர் தனது சட்டப்பூர்வ வாழ்க்கைத் துணையைத் தவிர வேறு யாருடனும் உடலுறவு வைத்துக் கொள்ளக்கூடாது","இந்த   வாக்கு றுதி யின் படி,   ஒரு   கிரு ஹ ஸ் தர்   தனது   சட்ட ப்பூர்வ   வாழ்க்கை த்   துணை யை த்   தவி ர   வேறு   யா ரு டனும்   உட லு ற வு   வைத்து க்   கொள்ள க்கூடா து",33
455,"இந்த ஆறு பேரும் சுவர்க்கம் நோக்கிப் புறப்படுகிறார்கள் ஆனால் யுதிஸ்திரரைத் தவிர அனைவரும் வழியிலே இறந்துவிடுகின்றனர், அவரும் ஒரு சிறிய நாயும் மட்டுமே சுவர்க்க வாயிலைச் சென்றடைகின்றனர், அப்போது அந்த நாய் உண்மையில் தர்மபிரானின் ஓர் அவதாரம் எனத் தெரிய வருகிறது","இந்த   ஆறு   பே ரும்   சு வர் க்கம்   நோக்கி ப்   புற ப்படு கிறா ர்கள்   ஆனால்   யு தி ஸ்தி ர ரை த்   தவி ர   அனை வரும்   வழி யி லே   இற ந்து விடு கின்ற னர்,   அவ ரும்   ஒரு   சிறிய   நா யும்   மட்டுமே   சு வர் க்க   வா யி லை ச்   செ ன்ற டை கின்ற னர்,   அப்போது   அந்த   நா ய்   உண்மை யில்   தர் ம பிரா னின்   ஓர்   அவ தா ரம்   என த்   தெரிய   வரு கிறது",70
456,"பணக்காரர் ஏழை, உயர்ந்தவர் தாழ்ந்தவர் என்றோ ஜாதி, மத, நிற, இன, பாலின, சமய, தேச வேற்றுமையோ பாராமல் ஒவ்வொரு மனிதருக்குள்ளும் ஒரே தெய்வீக ஒளி இருக்கிறது என்பதை அங்கீகரிப்பது சீக்கிய மதத்தின் லட்சியவாத அணுகுமுறை ஆகும்","பண க்கார ர்   ஏ ழை ,   உயர்ந்த வர்   தா ழ் ந்த வர்   என் றோ   ஜா தி ,   மத ,   நிற ,   இ ன,   பாலி ன,   சமய ,   தேச   வே ற்று மை யோ   பா ராம ல்   ஒவ்வொரு   மனித ருக்கு ள்ளும்   ஒரே   தெய் வீ க   ஒளி   இருக்கிற து   என்பதை   அங்கீ கரி ப்பது   சீக்கிய   மத த்தின்   ல ட்சி ய வாத   அணு கு முறை   ஆ கும்",62
457,எனவே குருத்வாரா (குருவின் இல்லம்) என்று அழைக்கப்படும் சீக்கிய கோவிலின் கதவுகள் எவ்வொரு பாரபட்சமும் சமூகப் பாகுபாடும் இன்றி உலகில் உள்ள அனைவருக்கும் திறந்திருக்கின்றன,எனவே   குரு த் வா ரா   ( குரு வின்   இ ல்ல ம் )   என்று   அழைக்கப்படு ம்   சீக்கிய   கோவி லின்   க த வுகள்   எவ் வொரு   பார பட்ச மும்   சமூக ப்   பா கு பா டும்   இன் றி   உல கில்   உள்ள   அனை வரு க்கும்   திற ந்திரு க்கின்ற ன,44
458,அதுவே வருங்காலத்தின் மீட்பு சக்தியாகவும் இருக்கிறது,அது வே   வரு ங் கால த்தின்   மீட் பு   ச க் தியாக வும்   இருக்கிற து,14
459,"அநேகமாக காதையின் மிக முக்கியமான வசனமாகக் கருதப்படும் 45ஆம் அத்தியாயத்தின் 8ஆவது வசனத்தில், தீர்க்கதரிசியான ஜரதுஸ்ட்ரா இறுதியாக எல்லாம் வல்ல இறைவனை தனது மனக்கண்ணால் காண்கிறார், அதைத் தொடர்ந்து நல்லெண்ணம், நல்வாக்கு, நற்செயல்கள் என்ற புனிதத் திரித்துவம் மனிதகுலத்தினர் பின்பற்ற வேண்டிய சத்தியப் பாதையாக வகுக்கப்படுகிறது","அ நே கமாக   கா தை யின்   மிக   முக்கியமான   வச ன மாக க்   கருத ப்படும்   4 5 ஆம்   அ த்தியா ய த்தின்   8 ஆவது   வச ன த்தில்,   தீர் க்க தரி சி யான   ஜ ரது ஸ்ட் ரா   இறுதி யாக   எல் லாம்   வ ல்ல   இ றை வ னை   தனது   மன க்கண் ணா ல்   கா ண் கிறார்,   அதை த்   தொடர்ந்து   ந ல் லெ ண்ண ம்,   ந ல் வாக்கு ,   ந ற் செயல் கள்   என்ற   புனித த்   திரி த்துவம்   மனித கு ல த்தி னர்   பின்ப ற்ற   வேண்டிய   ச த்திய ப்   பாதை யாக   வகு க்கப்படு கிறது",90
460,பரிசுத்த ஆன்மா ஜரதுஸ்ட்ராவினுள் பிரவேசித்து அவர் மனிதகுலத்திற்கு என்ன சொல்ல வேண்டும் என்று கூறுவதே மறை வெளிப்பாடு நிகழும் முறை என இந்த வசனங்கள் சிலவற்றில் சுட்டிக்காட்டப்படுகிறது,பரிசு த்த   ஆன் மா   ஜ ரது ஸ்ட் ரா வி னு ள்   பிர வே சி த்து   அவர்   மனித கு ல த்திற்கு   என்ன   சொ ல்ல   வேண்டும்   என்று   கூறு வ தே   மறை   வெளி ப்பாடு   நி க ழும்   முறை   என   இந்த   வச ன ங்கள்   சில வ ற்றில்   சு ட்டி க்கா ட்ட ப்படு கிறது,49
461,"பெயரால் குறிப்பிடப்படும் மூன்றாவது நபர் பேந்த்வா, இவர் பொய்யர் மட்டுமின்றி ஏமாற்றுபவர் என்றும் கூறப்படுகிறது, எனவே ஜரதுஸ்ட்ரா தனது கூட்டத்தாரை இதுபோன்ற மனிதர்களுடன் பழகுவதிலிருந்து பொதுவாகத் தடை செய்தார்","பெய ரால்   குறிப்பிட ப்படும்   மூன்றாவது   நபர்   பே ந்த் வா ,   இவர்   பொ ய் யர்   மட்டு மின் றி   ஏ மாற்று பவர்   என்றும்   கூற ப்படுகிறது,   எனவே   ஜ ரது ஸ்ட் ரா   தனது   கூட்ட த்தா ரை   இது போன்ற   மனி தர் களுடன்   பழ கு வதி லிருந்து   பொதுவாக த்   தடை   செய்தா ர்",46
462,"சுயகட்டுப்பாடு மற்றும் நம்பிக்கை, துன்பத்தில் பொறுமை மற்றும் சுயநலமின்மை, அனைத்திற்கும் மேலாக பக்தி அல்லது முழு ஈடுபாடு ஆகியவற்றின் முக்கியத்துவம் குறித்து பேரருளின் முன்பு கூறப்படும் கருத்துகளை கீதையின் மீதமுள்ள பகுதிகள் இன்னும் ஆழமாகவும் விளக்கமாகவும் எடுத்துரைக்கின்றன","சுய கட்டுப்பா டு   மற்றும்   நம்பிக்கை ,   து ன்ப த்தில்   பொறு மை   மற்றும்   சுய ந ல மின் மை ,   அனை த்திற்கும்   மே லாக   ப க்தி   அல்லது   முழு   ஈடு பாடு   ஆகியவ ற்றின்   முக்கியத்துவம்   குறித்து   பேர ரு ளின்   முன்பு   கூற ப்படும்   கருத்து களை   கீ தை யின்   மீ த முள்ள   பகுதிகள்   இன்னும்   ஆழ மாகவும்   விள க்க மாகவும்   எடுத்து ரை க்கின்ற ன",57
463,"ஜரதுஸ்ட்ரா இந்த வசனங்களில், மனித உள்ளத்தால் எட்ட முடிகிற மிக உயர்ந்த நிலையைக் குறிக்கும் ஸ்பென்டா மயின்யூவைப் போல பேசுகிறார்","ஜ ரது ஸ்ட் ரா   இந்த   வச ன ங்களில்,   மனித   உள்ள த்தால்   எ ட்ட   முடி கிற   மிக   உயர்ந்த   நிலையை க்   குறி க்கும்   ஸ் பெ ன் டா   ம யின் யூ வை ப்   போல   பேசு கிறா ர்",34
464,அடுத்து அவர் அர்ஜுனருக்கு தத்துவார்த்த சிந்தனைகள் பற்றியும் மோட்சத்தை அடையும் முறைகள் பற்றியும் போதிக்கிறார்,அ டுத்து   அவர்   அர் ஜு ன ருக்கு   த த்து வார் த்த   சி ந்த னை கள்   பற்றி யும்   மோ ட்ச த்தை   அடை யும்   முறை கள்   பற்றி யும்   போதி க்கிறா ர்,29
465,"கீதையின் இந்தப் பகுதி ஒரு திகைப்பூட்டும் காட்சியுடன் முடிவடைகிறது: கிருஷ்ணர் தனது அற்புதமான விஸ்வரூப வடிவத்தை அர்ஜுனனுக்கு வெளிப்படுத்துகிறார், இது அர்ஜுனனின் மனதில் பயங்கர அச்சத்தை உண்டாக்குகிறது","கீ தை யின்   இந்த ப்   பகுதி   ஒரு   தி கை ப்பூ ட்டு ம்   காட்சி யுடன்   முடி வடை கிறது :   கிருஷ்ண ர்   தனது   அ ற்பு தமான   வி ஸ் வ ரூ ப   வடிவ த்தை   அர் ஜு ன னுக்கு   வெளி ப்படுத்து கிறார்,   இது   அர் ஜு ன னின்   மன தில்   பய ங்கர   அ ச்ச த்தை   உ ண்டா க்கு கிறது",54
466,"மேலும், வேசிமகராசன் டாரியஸ் நோதோஸ் இருந்தான்; நோதோஸ் என்றால் வேசிக்குப் பிறந்த மகன் என்று அர்த்தம், வெற்றி வேந்தன் வில்லியம் என்பதைப் போல","மேலும்,   வே சி மக ரா சன்   டா ரிய ஸ்   நோ தோ ஸ்   இருந்தா ன் ;   நோ தோ ஸ்   என்றால்   வே சி க்கு ப்   பிறந்த   மகன்   என்று   அர் த்த ம்,   வெற்றி   வே ந்த ன்   வில் லி யம்   என்பதை ப்   போல",39
467,"மேலும், ஆழ்ந்த சிந்தனையுள்ள இரண்டாம் அர்த்தஜெர்சீஸும் இதில் உள்ளார்","மேலும்,   ஆ ழ் ந்த   சி ந்த னை யுள்ள   இரண்டாம்   அர் த்த ஜெ ர் சீ ஸு ம்   இதில்   உள்ளா ர்",19
468,"இவர் ஆன்மீக லோகத்திற்குப் பதிலாக பௌதீக லோகத்தை ஒளிமயமாக்கியவர் என்று கூறப்படுகிறது, எனவே ஜரதுஸ்ட்ராவினால் சபிக்கப்படுகிறார்","இவர்   ஆன் மீ க   லோ க த்திற்கு ப்   பதி லாக   பௌ தீ க   லோ கத்தை   ஒளி மய மா க்கிய வர்   என்று   கூற ப்படுகிறது,   எனவே   ஜ ரது ஸ்ட் ரா வி னால்   ச பி க்கப்படு கிறா ர்",35
469,"முதலாமவர் இமா, இது புகழ்பெற்ற மன்னர் ஜம்ஷத்தையே குறிக்கிறது, இவருடைய பெயரே ஒவ்வொரு ஆண்டும் மார்ச் 21ஆம் நாள் நடக்கும் நவ்ரோஸ் பண்டிகைக்கு சூட்டப்பட்டுள்ளது","முத லா ம வர்   இ மா ,   இது   புகழ்பெற்ற   மன்னர்   ஜம் ஷ த்தை யே   குறி க்கிற து,   இ வரு டைய   பெய ரே   ஒவ்வொரு   ஆண்டு ம்   மார்ச்   21 ஆம்   நாள்   நட க்கும்   ந வ் ரோஸ்   பண்டி கை க்கு   சூ ட்ட ப்பட்டுள்ள து",41
470,"இந்த மாயையை அகற்றுவதற்கு, ஒருவர் சொத்து ஆசையைத் துறக்க உறுதிபூண்டு ஆத்மாவின் தூய நிலையை அடைகிறார்","இந்த   மா யை யை   அக ற்று வதற்கு ,   ஒருவர்   சொத்து   ஆ சை யை த்   து ற க்க   உறுதி பூ ண்டு   ஆ த் மா வின்   தூ ய   நிலையை   அடை கிறா ர்",30
471,நாகர கோயில் போலல்லாது திராவிட கோயிலைச் சுற்றி மதில் சுவர் எழுப்பப்பட்டுள்ளது,நா கர   கோயில்   போல ல்லா து   தி ரா விட   கோயி லை ச்   சு ற்றி   ம தில்   சு வர்   எழு ப்ப ப்பட்டுள்ள து,22
472,"எனினும், அவர் மனித குலத்தைத் தீமையிலிருந்து காப்பாற்ற இறைத்தூதுடன் வந்துள்ள ஓர் இரட்சகர்","எனினும்,   அவர்   மனித   கு ல த்தை த்   தீ மை யிலிருந்து   கா ப்பா ற்ற   இ றை த்தூ து டன்   வந்து ள்ள   ஓர்   இர ட்ச கர்",24
473,"எப்படி ஒரு பாதுகாப்பாளர் நியமிக்கப்பட வேண்டும் என்று பூமா தேவி விரும்பினார் என்பதையும், எப்படி அப்பதவியில் ஜரதுஸ்ட்ரா நியமிக்கப்பட்டார் என்பதையும் நாம் ஏற்கனவே பார்த்தோம்","எப்படி   ஒரு   பாதுகா ப்பாளர்   நியமிக்க ப்பட   வேண்டும்   என்று   பூ மா   தேவி   விரும்பி னார்   என்பதை யும்,   எப்படி   அ ப்ப தவி யில்   ஜ ரது ஸ்ட் ரா   நியமிக்க ப்பட்டா ர்   என்பதை யும்   நா ம்   ஏற்கனவே   பார் த்தோ ம்",35
474,அர்ஜுனர் போரிட மறுக்கும்போது கிருஷ்ணர் அவர் மீது பொறுமை இழக்கிறார்,அர் ஜு னர்   போ ரிட   மறு க்கும் போது   கிருஷ்ண ர்   அவர்   மீது   பொறு மை   இழ க்கிறா ர்,17
475,"ஆக, ஒரு குறிப்பிட்ட வசனத்தின் படி, மகா சகோதரத்துவத்தின் முதல் படியில் உள்ள தன்னிறைவு பெற்றவர்கள் கெட்ட எண்ணம் குறித்து விழிப்போடு இருக்கவேண்டும், அதாவது உச்சநிலையை அடைந்துவிட்டவர்கள் ஆணவத்தைக் கைவிட்டு பணிவடக்கத்தைப் பேணவேண்டும் என்பதே இதன் கருத்து","ஆக ,   ஒரு   குறிப்பிட்ட   வச ன த்தின்   படி,   மகா   சகோதர த்துவ த்தின்   முதல்   படி யில்   உள்ள   தன் னி றை வு   பெற்ற வர்கள்   கெ ட்ட   எண் ணம்   குறித்து   விழி ப்போ டு   இருக்க வேண்டும்,   அதாவது   உச்ச நிலையை   அடை ந்து விட்ட வர்கள்   ஆ ண வ த்தை க்   கை விட்டு   பணி வட க்கத்தை ப்   பே ண வேண்டும்   என்ப தே   இதன்   கருத்து",57
476,"டோக்கியோ ஒலிம்பிக் நடந்த காலகட்டத்தில் நான் மனநல மருத்துவரைச் சந்திக்கச் செல்வேன், எனினும் நான் அதற்கு முன்னுரிமை அளித்து எனது உடல்நலத்தைக் கவனித்துக் கொள்ளவில்லை","டோ க்கி யோ   ஒலிம்பிக்   நடந்த   காலகட்ட த்தில்   நான்   மன ந ல   மரு த்து வரை ச்   சந்தி க்க ச்   செல் வே ன்,   எனினும்   நான்   அதற்கு   முன் னு ரிமை   அளி த்து   என து   உடல் ந ல த்தை க்   கவனி த்து க்   கொள்ள வில்லை",41
477,இருந்தாலும் நான் கடுமையாகப் பயிற்சி செய்ய வேண்டியிருந்தது,இருந்தா லும்   நான்   கடு மையாக ப்   பயிற்சி   செய்ய   வேண்டியி ருந்த து,11
478,ஒலிம்பிக் வீரராக இருப்பது அற்புதமான ஒன்று தான் ஆனால் பிறகு மன அழுத்தமும் பதற்றமும் தொற்றிக்கொள்ளும்,ஒலிம்பிக்   வீர ராக   இருப்பது   அ ற்பு தமான   ஒன்று   தான்   ஆனால்   பிறகு   மன   அழு த்த மும்   பத ற்ற மும்   தொ ற்றி க்கொ ள்ளும்,22
479,நான் ஒலிம்பிக் வீரன் என்பது வாஸ்துவம் தான் ஆனால் அதை வைத்து என்ன செய்வது,நான்   ஒலிம்பிக்   வீர ன்   என்பது   வாஸ் து வம்   தான்   ஆனால்   அதை   வைத்து   என்ன   செய்வது,14
480,2014இல் அவர் இறந்த பிறகே அதை என்னால் சாதிக்க முடிந்தது,2014 இல்   அவர்   இறந்த   பிற கே   அதை   என் னால்   சா தி க்க   முடிந்த து,14
481,அவர் இன்றிரவு இங்கே என் ஆட்டத்தைப் பார்த்துக் கொண்டிருப்பது போல் உணர்ந்தேன்,அவர்   இன் றி ர வு   இ ங்கே   என்   ஆட்ட த்தை ப்   பார் த்து க்   கொ ண்டிரு ப்பது   போல்   உணர் ந்தே ன்,21
482,"கோல்கீப்பர் மட்டுமே தடுக்கும் நிலையில் இருக்க, அணியிலுள்ள நியமிக்கப்பட்ட ஒருவர் பெனால்டி புள்ளியிலிருந்து கோல் அடிக்க அனுமதிக்கப்படுகிறார்","கோல் கீ ப்பர்   மட்டுமே   தடு க்கும்   நிலையில்   இருக்க ,   அணி யி லுள்ள   நியமி க்கப்பட்ட   ஒருவர்   பெ னால் டி   புள்ளி யிலிருந்து   கோல்   அடி க்க   அனுமதி க்கப்படு கிறா ர்",27
483,"பந்து உதைக்கப்படும் வரை கோல்கீப்பர் தனது கோட்டைத் தாண்டக் கூடாது, அதேபோல் மற்ற வீரர்கள் அனைவரும் பெனால்டி பகுதிக்கு வெளியே பெனால்டி புள்ளிக்குப் பின்னால் இருக்க வேண்டும்","பந்து   உ தை க்கப்படும்   வரை   கோல் கீ ப்பர்   தனது   கோட்டை த்   தா ண்ட க்   கூ டா து,   அதே போல்   மற்ற   வீரர்கள்   அனை வரும்   பெ னால் டி   பகுதி க்கு   வெளியே   பெ னால் டி   புள்ளி க்கு ப்   பின் னால்   இருக்க   வேண்டும்",39
484,அணி விளையாட்டு என்றாலே வீரர்கள் ஒரு பொது நோக்கத்தை அடைவதற்காக ஒன்றிணைந்து செயல்படும் முறைசார்ந்த உடலுழைப்பைக் குறிக்கிறது,அணி   விளையாட்டு   என்றா லே   வீரர்கள்   ஒரு   பொது   நோ க்கத்தை   அடை வதற்காக   ஒன்றி ணை ந்து   செயல் படும்   முறை சார்ந்த   உட லு ழை ப்பை க்   குறி க்கிற து,26
485,"அணி விளையாட்டுகளில், ஒரே அணியில் அங்கம் வகிப்பவர்கள் விளையாட்டில் வெற்றிபெறும் நோக்கத்துடன் ஒன்றிணைந்து செயல்படுகின்றனர்","அணி   விளையாட்டு களில்,   ஒரே   அணி யில்   அ ங்க ம்   வகி ப்ப வர்கள்   விளையா ட்டில்   வெற்றி பெறு ம்   நோக்க த்துடன்   ஒன்றி ணை ந்து   செயல்படு கின்ற னர்",25
486,"அணி உறுப்பினர்கள் தங்கள் குறிக்கோள்களை அடைவதற்காக, பரஸ்பர ஆதரவும் நம்பிக்கையும் மிகுந்ததொரு சூழலில் புள்ளிகளையும் ஸ்கோரையும் அமைக்கின்றனர், முடிவுகளை எடுக்கின்றனர், தங்களுக்குள் ஆலோசித்துக் கொள்கின்றனர், முரண்பாடான சூழ்நிலைகளைச் சமாளிக்கின்றனர் மற்றும் சிக்கல்களுக்குத் தீர்வு காண்கின்றனர்","அணி   உறுப்பின ர்கள்   தங்கள்   குறி க்கோ ள் களை   அடை வதற்காக ,   பர ஸ் பர   ஆதர வும்   நம்பிக்கை யும்   மி குந்த தொ ரு   சூழ லில்   புள்ளி களையும்   ஸ் கோ ரை யும்   அமை க்கின்ற னர்,   முடிவு களை   எடு க்கின்ற னர்,   த ங்களுக்கு ள்   ஆலோ சி த்து க்   கொள் கின்ற னர்,   மு ர ண் பா டா ன   சூழ் நிலை களை ச்   சமா ளி க்கின்ற னர்   மற்றும்   சி க்கல் களுக்கு த்   தீர் வு   கா ண் கின்ற னர்",73
487,"வைட்பூயி தான் சிறுமியாக இருந்த போது கண்ட கிட்டத்தட்ட அனைத்துக் கனவுகளையுமே சாதித்து விட்டார் என்றபோதிலும், டோக்கியோ போட்டிகளுக்குப் பிறகு அவருக்கு ஒருவிதமான அதிருப்தியே மிஞ்சியது","வை ட் பூ யி   தான்   சிறு மி யாக   இருந்த   போது   கண்ட   கிட்டத்தட்ட   அனைத்து க்   கன வுகளை யு மே   சா தி த்து   விட்டா ர்   என்ற போதிலும்,   டோ க்கி யோ   போட்டி களுக்கு ப்   பிறகு   அவருக்கு   ஒரு வித மான   அதி ரு ப்தி யே   மி ஞ் சிய து",44
488,"இந்த உலகளாவிய பெருந்தொற்று, ஒலிம்பிக் அனுபவத்தின் ஜொலிப்பை சற்று குறைத்துவிட்டது","இந்த   உல களா விய   பெரு ந் தொ ற்று ,   ஒலிம்பிக்   அனுப வ த்தின்   ஜொ லி ப்பை   ச ற்று   குறை த்து விட்ட து",22
489,"ஒரு காட்சி ஆட்டத்தின் போது, வீரர்கள் பந்தை வலைக்கு அந்தப் பக்கமும் இந்தப் பக்கமும் 'வாலி' செய்வது (மாறி மாறி அடிப்பது) போலத் தெரிகிறது அதனால் இந்த விளையாட்டைச் சித்தரிப்பதற்கு வாலிபால் என்ற பெயர் அதிகப் பொருத்தமாக இருக்கும் எனத் தோன்றுகிறது என்று யாரோ கருத்துச் சொன்னார்கள்","ஒரு   காட்சி   ஆட்ட த்தின்   போது,   வீரர்கள்   பந்தை   வலை க்கு   அந்த ப்   பக்க மும்   இந்த ப்   பக்க மும்   ' வா லி '   செய்வது   ( மாறி   மாறி   அடி ப்பது )   போல த்   தெரி கிறது   அதனால்   இந்த   விளையாட்டை ச்   சி த்தரி ப்பதற்கு   வா லி பால்   என்ற   பெயர்   அதிக ப்   பொருத்த மாக   இருக்கும்   என த்   தோன்று கிறது   என்று   யா ரோ   கருத்து ச்   சொ ன் னா ர்கள்",62
490,வாலிபால் விளையாட்டு 1985ஆம் ஆண்டு மாசச்சுசெட்ஸ் மாநில ஹோல்யோகேவில் உள்ள ஒய்எம்சிஏ-வில் (அமெரிக்கா) வில்லியம் ஜி,வா லி பால்   விளையாட்டு   198 5 ஆம்   ஆண்டு   மா ச ச்சு செ ட்ஸ்   மாநில   ஹோ ல் யோ கே வில்   உள்ள   ஒ ய் எம் சி ஏ - வில்   ( அமெரிக்கா )   வில் லி யம்   ஜி,34
491,மார்கன் என்பவரால் கண்டுபிடிக்கப்பட்டது,மார் கன்   என்ப வரால்   கண்டுபிடி க்கப்பட்ட து,7
492,"ஃபீல்டு ஹாக்கி என்பது ஒருவித அணி விளையாட்டு, அதில் ஒரு அணியிலுள்ள வீரர்கள் வளைந்த குச்சிகளைப் பயன்படுத்தி எதிர் அணியின் கோலிற்குள் பந்தை அடித்து, ஸ்கூப் செய்து, தள்ளி அல்லது ஃப்ளிக் செய்து கோல் அடிக்க முயற்சிப்பார்கள்","ஃ பீ ல் டு   ஹாக்கி   என்பது   ஒரு வித   அணி   விளையாட்டு ,   அதில்   ஒரு   அணி யி லுள்ள   வீரர்கள்   வளை ந்த   கு ச்சி களை ப்   ப யன்படுத்தி   எதிர்   அணி யின்   கோ லி ற்கு ள்   பந்தை   அடி த்து,   ஸ் கூ ப்   செய் து,   த ள்ளி   அல்லது   ஃப் ளி க்   செய்து   கோல்   அடி க்க   முயற்சி ப்பா ர்கள்",53
493,"எனினும், ஐஸ் ஹாக்கி அல்லது ஸ்டிரீட் ஹாக்கி போன்ற இன்னொரு வகையான ஹாக்கிக்கு ""ஹாக்கி"" என்ற சொல் பொதுவாகப் பிரயோகிக்கப்படும் நாடுகளில் ""ஃபீல்டு ஹாக்கி"" என்ற பெயர் பயன்படுத்தப்படுகிறது","எனினும்,   ஐ ஸ்   ஹாக்கி   அல்லது   ஸ்டி ரீ ட்   ஹாக்கி   போன்ற   இன் னொ ரு   வகையான   ஹாக்கி க்கு   "" ஹாக்கி ""   என்ற   சொல்   பொதுவாக ப்   பிர யோ கி க்கப்படும்   நாடுகளில்   "" ஃ பீ ல் டு   ஹாக்கி ""   என்ற   பெயர்   பயன்படுத்த ப்படு கிறது",40
494,"வீரர்கள் அடிப்படைத் திறன்களான டிரிபிளிங், பாஸிங், டேப்பிங், ஹிட்டிங் ஆகியவற்றைக் கற்றுப் பயிற்சிசெய்ய வேண்டும்","வீரர்கள்   அடிப்படை த்   திறன் களான   டி ரி பி ளி ங்,   பா ஸி ங்,   டே ப்பிங் ,   ஹி ட்டி ங்   ஆகியவற்றை க்   க ற்று ப்   பயிற்சி செய்ய   வேண்டும்",27
495,"ஆண்கள் அணிகளுக்கு இடையேயான முதல் சர்வதேச டி-20 போட்டி பிப்ரவரி 17, 2005 அன்று ஆஸ்திரேலியா மற்றும் நியூசிலாந்து இடையே நடந்தது","ஆண் கள்   அணி களுக்கு   இடையே யான   முதல்   சர்வதேச   டி - 20   போட்டி   பிப்ரவரி   17 ,   200 5   அன்று   ஆஸ்திரே லியா   மற்றும்   நியூ சி லாந்து   இடையே   நடந்த து",27
496,முதல் சர்வதேச டி-20 போட்டி 5 ஆகஸ்ட் 2004 அன்று இங்கிலாந்து மற்றும் நியூசிலாந்தின் பெண்கள் அணிகளுக்கு இடையே நடந்தது,முதல்   சர்வதேச   டி - 20   போட்டி   5   ஆகஸ்ட்   200 4   அன்று   இங்கி லாந்து   மற்றும்   நியூ சி லாந்தி ன்   பெண்கள்   அணி களுக்கு   இடையே   நடந்த து,24
