sentence_index,original_sentence,tokenized_sentence,token_count
496,"गेर्-शिफ़्ट् यन्त्रविशेषः अग्रभागस्य आसनद्वयस्य मध्ये, सेण्टर्-कन्सोल् इत्येतस्मिन् स्थाप्यते","गे र्- शि फ़् ट्   यन्त्र विशे षः   अग्र भागस्य   आस न द्व यस्य   मध्ये ,   से ण्ट र्- क न्सो ल्   इत्ये तस्मिन्   स्था प्य ते",27
497,एतत् परिवर्तनं केवलं तन्त्रज्ञाने अरोपणम् असाधु स्यात्,एतत्   परिवर्तनं   केवलं   तन्त्र ज्ञा ने   अ रोप णम्   अ सा धु   स्या त्,14
498,प्रत्येकस्य राज्यस्य सौलभ्यानां गुणवत्तताविषये एतेषां सर्वेषां मानकानां सूच्यंशान् सङ्गृह्य गुणवत्तायाः वर्गः कल्पितः,प्रत्ये कस्य   राज्यस्य   सौ ल भ्या नां   गुण व त्त ता विषये   एतेषां   सर्वेषां   मान कानां   सू च्यं शान्   स ङ्गृ ह्य   गुण व त्ता याः   व र्गः   कल्पि तः,30
499,"एते क्यालिपर्-विशेषाः दैर्घ्यं, बाह्यान्तरिकं च व्यासं मातुम् उपयोक्तुं प्रभवन्ति","एते   क्या लि पर्- विशे षाः   दै र्घ्यं ,   बा ह्या न्तरि कं   च   व्या सं   मा तु म्   उपयोक्तुं   प्र भवन्ति",22
500,"निर्माणकार्ये उपयोगात् पूर्वम् इष्टकानां दार्ढ्यं, स्थायित्वं च परीक्षेत","निर्माण कार्ये   उपयो गा त्   पूर्व म्   इ ष्ट कानां   दा र्ढ्यं ,   स्थायि त्वं   च   परी क्षे त",19
501,खारिफ़्-तण्डुलस्य आगामि-उत्पादने न्यूनत्वात् एकदलधान्यानां मूल्यक्लेशः गोधूमात् शालिं प्रति विस्तारयन् अस्ति,खा रि फ़् - तण्डु लस्य   आ गामि -उ त्पाद ने   न्यून त्वा त्   एक दल धा न्या नां   मूल्य क्ले शः   गो धू मा त्   शा लिं   प्रति   विस्ता र यन्   अस्ति,33
502,"भारतसर्वकारेण तथैव च अन्यैः सहभागिभिः कृतैः क्रियाशीलाभियानैः आयुर्वेदस्य व्याप्तिः वर्धिता, विशाला ग्राहकसहमतिश्च अवाप्ता","भारत सर्वकारेण   तथैव   च   अन्यैः   सहभागि भिः   कृ तैः   क्रिया शी ला भि या नैः   आ यु र्वे दस्य   व्या प्तिः   वर्धि ता,   विशा ला   ग्राह क सहम ति श्च   अवा प्ता",32
503,"अन्यच्च, चिकित्साप्रयोगान् विहाय, रेडियो-ऐसोटोप्-वस्तुविशेषं प्रस्रवावरोध-रूपेण परिवर्तनीयं, येन तस्य उपयोगकाले अनिरीक्षितं रेडोयो-आक्टिविटि न सम्भवेत्","अन्य च्च ,   चिकित्सा प्रयो गा न्   विहाय ,   रे डियो - ऐ सो टो प् -व स्तु विशे षं   प्र स्र वा व रोध - रूपेण   परिवर्त नी यं ,   येन   तस्य   उपयो ग काले   अ निरी क्षि तं   रे डो यो -आ क्टि वि टि   न   सम्भ वे त्",51
504,"रेडियो-ऐसोटोप् इत्येतस्य उपयोगे, प्रथमं तत् एच्","रे डियो - ऐ सो टो प्   इत्येतस्य   उपयो गे ,   प्रथमं   तत्   ए च्",15
505,एल्,एल्,1
506,एल्,एल्,1
507,डब्ल्यू,डब्ल्यू,1
508,इत्यस्मात् रेडियो-रासायनिकदृष्ट्या शुद्धे रूपे पृथक्कृतं स्यात्,इत्यस्मात्   रे डियो -रा साय निक दृष्ट्या   शु द्धे   रू पे   पृथ क्कृ तं   स्या त्,16
509,"ऋण-आवेदने अपेक्षित-उत्पन्नानि, सम्भाव्यक्रेतॄणां विवरणानि, प्रापणसूचनाः, लेखीकरण-विवरणानि, सम्पर्कसूचना इत्यादिसूचनाः भवन्ति","ऋण -आ वेद ने   अ पेक्षि त- उत्प न्ना नि,   सम्भा व्य क्रे तॄ णां   विव रणा नि,   प्राप ण सूचनाः ,   ले खी करण -वि व रणा नि,   सम्प र्क सूचना   इत्यादि सूचनाः   भवन्ति",35
510,एतत्तु अन्तर्जालद्वारा उत्पन्नानां सेवानां च विक्रयणम्,एत त्तु   अन्तर्जा ल द्वारा   उत्प न्ना नां   सेवा नां   च   विक्रय णम्,13
511,"तदनुसृत्य, अङ्कितं प्रतिवेदनं गुजरात्-राज्यस्य अधिकारिभ्यः प्रेषितम्","तद नु सृ त्य ,   अ ङ्कि तं   प्रतिवेद नं   गुजरात् -राज्यस्य   अधिकारि भ्यः   प्रेषि तम्",16
512,"बालविवाह-निषेध-अधिनियमः-१९७८, विवाहस्य वैधानिकवयः बालिकानां १८, बालकानां २१ इति निर्दिशति, परन्तु सामाजिकरूढयः इदानीमपि बालविवाहं प्रेरयन्ति","बाल विवाह - नि षे ध - अधि निय मः - १९७ ८ ,   विवाह स्य   वै धा निक व यः   बालि कानां   १८ ,   बाल कानां   २१   इति   निर्दिश ति,   परन्तु   सामाजि क रू ढ यः   इदा नी मपि   बाल विवा हं   प्रे र यन्ति",46
513,"परन्तु, बि","परन्तु,   बि",2
514,एस्,एस्,1
515,एन्,एन्,1
516,एल्,एल्,1
517,"संस्थायां कठिनदण्डं विधातुं कोऽपि वैधानिकः, विनियामकः अथवा आरक्षकः अधिकारः नास्ति","संस्था यां   कठि न द ण्डं   विधा तुं   कोऽपि   वै धानि कः,   वि निया म कः   अथवा   आरक्ष कः   अधिका रः   नास्ति",22
518,"उपर्युक्त-कारणेभ्यः, मे","उप र्यु क्त - कार णे भ्यः ,   मे",9
519,क्वालिटि-ऐस्-क्रीम् तथा बि,क्वा लि टि - ऐ स्- क्री म्   तथा   बि,10
520,बि,बि,1
521,एल्,एल्,1
522,ऐ,ऐ,1
523,एल्,एल्,1
524,संस्थे परस्परसम्बद्धे नास्तामिति ट्रिब्युनल् यत् निरधारयत् तन्न दोषाय इति अस्माभिः परिगृहीतः अभिप्रायः वर्तते,सं स्थे   परस्प र सम्ब द्धे   ना स्ता मिति   ट्रि ब्यु न ल्   यत्   निर धार यत्   त न्न   दो षा य   इति   अ स्मा भिः   परि गृही तः   अभि प्रायः   वर्तते,32
525,"तयोः मध्ये विनिमयः वैधानिकपक्षद्वयोः विनिमयः, तथा च तत्र उत्पन्नानां क्रयणार्थं मूल्यम् एकमेव निमित्तमासीत्","तयोः   मध्ये   वि निम यः   वै धा निक पक्ष द्वयोः   वि निम यः,   तथा   च   तत्र   उत्प न्ना नां   क्रय णार्थं   मूल्य म्   एक मेव   नि मि त्त मा सी त्",31
526,तदनन्तरं ११,तदनन्तरं   ११,2
527,०४,० ४,2
528,"२०१९ तमे दिनाङ्के विधानसभायाः निर्वाचनानि अभवन्, ३०","२०१९   तमे   दिनाङ्के   विधान सभायाः   निर्वाच नानि   अभव न्,   ३०",10
529,०५,० ५,2
530,२०१९ तमे दिनाङ्के च श्री वै,२०१९   तमे   दिनाङ्के   च   श्री   वै,6
531,जगन्मोहन रेड्डिः मुख्यमन्त्री भूत्वा प्रमाणवचनं च स्वीचकार इति निवेदितम्,जग न्मो हन   रे ड्डिः   मुख्य मन्त्री   भूत्वा   प्रमाण व च नं   च   स्वी च कार   इति   निवे दि तम्,20
532,"रमेश कुमार्याः प्रकरणे (सुप्रा) प्रकटितः अभिप्रायः लल्लन् चौधरी, तदितरे वि","र मे श   कुमा र्याः   प्रकर णे   ( सु प्रा )   प्रक टि तः   अभि प्रायः   ल ल्ल न्   चौ ध री ,   त दि त रे   वि",28
533,बिहारसर्वकारः (ए,बि हार सर्वकारः   ( ए,5
534,ऐ,ऐ,1
535,आर्,आर्,1
536,२००६ एस्,२०० ६   एस्,3
537,सि,सि,1
538,३३७६) इत्यस्मिन्नपि पुनरुक्तः,३ ३ ७ ६ )   इत्य स्मि न्न पि   पुनरु क्तः,11
539,एतेषां प्रतिवेदनानाम् आधारेण बि,एतेषां   प्रतिवेद ना नाम्   आधारेण   बि,6
540,एस्,एस्,1
541,एन्,एन्,1
542,एल्,एल्,1
543,स्थानीयां सि,स्थानी यां   सि,3
544,एल्,एल्,1
545,ऐ,ऐ,1
546,"सङ्ख्याम्, अर्थात् ०२८१-३०४१०००, आहूय स्वपरीक्षणम् अकरोत्","सङ्ख्या म्,   अ र्थात्   ० २८ १ - ३० ४ १ ००० ,   आ हू य   स्व परीक्ष णम्   अ करो त्",22
547,ते इतोऽपि एफ़्,ते   इतोऽपि   ए फ़्,4
548,ऐ,ऐ,1
549,आर्,आर्,1
550,इत्येतम् अङ्कयेयुः,इत्ये तम्   अ ङ्क ये युः,6
551,"अतिक्रामिणः विरुद्धे क्रमे सिद्धे, आक्रमण-उपयोगार्थं दण्डः स्वामिना वास्तवेन प्रार्थितः वा न वा इत्येतद् अप्रस्तुतम्","अति क्रा मि णः   विरु द्धे   क्रमे   सि द्धे ,   आक्रम ण- उपयो गा र्थं   द ण्डः   स्वामि ना   वास्त वे न   प्रा र्थि तः   वा   न   वा   इत्येत द्   अ प्रस्तु तम्",33
552,बि,बि,1
553,बि,बि,1
554,एल्,एल्,1
555,ऐ,ऐ,1
556,एल्,एल्,1
557,"संस्थया सह एकः अनुबन्धः कृतः, यः २१ मार्च् १९९७ दिनाङ्के समाप्यते","संस्थया   सह   एकः   अनु ब न्धः   कृ तः,   यः   २१   मार्च्   १९९ ७   दिनाङ्के   समा प्य ते",17
558,"अनन्तरं, मे","अनन्तरं ,   मे",3
559,एच्,ए च्,2
560,एल्,एल्,1
561,एल्,एल्,1
562,संस्थया सह २२ मार्च् १९९७ दिनाङ्कात् प्रारभ्यमानः एकः अनुबन्धः प्रविष्टः,संस्थया   सह   २२   मार्च्   १९९ ७   दिना ङ्का त्   प्रार भ्य मानः   एकः   अनु ब न्धः   प्रवि ष्टः,18
563,"गुजरात्-राज्ये अधिकारिणां पक्षपातनीतिः दरीदृश्यते स्म इति वादितं, या च अङ्कितस्य प्रतिवादि-शपथपत्रस्य पठनादेव ज्ञायते स्म","गुजरात् -राज्ये   अधिकारि णां   पक्ष पा त नी तिः   द री दृश्यते   स्म   इति   वादि तं,   या   च   अ ङ्कि तस्य   प्रति वादि - श प थ प त्रस्य   प ठ ना देव   ज्ञायते   स्म",35
564,एकस्मै तन्त्रांशाय सार्वजनिक-अनुज्ञप्तिं दातुं मुख्यतया जि,एक स्मै   त न्त्रां शा य   सार्वज निक- अनु ज्ञ प्तिं   दातुं   मुख्यतया   जि,14
565,पि,पि,1
566,एल्,एल्,1
567,इत्येतत् विन्यस्तं वर्तते,इत्येतत्   वि न्य स्तं   वर्तते,5
568,अनया सम्पूर्णम् उत्पन्नं बि,अ नया   सम्पूर्ण म्   उत्प न्नं   बि,7
569,बि,बि,1
570,एल्,एल्,1
571,ऐ,ऐ,1
572,एल्,एल्,1
573,"संस्थायै विक्रेतुम् अनुबन्धः कृतः, या च अनन्तरं विक्रयणार्थम् एच्","संस्था यै   विक्रे तु म्   अनु ब न्धः   कृ तः,   या   च   अनन्तरं   विक्रय णा र्थ म्   ए च्",19
574,एल्,एल्,1
575,एल्,एल्,1
576,इत्यनया संस्थया लीनयामास,इत्यनया   संस्थया   ली नया मास,5
577,"क्वालिटि-ऐस्-क्रीम् इत्येतत् (प्रतिवादी-करदातृ) ऐस्-क्रीम् उत्पादने निरतं, यच्च कार्यं सेण्ट्रल्-एक्सैस्-तारिफ़्-अधिनियमः-१९८५ (ह्रस्वेन -अधिनियमः) इत्यस्य अनुसूच्याम् आपतति","क्वा लि टि - ऐ स्- क्री म्   इत्येतत्   ( प्रति वादी - कर दा तृ )   ऐ स्- क्री म्   उत्पाद ने   निर तं,   य च्च   कार्यं   से ण्ट्र ल्- ए क्सै स्- ता रि फ़् - अधि निय मः - १९८ ५   ( ह्र स्वे न   - अधि निय मः )   इत्यस्य   अनु सू च्या म्   आप त ति",61
578,अस्मिन् लघुसत्रे फ़ेडरल् -लेजिस्लेचर्-रचना इत्येतद् अधिकृत्य मुख्यप्रश्नः स्वीकृतः,अस्मिन्   लघु स त्रे   फ़े ड र ल्   - ले जि स्ले च र्- रचना   इत्येत द्   अधि कृत्य   मुख्य प्र श्नः   स्वी कृतः,24
579,"तदतिरिच्य, बि","तद तिरिच्य ,   बि",4
580,एस्,एस्,1
581,एन्,एन्,1
582,एल्,एल्,1
583,कृते दूषितं (मास्क्ड्) सि,कृते   दू षि तं   ( मा स्क्ड् )   सि,9
584,एल्,एल्,1
585,ऐ,ऐ,1
586,द्वारा कृतं दूरवाणी-विशेषम् अनुसर्तुं उत निरस्तुं तान्त्रिकदृष्ट्या असाध्यमिति तज्ञा प्रौढपरिषत् अवदत्,द्वारा   कृतं   दूर वाणी -विशे ष म्   अनु स र्तुं   उत   निर स्तुं   ता न्त्रि क दृष्ट्या   अ सा ध्य मिति   त ज्ञा   प्रौ ढ परिष त्   अवद त्,29
587,"निर्दिष्टे एकस्मिन् दिने, प्रत्येकं पि","निर्दि ष्टे   एकस्मिन्   दिने ,   प्रत्येकं   पि",7
588,ओ,ओ,1
589,ऐ,ऐ,1
590,उपदशलक्षाणां निमेषाणां दूरवाणी-विशेषाणां निर्वहणं कृत्वा बि,उप दश ल क्षा णां   निमे षाणां   दूर वाणी -विशे षाणां   निर्वह णं   कृत्वा   बि,15
591,एस्,एस्,1
592,एन्,एन्,1
593,एल्,एल्,1
594,"इत्यस्मै ददाति, अतः एतदृश्यां स्थित्यां, कः दूरवाणी-विशेषः प्रामाणिकः, कस्मिन् दूरवाणी-विशेषे सि","इत्यस्मै   ददा ति,   अतः   एत दृ श्यां   स्थि त्यां ,   कः   दूर वाणी -विशे षः   प्रा माणि कः,   क स्मिन्   दूर वाणी -विशे षे   सि",25
595,एल्,एल्,1
596,ऐ,ऐ,1
597,नास्ति उत दूषितं सि,नास्ति   उत   दू षि तं   सि,6
598,एल्,एल्,1
599,ऐ,ऐ,1
600,वर्तते इति परीक्षितुं वाणिज्यदृष्ट्या दुस्साध्यं भवति,वर्तते   इति   परी क्षि तुं   वाणिज्य दृष्ट्या   दु स्सा ध्यं   भवति,11
601,६,६,1
602,४,४,1
603,"६-खण्डस्य व्याख्यानविषये विशेषज्ञेन तत्खण्डः महान्तं दण्डं वहतीति उक्तं, तथा यदा केनापि आपरेटर् इत्यनेन दूषणम् उत मार्गच्युतिः कृता चेत् सः खण्डः अन्वेति नान्यथा इति अवाचि, अपि चास्मिन् प्रकरणे परिवेदितकार्याणि केनापि अप्रामाणिकेन ग्राहकेन कृतानि स्युः, न रिलयन्स्-संस्थया इत्यतः ६","६ - खण्ड स्य   व्याख्या न विषये   विशेष ज्ञे न   त त्ख ण्डः   महा न्तं   द ण्डं   वह ती ति   उ क्तं ,   तथा   यदा   के ना पि   आप रे टर्   इत्यनेन   दू ष णम्   उत   मार्ग च्यु तिः   कृता   चेत्   सः   ख ण्डः   अ न्वे ति   ना न्य था   इति   अवा चि ,   अपि   चा स्मिन्   प्रकर णे   परिवे दि त कार्याणि   के ना पि   अ प्रा माणि केन   ग्राह केन   कृ तानि   स्युः ,   न   रि लय न्स् -सं स्थया   इत्यतः   ६",84
604,४,४,1
605,६-खण्डः नान्वेति इति चोचे,६ - ख ण्डः   ना न्वे ति   इति   चो चे,10
606,स्प्याम्-मेल् इत्येतेषु केचन रान्सम्वेर्-विशेषाः ई-मेल्-अनुबन्धरित्या प्रेषिताः,स्प्या म्- मे ल्   इत्येतेषु   केचन   रा न्स म्वे र्- विशे षाः   ई - मे ल्- अनु बन्ध रि त्या   प्रेषि ताः,22
607,"यतो हि, संविदा-अधिनियमः, एकेन संवित्कारेण (बि","य तो   हि ,   सं वि दा - अधि निय मः ,   एकेन   सं वि त्का रेण   ( बि",19
608,एस्,एस्,1
609,एन्,एन्,1
610,एल्) अन्यस्मात् संवित्कारात् (रेलयन्स्) यत्किमपि अन्यत् धनं स्वीकृतं वा इत्यस्मिन् विषये न बहु निवेदयति,एल् )   अन्य स्मात्   सं वि त्का रात्   ( रे लय न्स् )   य त्कि मपि   अन्य त्   धनं   स्वी कृतं   वा   इत्यस्मिन्   विषये   न   बहु   निवे द यति,29
611,"याचिका-कर्त्री मुम्बै-आरक्षकाणां विचारणे सम्पूर्णतया सहाकरोत् इव ख्यापयति, परं सि","या चि का -क र्त्री   मुम्बै - आरक्ष काणां   विचार णे   सम्पूर्ण तया   स हा करो त्   इव   ख्या प यति,   परं   सि",23
612,बि,बि,1
613,ऐ,ऐ,1
614,द्वारा विचारणे कृतेऽपि आक्षेपः कोऽपि नास्तीति च वदति,द्वारा   विचार णे   कृते ऽपि   आ क्षे पः   कोऽपि   ना स्ती ति   च   वद ति,15
615,जि,जि,1
616,एन्,एन्,1
617,यु,यु,1
618,जेनरल्-पब्लिक्-लैसेन्स् (जि,जे नर ल्- प ब्लि क्- लै से न्स्   ( जि,11
619,पि,पि,1
620,एल्,एल्,1
621,) तथा क्रियेटिव्-कामन्स् (सि,)   तथा   क्रि ये टि व्- काम न्स्   ( सि,10
622,सि,सि,1
623,) इतीमौ द्वौ जनप्रियौ सार्वजनिक-अनुज्ञप्ति-प्रकारौ स्तः,)   इती मौ   द्वौ   जन प्रि यौ   सार्वज निक- अनु ज्ञ प्ति - प्रका रौ   स्तः,16
624,अस्मिन् प्रकरणे एन्,अस्मिन्   प्रकर णे   एन्,4
625,जि,जि,1
626,टि,टि,1
627,", स्वस्य अधिकारवलयं निरस्य, तस्य प्रदेशस्य वैधानिक-कार्याणि एकस्यै प्रशासनिक-तज्ञ-समित्यै न्यदात्",",   स्वस्य   अधिकार व लयं   नि रस्य ,   तस्य   प्रदेशस्य   वै धा निक- कार्याणि   एक स्यै   प्रशास निक- त ज्ञ -स मि त्यै   न्य दा त्",26
628,"सः वादे गृहीतः प्रकोष्ठः १९७१-अधिनियमेन घोषिते स्लं-प्रदेशे वर्तते, अतः तत्सम्बद्ध-अधिकारिणा तस्य अधिनियमस्य २२(१)(ए)-वर्गस्य निषेध-विषये लिखित-अनुमतिं विना वादिना अङ्कितं न्यायप्रकरणं न स्थीयते इति सा एकां याचिकाम् निविवेद","सः   वा दे   गृही तः   प्रको ष्ठः   १९७ १ - अधि निय मेन   घोषि ते   स्लं -प्रदेशे   वर्तते,   अतः   त त्स म्ब द्ध - अधिकारि णा   तस्य   अधि निय मस्य   २२ ( १ ) ( ए ) -व र्ग स्य   नि षे ध - विषये   लिखि त- अनुम तिं   विना   वा दिना   अ ङ्कि तं   न्या य प्र करणं   न   स्थी यते   इति   सा   ए कां   या चि का म्   नि वि वेद",73
629,"यथा अखिल-भारत-वैद्यकीय-विज्ञान-संस्थानस्य प्रकरणे अवाचि, यथा गङ्गाधरस्य प्रकरणे च पुनरुक्तं, तथा म्याजिस्ट्रेत्-वर्यं प्रति साक्षात्-अभियोगाङ्कनम् एव परिहारः","यथा   अ खि ल- भारत- वै द्य की य- विज्ञा न- संस्था नस्य   प्रकर णे   अवा चि ,   यथा   गङ्गा ध रस्य   प्रकर णे   च   पुनरु क्तं ,   तथा   म्या जि स्ट्रे त् -व र्यं   प्रति   साक्षा त्- अभि यो गा ङ्क नम्   एव   परि हा रः",47
630,"अखिल-भारत-वैद्यकीय-विज्ञान-संस्थानस्य प्रकरणे, गङ्गाधरस्य प्रकरणे, हरि सिङ्घ्-प्रकरणे, मीनु कुमार्याः प्रकरणे तथा रमेश् कुमार्याः प्रकरणे च विचारभेदाः आसन्निति आरात् सूच्यते चेदपि, रमेश् कुमार्याः प्रकरणे उक्तेषु अभिप्रायेषु यदा एकस्य विचार्य्यस्य अपराधस्य विषये आरक्षकाः सूच्यन्ते तदा तैः किं कर्तव्यम् इति ज्ञायते","अ खि ल- भारत- वै द्य की य- विज्ञा न- संस्था नस्य   प्रकर णे ,   गङ्गा ध रस्य   प्रकर णे ,   हरि   सिङ्घ् -प्र कर णे ,   मी नु   कुमा र्याः   प्रकर णे   तथा   र मे श्   कुमा र्याः   प्रकर णे   च   विचार भे दाः   आस न्नि ति   आ रात्   सू च्य ते   चे दपि ,   र मे श्   कुमा र्याः   प्रकर णे   उ क्ते षु   अभि प्रा येषु   यदा   एकस्य   विचा र्य्य स्य   अपरा ध स्य   विषये   आरक्ष काः   सू च्य न्ते   तदा   तैः   किं   कर्त व्य म्   इति   ज्ञायते",91
631,"यदा १५४-वर्गान्तर्गतां प्रणालीम् अनुसृत्य आरक्षकाः विनियामक-कार्याणि कर्तुं न प्रभवन्ति, तदा किं कर्तव्यमित्येव अखिल-भारत-वैद्यकीय-विज्ञान-संस्थानस्य प्रकरणे, गङ्गाधरस्य प्रकरणे, हरि सिङ्घ् प्रकरणे तथा मीनु कुमार्याः प्रकरणे च विचारणाविषयः आसीत्","यदा   १५ ४ -व र्गा न्त र्ग तां   प्रणा ली म्   अनु सृ त्य   आरक्ष काः   वि निया म क- कार्याणि   कर्तुं   न   प्र भवन्ति,   तदा   किं   कर्त व्य मि त्ये व   अ खि ल- भारत- वै द्य की य- विज्ञा न- संस्था नस्य   प्रकर णे ,   गङ्गा ध रस्य   प्रकर णे ,   हरि   सिङ्घ्   प्रकर णे   तथा   मी नु   कुमा र्याः   प्रकर णे   च   विचा रणा विष यः   आसीत्",70
632,अतः भारतीय-राज्यसङ्घस्य विशेषज्ञ-समितयः एनं निर्णयं स्वीकर्तुं न्यस्ताः आसन्,अतः   भारतीय- राज्य सङ्घ स्य   विशेष ज्ञ -स मि तयः   ए नं   निर्ण यं   स्वी कर्तुं   न्य स्ताः   आसन्,19
633,"प्रथमः पुनरावेदन-न्यायालयः वादपदसङ्ख्या-१ तथा ४ विषययोः विचारण-न्यायालयस्य ऊहान् व्युदकरोत्, तथा च प्रथम-प्रतिवादिना अङ्कितानि ४ प्रकरणानि तत्सम्बद्ध-अधिकारिणः अनुमतिं विनापि स्थीयेरन् इत्यवदत्, यतो हि सा अतिक्रामिणी वर्तते, अतिक्रामिण्याः १९७१-अधिनियमान्तर्गते स्लं-प्रदेशे वस्तुं तत्सम्बद्ध-अधिकारिणः अनुमतिः भवेदिति नास्ति","प्रथमः   पुनरा वेद न- न्याया लयः   वाद पद सङ्ख्या - १   तथा   ४   विष य योः   विचा रण - न्याया लयस्य   ऊ हा न्   व्यु द करो त्,   तथा   च   प्रथम - प्रति वा दिना   अ ङ्कि तानि   ४   प्रकर णानि   त त्स म्ब द्ध - अधिकारिणः   अनुम तिं   विना पि   स्थी ये रन्   इत्य वद त्,   य तो   हि   सा   अति क्रा मि णी   वर्तते,   अति क्रा मि ण्याः   १९७ १ - अधि नियमा न्त र्ग ते   स्लं -प्रदेशे   व स्तुं   त त्स म्ब द्ध - अधिकारिणः   अनुम तिः   भवे दि ति   नास्ति",94
634,"याचिका-कर्त्री, मृतः च लिव्-इन्-सम्बन्धे आस्ताम्, परन्तु तस्य नटस्य मरणस्य कतिचित् दिनेभ्यः पूर्वं ८","या चि का -क र्त्री ,   मृ तः   च   लि व् -इ न्- सम्ब न्धे   आस्ता म्,   परन्तु   तस्य   न ट स्य   म र णस्य   कति चित्   दिने भ्यः   पूर्वं   ८",31
635,६,६,1
636,२०२० तमे दिनाङ्के सा मुम्बै-नगरस्य स्वगृहम् अध्यास्ते,२०२०   तमे   दिनाङ्के   सा   मुम्बै -नगरस्य   स्व गृह म्   अ ध्या स्ते,12
637,यदि सा व्यक्तिः संशयास्पद-परिस्थितौ मृता अथवा असहजमृत्युं प्राप किम्,यदि   सा   व्यक्तिः   सं श या स्प द- परि स्थि तौ   मृ ता   अथवा   अ सह ज मृ त्युं   प्राप   कि म्,22
638,"तथा च, यदि तत्सत्यं तर्हि मृत्योः कारणं किम्","तथा   च,   यदि   त त्स त्यं   तर्हि   मृत्योः   कारणं   कि म्",11
639,इत्यस्य निर्णय एव विचारणस्य उद्देशः,इत्यस्य   निर्ण य   एव   विचार णस्य   उ द्दे शः,9
640,"मृतः कथं मारितः, केन मारितः अथवा कीदृश्यां परिस्थित्यां मारितः इत्यादिप्रश्नानां विवरणानि दण्डसंहितायाः १७४-वर्गानुसारम् अस्य विचारणस्य व्याप्तेः बाह्ये भवन्ति","मृ तः   कथं   मारि तः,   केन   मारि तः   अथवा   की दृ श्यां   परि स्थि त्यां   मारि तः   इत्यादि प्र श्ना नां   विव रणानि   दण्ड सं हि तायाः   १७ ४ -व र्गा नुसा रम्   अस्य   विचार णस्य   व्या प्तेः   बा ह्ये   भवन्ति",41
641,"उपवर्गस्य (३) इत्यस्यानुसारम्, आवेदने प्राप्ते, तत्सम्बद्धेभ्यः पक्षेभ्यः स्वमतं प्रस्तौतुम् अवकाशं दत्वा तथा च यथामति तत्प्रकरणस्य परिस्थितीनां क्लृप्तं विचारणं च कृत्वा, तत्सम्बद्ध-अधिकारी लिखितरूपेण अनुमतिं दातुम् अथवा निराकर्तुं समर्थः भवति","उप वर्ग स्य   ( ३ )   इत्य स्या नुसा र म्,   आ वेद ने   प्रा प्ते ,   त त्स म्ब द्धे भ्यः   पक्षे भ्यः   स्व मतं   प्र स्तौ तु म्   अव का शं   द त्वा   तथा   च   यथा म ति   त त्प्र करणस्य   परि स्थि ती नां   क्लृ प्तं   विचा रणं   च   कृत्वा ,   त त्स म्ब द्ध - अधिका री   लिखि तरूपेण   अनुम तिं   दा तु म्   अथवा   निरा कर्तुं   समर्थः   भवति",73
642,"२२ तमस्य वर्गस्य, उपवर्गः (२), अनुमतिं याचमाना व्यक्तिः तत्सम्बद्ध-अधिकारिणे लिखितम् आवेदनपत्रं देयादिति अपेक्षते","२२   तमस्य   वर्ग स्य,   उप व र्गः   ( २ ),   अनुम तिं   याच माना   व्यक्तिः   त त्स म्ब द्ध - अधिकारि णे   लिखि तम्   आ वेद न पत्रं   दे या दि ति   अ पेक्ष ते",35
643,"ट्रेड्-मार्क् इत्यस्मिन् यत्किमपि दृश्यचिह्नं, पदं, नाम, विन्यासः, घोषवाक्यं, लेबल्, इत्यदयः भवन्ति, यच्च निर्दिष्टं ब्र्याण्ड् अथवा वाणिज्योद्यमम् अन्येभ्यः ब्र्याण्ड् उत वाणिज्योद्यमेभ्यः पृथक्करोति","ट्रे ड्- मा र्क्   इत्यस्मिन्   य त्कि मपि   दृश्य चि ह्नं ,   पदं ,   नाम ,   विन्या सः,   घोष वा क्यं ,   ले ब ल्,   इत्य दयः   भवन्ति,   य च्च   निर्दि ष्टं   ब्र्या ण्ड्   अथवा   वाणि ज्यो द्य म म्   अन्ये भ्यः   ब्र्या ण्ड्   उत   वाणि ज्यो द्य मे भ्यः   पृथ क्क रो ति",54
644,"यदा एकः विचारणयोग्यः अपराधः समभवदिति सूचना आरक्षकैः प्राप्यते, तदा एफ़्","यदा   एकः   विचा रण यो ग्यः   अपरा धः   सम भव दि ति   सूचना   आरक्ष कैः   प्राप्य ते,   तदा   ए फ़्",20
645,ऐ,ऐ,1
646,आर्,आर्,1
647,अङ्कनं तैः कर्तव्यम्,अ ङ्कनं   तैः   कर्त व्य म्,6
648,"समुद्रतटीयनिर्मितीः निवर्तयन्तः भू-उपयोग-विधयः, समुद्रस्तरस्य वर्धनविषये निर्णेतुं समुदायेभ्यः अधिकं स्वातन्त्र्यं ददति","समुद्र तटी य निर्मि तीः   नि वर्त यन्तः   भू - उपयो ग -वि ध यः,   समुद्र स्त रस्य   वर्ध न विषये   नि र्णे तुं   समुदा येभ्यः   अधिकं   स्वात न्त्र्यं   द द ति",32
649,"यत्र समुद्रतटीयानि उत समुद्रवङ्कीयानि गृहाणि भवन्ति, तत्र जनाः स्वसम्पदां रक्षणार्थं प्रयतन्ते, तटबन्धस्य-दृढीकरणम् इत्युदाहरणम् अत्र","यत्र   समुद्र तटी यानि   उत   समुद्र व ङ्की यानि   गृहा णि   भवन्ति,   तत्र   जनाः   स्व सम्प दां   रक्ष णार्थं   प्रयत न्ते,   तट बन्ध स्य - दृ ढी करण म्   इत्यु दाह रण म्   अत्र",34
