sentence_index,original_sentence,tokenized_sentence,token_count
343,"అదనంగా, నమ్మదగిన, సమయోచిత అంచనాలు, అలాగే కాలానుగుణ పంట విస్తీర్ణం మరియు దిగుబడి అంచనాలు అనేవి ఎగుమతి/దిగుమతి, ధర స్థిరీకరణ మరియు ప్రజా పంపిణీ వంటి మార్కెటింగ్ వ్యూహాలను రూపొందించుకోడానికి ముఖ్యమైనవి","అద నంగా,   నమ్మ ద గి న,   సమ యో చి త   అంచనా లు,   అలాగే   కాలా నుగు ణ   పంట   విస్తీర్ణం   మరియు   దిగు బడి   అం చ నాలు   అనేవి   ఎగు మతి / దిగు మతి ,   ధర   స్థి రీ కరణ   మరియు   ప్రజా   పంపి ణీ   వంటి   మార్కె టింగ్   వ్యూ హా లను   రూపొందిం చుకో డానికి   ముఖ్యమైన వి",50
344,"అదనపు భూమిని సాగుకు తెచ్చుకోవటం (సమాంతర విధానం) మరియు మెరుగైన వ్యవసాయ నిర్వహణ ( నిటారు విధానం), ఎక్కువ దిగుబడి ఇచ్చే, పెట్టుబడికి ప్రతిస్పందించే, శక్తి తీవ్రత కలిగి, మరియు వత్తిడిని తట్టుకోగల రకాలు, హెచ్చిన నీటి పారుదల మరియు సమీకృత సేద్య పోషణ మరియు రక్షణ వంటి సాంకేతికతలతో పంట దిగుబడిని గణనీయంగా పెంచటం సాధ్యం","అదనపు   భూమి ని   సాగు కు   తె చ్చు కోవ టం   ( స మాం తర   విధా నం )   మరియు   మె రు గై న   వ్యవసాయ   నిర్వహణ   (   ని టా రు   విధా నం ),   ఎక్కువ   దిగు బడి   ఇచ్చే ,   పెట్టుబడి కి   ప్రతిస్పం దిం చే ,   శక్తి   తీవ్ర త   కలిగి ,   మరియు   వ త్తి డిని   త ట్టు కో గల   ర కా లు,   హె చ్చిన   నీటి   పారుదల   మరియు   సమీ కృత   సే ద్య   పో షణ   మరియు   రక్షణ   వంటి   సాం కే తిక త లతో   పంట   దిగు బడి ని   గణనీ యంగా   పెం చటం   సా ధ్యం",86
345,గేరు మార్చే లీవరు ముందు రెండు సీట్ల నడుమ కన్సోల్ నడిమధ్యన బిగించి ఉంటుంది,గే రు   మా ర్చే   లీ వ రు   ముందు   రెండు   సీ ట్ల   నడు మ   క న్సో ల్   నడి మధ్య న   బి గిం చి   ఉంటుం ది,24
346,కానీ ఈ మార్పును కేవలం సాంకేతికతకు మాత్రమే ఆపాదించటం సరికాదు,కానీ   ఈ   మార్పు ను   కేవలం   సాం కే తిక త కు   మాత్రమే   ఆ పా దిం చటం   సరి కాదు,17
347,"ఈ అన్ని పారామితుల సూచికలను మిళితం చేస్తూ, ప్రతీ రాష్ట్రంలోని సౌకర్యాల నాణ్యత కోసం ఒక నాణ్యతా శ్రేణి రూపొందించబడింది","ఈ   అన్ని   పా రా మి తుల   సూచి క లను   మి ళి తం   చే స్తూ,   ప్రతీ   రాష్ట్రంలోని   సౌక ర్యా ల   నాణ్య త   కోసం   ఒక   నాణ్య తా   శ్రేణి   రూపొందిం చబడిం ది",29
348,"ఈ పరిమాణపటకారులను పొడవు, అంతర్వ్యాస బహిర్వ్యాసాలను కొలిచేందుకు ఉపయోగించవచ్చు","ఈ   పరిమా ణ ప ట కారు లను   పొడవు ,   అంత ర్వ్యా స   బహి ర్వ్యా సా లను   కొ లి చేందుకు   ఉపయోగిం చ వచ్చు",22
349,ఇటుకలు తాపీపనిలో వినియోగించే ముందు వాటి గట్టిదనం మరియు మన్నికను పరీక్షించాల్సి ఉంటుంది,ఇ టు కలు   తా పీ పని లో   వినియో గిం చే   ముందు   వాటి   గ ట్టి ద నం   మరియు   మ న్ని కను   పరీ క్షిం చా ల్సి   ఉంటుం ది,26
350,బహుశః తక్కువ ఖరీఫ్ వరి పంట కారణంగా ఆహారధాన్యాల ధరల వత్తిడి గోధుమ నుండి వరికి వ్యాపిస్తూ ఉంది,బహు శః   తక్కువ   ఖ రీ ఫ్   వరి   పంట   కారణంగా   ఆహా ర ధా న్యా ల   ధర ల   వ త్తి డి   గో ధు మ   నుండి   వరి కి   వ్యా పి స్తూ   ఉం ది,30
351,భారత ప్రభుత్వం మరియు మిగతా వాటాదారులు చేపట్టిన చురుకైన ప్రారంభ ప్రయత్నాల కారణంగా విస్తృతమైన వినియోగదారుల ఆమోదంతో పాటు ఆయుర్వేదం యొక్క పరిధి కూడా విస్తరించింది,భారత   ప్రభుత్వం   మరియు   మి గ తా   వా టా దారులు   చేప ట్టిన   చు రు కైన   ప్రారంభ   ప్రయత్నా ల   కారణంగా   విస్తృ తమైన   వినియోగదారు ల   ఆమో దం తో   పాటు   ఆయు ర్వే దం   యొక్క   పరిధి   కూడా   విస్త రిం చిం ది,36
352,"ఇంకా, చికిత్సాపరమైన ఉపయోగాలు కాకుండా, రేడియోఐసోటోప్‌ను దానిని వినియోగించే సమయంలో అనుకోకుండా రేడియోధార్మికత విడుదల కాకుండా ఉండడానికి దానిని చొచ్చుకుపోలేని రూపంలోకి మారుస్తారు","ఇంకా ,   చికి త్సా పరమైన   ఉపయో గాలు   కాకుండా,   రే డియో ఐ సో టో ప్ ‌ను   దానిని   వినియో గిం చే   సమయంలో   అను కో కుండా   రే డియో ధా ర్మి క త   విడుదల   కాకుండా   ఉండ డానికి   దానిని   చొ చ్చు కు పో లేని   రూపం లోకి   మారు స్తారు",43
353,"రేడియో ఐసోటోప్‌ వినియోగానికి, మొట్టమొదటగా దానిని రేడియో- రసాయనికంగా స్వచ్ఛమైన రూపంలో హెచ్ఎల్ఎల్‌డబ్ల్యూ నుండి వేరుపరచాలి","రే డియో   ఐ సో టో ప్‌   వినియో గా నికి ,   మొట్ట మొదట గా   దానిని   రే డియో -   ర సా యని కంగా   స్వ చ్ఛ మైన   రూపం లో   హె చ్ ఎల్ ఎల్‌ డ బ్ల్యూ   నుండి   వేరు పర చా లి",37
354,"ఋణ అభ్యర్ధనలో కావలసిన ఉత్పత్తుల గురించిన సమాచారం, సాధ్యయుత విక్రేతల వివరాలు, బట్వాడా సూచనలు, గణన వివరాలు, సంప్రదింపు సమాచారం మొదలైనవి ఉంటాయి","ఋ ణ   అభ్య ర్ధ న లో   కా వలసిన   ఉత్పత్తు ల   గురించిన   సమాచారం ,   సా ధ్య యు త   వి క్రే తల   వివ రాలు,   బ ట్వా డా   సూచన లు,   గణ న   వివ రాలు,   సంప్రదిం పు   సమాచారం   మొదలైన వి   ఉంటా యి",38
355,అది ఇంటర్‌నెట్ ద్వారా వస్తువుల మరియు సేవల అమ్మకం,అది   ఇంట ర్‌ నె ట్   ద్వారా   వస్తువు ల   మరియు   సే వల   అమ్మ కం,13
356,"తదనుగుణంగా, దాఖలైన ఆ నివేదిక గుజరాత్ లోని అధికారులకి పంపబడింది","త ద నుగు ణం గా,   దా ఖ లైన   ఆ   నివే దిక   గుజరాత్   లోని   అధికారు ల కి   పంప బ డిం ది",20
357,"బాల్య వివాహాల నిరోధక చట్టం, 1978 చట్టప్రకారం అమ్మాయిలకి వివాహ వయసు 18 గా మరియు అబ్బాయిలకి 21 గా నిర్దేశించింది, కానీ ఇప్పటికీ సామాజిక ఆచారాలు శీఘ్రపు వివాహాన్ని ప్రోత్సాహిస్తున్నాయి","బా ల్య   వివా హా ల   నిరో ధ క   చట్టం ,   197 8   చట్ట ప్రకారం   అ మ్మా యి ల కి   వివా హ   వయ సు   18   గా   మరియు   అ బ్బా యి ల కి   21   గా   నిర్దే శిం చింది,   కానీ   ఇప్పటికీ   సామాజిక   ఆచా రాలు   శీ ఘ్ర పు   వివా హాన్ని   ప్రో త్సా హి స్తున్నా యి",51
358,"అయితే, కఠిన పౌర జవాబుదారీతనాన్ని అమలు చేయడానికి బిఎస్ఎన్ఎల్‌కు చట్టబద్ధమైన, నియంత్రణా లేదా పోలీసు అధికారాలు లేవు","అయితే,   క ఠి న   పౌర   జ వా బు దా రీ త నాన్ని   అమలు   చేయడానికి   బి ఎస్ ఎన్ ఎల్‌ కు   చట్ట బ ద్ధ మైన ,   నియం త్ర ణా   లేదా   పోలీసు   అధికా రాలు   లే వు",33
359,"పూర్వోక్త కారణాల వలన, శ్రీయుతులు క్వాలిటీ ఐస్ క్రీం మరియు బి","పూ ర్వో క్త   కార ణాల   వల న,   శ్రీ యు తులు   క్వా లి టీ   ఐ స్   క్రీం   మరియు   బి",18
360,బి,బి,1
361,ఎల్,ఎల్,1
362,ఐ,ఐ,1
363,ఎల్,ఎల్,1
364,సంబంధితులు కారని తుది నిర్ణయానికి రావడంలో ట్రిబ్యునల్ ఎటువంటి పొరపాటు చేయలేదన్నది పరిశీలించి ఏర్పరుచుకున్న మా అభిప్రాయం,సంబం ధి తులు   కా రని   తు ది   నిర్ణ యానికి   రా వడం లో   ట్రి బ్యు నల్   ఎటువంటి   పొర పాటు   చేయ లే ద న్న ది   పరిశీలిం చి   ఏర్ప రు చుకున్న   మా   అభిప్రా యం,31
365,వారి మధ్య లావాదేవీ మూలధనం నుండి మూలధనానికి అన్న స్వభావం గలది మరియు సరుకుల అమ్మకానికి ధరయే ఏకైక పరిగణనగా ఉండేది,వారి   మధ్య   లా వా దే వీ   మూల ధ నం   నుండి   మూల ధ నానికి   అ న్న   స్వ భా వం   గల ది   మరియు   స రు కుల   అమ్మ కా నికి   ధర యే   ఏకైక   పరిగ ణ న గా   ఉండే ది,36
366,"ఆపిమ్మట రాష్ట్ర శాసన సభ ఎన్నికలు 11-04-2019 నాడు నిర్వహించబడి, శ్రీ వై","ఆ పి మ్మ ట   రాష్ట్ర   శాసన   సభ   ఎన్ని కలు   11 - 0 4 - 2019   నాడు   నిర్వహిం చబ డి,   శ్రీ   వై",21
367,జగన్మోహన్ రెడ్డి ముఖ్యమంత్రి అయ్యి 30-05-2019 నాడు ప్రమాణ స్వీకారం చేశారని నివేదించబడింది,జ గ న్మో హ న్   రె డ్డి   ముఖ్య మంత్రి   అ య్యి   30 - 0 5 - 2019   నాడు   ప్రమా ణ   స్వీ కారం   చేశా రని   నివేదిం చబడిం ది,27
368,"రమేష్ కుమారి కేసులో (మీద) వ్యక్తపరచబడిన అభిప్రాయం లల్లన్ చౌదరి మరియు ఇతరులు బీహార్ రాష్ట్రానికి ప్రతిగా కేసు జరిపినప్పుడు, సుప్రీం కోర్టు సర్వ భారత నివేదిక 3376 లో పునరుద్ఘాటించబడింది","ర మే ష్   కుమా రి   కేసు లో   ( మీద )   వ్య క్త పర చబడిన   అభిప్రా యం   ల ల్ల న్   చౌ దరి   మరియు   ఇతరు లు   బీహా ర్   రాష్ట్రా నికి   ప్రతి గా   కేసు   జరి పిన ప్పుడు,   సు ప్రీం   కోర్టు   సర్వ   భారత   నివే దిక   3 3 7 6   లో   పునరు ద్ఘా టిం చబడిం ది",51
369,"ఈ నివేదికల ఆధారంగా, బిఎస్ఎన్ఎల్ స్థానిక సి ఎల్ ఐ నంబరు, అనగా 0281-3041000 కి, ఫోన్ చేయడం ద్వారా స్వయంగా విచారణాలు జరిపింది","ఈ   నివే ది కల   ఆధా రం గా,   బి ఎస్ ఎన్ ఎల్   స్థానిక   సి   ఎల్   ఐ   నం బ రు,   అన గా   0 28 1 - 30 4 1 000   కి,   ఫోన్   చేయడం   ద్వారా   స్వ యంగా   విచా ర ణాలు   జరి పిం ది",40
370,వారు ఎఫ్ఐఆర్‌ను ఇంకా నమోదు చేయాల్సి ఉంది,వారు   ఎఫ్ ఐ ఆ ర్‌ను   ఇంకా   నమోదు   చేయా ల్సి   ఉం ది,11
371,అతిక్రమణదారుడిపై యజమాని వాడుక మరియు నివాసానికై నష్ట పరిహారం కోసం నిజంగా దావా వేసినా వేయకున్నా అది అసంబద్ధం,అతి క్రమణ దారు డి పై   యజమా ని   వాడు క   మరియు   నివా సా ని కై   న ష్ట   పరి హా రం   కోసం   నిజం గా   దా వా   వే సి నా   వేయ కున్నా   అది   అ సం బ ద్ధం,34
372,"1997 మార్చి 21 సమయానికి ముగిసేలా, అది బిబిఎల్ఐఎల్‌తో ఒప్పందం కుదుర్చుకుంది","199 7   మార్చి   21   సమయానికి   ముగి సే లా ,   అది   బి బి ఎల్ ఐ ఎల్‌ తో   ఒప్పందం   కు దు ర్చు కుం ది",22
373,"తర్వాత, మార్చి 22, 1997 నుండి అమలులోకి వచ్చేలా శ్రీయుతులు","తర్వాత,   మార్చి   22 ,   199 7   నుండి   అమలు లోకి   వచ్చే లా   శ్రీ యు తులు",14
374,హెచ్ఎల్ఎల్‌తో ఒప్పందం కుదిరింది,హె చ్ ఎల్ ఎల్‌ తో   ఒప్పందం   కు ది రిం ది,10
375,"గుజరాత్ రాష్ట్ర అధికారుల పక్షవాది విధానం చాలా స్పష్టమైనదని సవాలు చేయబడింది, ఇది దాఖలైన కౌంటర్ అఫిడవిట్ ప్రాథమిక పఠనమే స్పష్టం చేస్తోంది","గుజరాత్   రాష్ట్ర   అధికారు ల   ప క్ష వాది   విధా నం   చాలా   స్ప ష్టమైన దని   స వాలు   చేయబ డింది,   ఇది   దా ఖ లైన   కౌం టర్   అ ఫి డ వి ట్   ప్రాథమిక   ప ఠ న మే   స్పష్టం   చే స్తోం ది",37
376,జిపిఎల్‌ను ప్రధానంగా ఏదైనా సాఫ్ట్‌వేర్‌కు బహిరంగ అనుమతి ఇవ్వడానికి రూపొందించారు,జి పి ఎల్ ‌ను   ప్రధానంగా   ఏదైనా   సాఫ్ట్ ‌ వే ర్‌కు   బహి రంగ   అనుమతి   ఇవ్వ డానికి   రూపొందిం చారు,17
377,"బిబిఎల్ఐఎల్‌ పూర్తి ఉత్పాదన విక్రయానికి ఒక ఒప్పందం చేసుకుంది, అది తరువాత మార్కెటింగ్ కొరకు హెచ్ఎల్ఎల్ తో విలీనమైయింది","బి బి ఎల్ ఐ ఎల్‌   పూర్తి   ఉ త్పా దన   విక్ర యానికి   ఒక   ఒప్పందం   చేసు కుం ది,   అది   తరువాత   మార్కె టింగ్   కొ రకు   హె చ్ ఎల్ ఎల్   తో   విలీ న మై యిం ది",32
378,"క్వాలిటీ ఐస్ క్రీం (ప్రతివాదీ-పన్ను చెల్లింపుదారు) సెంట్రల్ ఎక్సైజ్ టారిఫ్ యాక్ట్, 1985 షెడ్యూల్ క్రింద (లఘువుగా, ఈ చట్టం) ఐస్ క్రీం తయారీలో నిమగ్నమయ్యి ఉంది","క్వా లి టీ   ఐ స్   క్రీం   ( ప్రతి వా దీ - పన్ను   చెల్లింపు దారు )   సెం ట్ర ల్   ఎ క్సై జ్   టా రి ఫ్   యా క్ట్ ,   198 5   షె డ్యూ ల్   క్రింద   ( ల ఘు వు గా,   ఈ   చట్టం )   ఐ స్   క్రీం   తయా రీ లో   ని మ గ్న మ య్యి   ఉం ది",54
379,ఈ స్వల్పకాలిక సమావేశంలో యోచించిన ముఖ్యమైన ప్రశ్న సమాఖ్య శాసనసభ కూర్పు గురించి,ఈ   స్వ ల్ప కాలిక   సమావే శం లో   యో చిం చిన   ముఖ్యమైన   ప్ర శ్న   సమాఖ్య   శాసన సభ   కూ ర్పు   గురించి,19
380,"పైగా, చెడగొట్టబడ్డ (దాచబడ్డ ) సిఎల్ఐ తో బిఎస్ఎన్ఎల్ కు ఒక కాల్ జాడ పట్టడం లేదా బ్లాక్ చేయడం సాంకేతికంగా అసాధ్యమని విద్వత్తుగల సీనియర్ న్యాయవాది నివేదించారు","పై గా,   చె డ గొ ట్ట బ డ్డ   ( దా చబ డ్డ   )   సి ఎల్ ఐ   తో   బి ఎస్ ఎన్ ఎల్   కు   ఒక   కాల్   జా డ   పట్ట డం   లేదా   బ్లా క్   చేయడం   సాం కే తి కంగా   అ సా ధ్య మని   వి ద్వ త్తు గల   సీ నియర్   న్యాయ వాది   నివేదిం చారు",50
381,"ఇంకా, యే రోజైనా, బిఎస్ఎన్ఎల్‌ కి అప్పగించిన కోట్ల నిమిషాల కాల్స్ ను ఒక్క పిఓఐ నిర్వహణ చేపడుతుంది, ఇక అటువంటి పరిస్థితిలో, యే కాల్ యథార్థమైనది, యేది సి","ఇంకా ,   యే   రో జై నా,   బి ఎస్ ఎన్ ఎల్‌   కి   అప్ప గిం చిన   కోట్ల   నిమిషా ల   కా ల్స్   ను   ఒక్క   పి ఓ ఐ   నిర్వహణ   చేప డుతుం ది,   ఇ క   అ టువంటి   పరిస్థితి లో,   యే   కాల్   య థా ర్థ మైన ది,   యే ది   సి",44
382,ఎల్,ఎల్,1
383,ఐ,ఐ,1
384,రహిత కాల్ లేక చెడగొట్టబడ్డ సిఎల్ఐ దో తెలుసుకొనుట వాణిజ్యపరంగా సాధ్యం కాదు,ర హిత   కాల్   లే క   చె డ గొ ట్ట బ డ్డ   సి ఎల్ ఐ   దో   తెలుసు కొను ట   వాణిజ్య పరంగా   సా ధ్యం   కాదు,23
385,ఉపనిబంధన 6,ఉప నిబంధన   6,3
386,4,4,1
387,"6 వివరణ పిమ్మట, సదరు ఉపనిబంధన భారీ జరిమానా విధిస్తుందని; కాల్స్ లో జోక్యం చేసుకోవడం లేదా కాల్సును తప్పు దారి పట్టించడం ఆపరేటర్ వైపు తప్పిదం కారణంగానే తప్ప మరేమీ కాని సందర్భాలలో సదరు ఉపనిబంధన ఉపయుక్తిలోకి వస్తుందని; మరియు ప్రస్తుత కేసులో ఫిర్యాదు చేయబడ్డ కార్యకలాపాలకు కారణం ఒక విచక్షణారహిత చందాదారుడిదే కానీ రిలయన్స్ వారిది కాదని, ఉపనిబంధన 6","6   వివ రణ   పి మ్మ ట ,   స దరు   ఉప నిబంధన   భారీ   జరి మా నా   వి ధి స్తుందని ;   కా ల్స్   లో   జో క్యం   చేసు కోవడం   లేదా   కా ల్సు ను   త ప్పు   దారి   ప ట్టిం చడం   ఆప రే టర్   వైపు   త ప్పి దం   కారణంగా నే   తప్ప   మ రే మీ   కాని   సందర్భా లలో   స దరు   ఉప నిబంధన   ఉప యు క్తి లోకి   వ స్తుందని ;   మరియు   ప్రస్తుత   కేసు లో   ఫి ర్యా దు   చేయబ డ్డ   కార్యకలా పాలకు   కారణం   ఒక   వి చ క్ష ణా ర హిత   చం దా దారు డి దే   కానీ   రి లయ న్స్   వారి ది   కా దని ,   ఉప నిబంధన   6",99
388,4,4,1
389,6 ని ఆశ్రయించలేరని విద్వత్తుగల న్యాయవాది సవినయంగా నివేదించారు,6   ని   ఆ శ్ర యిం చ లే రని   వి ద్వ త్తు గల   న్యాయ వాది   స వి న యంగా   నివేదిం చారు,20
390,కొన్ని రాన్‌సమ్‌వేర్‌లు స్పామ్ మెయిల్‌లలో ఈమెయిల్ అటాచ్‌మెంట్‌లుగా పంపబడతాయి,కొన్ని   రా న్‌ స మ్‌ వే ర్‌ లు   స్పా మ్   మె యి ల్‌ లలో   ఈ మె యిల్   అ టా చ్‌ మెం ట్‌ లుగా   పంప బ డతా యి,27
391,ఇది ఎందుకంటే కాంట్రాక్ట్ యాక్ట్ ఒప్పందం కుదుర్చుకున్న ఒక పక్షం (బి,ఇది   ఎందుకంటే   కాం ట్రా క్ట్   యా క్ట్   ఒప్పందం   కు దు ర్చు కున్న   ఒక   ప క్షం   ( బి,17
392,ఎస్,ఎస్,1
393,ఎన్,ఎన్,1
394,ఎల్,ఎల్,1
395,) నుండి ఒప్పందం కుదుర్చుకున్న మరొక పక్షం (రిలయన్స్) ఇతర యే మొత్తాన్ని అందుకున్నట్లు భావించదు,)   నుండి   ఒప్పందం   కు దు ర్చు కున్న   మరొక   ప క్షం   ( రి లయ న్స్ )   ఇతర   యే   మొత్తాన్ని   అందుకు న్న ట్లు   భావిం చదు,23
396,తాను ముంబై పోలీసువారికి విచారణలో పూర్తిగా సహకరించానని మరియు సి,తాను   ముంబై   పోలీసు వారికి   విచారణ లో   పూర్తిగా   సహ కరిం చా నని   మరియు   సి,13
397,బి,బి,1
398,ఐ,ఐ,1
399,దర్యాప్తు చేపట్టిన యెడల తనకు ఎటువంటి అభ్యంతరం ఉండబోదని ఫిర్యాది స్పష్టం చేసింది,ద ర్యా ప్తు   చేప ట్టిన   యె డ ల   తనకు   ఎటువంటి   అ భ్యం తరం   ఉండ బో దని   ఫి ర్యా ది   స్పష్టం   చేసిం ది,22
400,జి ఎన్ యు సాధారణ ప్రజా లైసెన్స్ (జి పి ఎల్) మరియు క్రియేటివ్ కామన్స్ (సి సి) అనేవి ప్రజా లైసెన్సులలో రెండు ప్రధాన వర్గాలు,జి   ఎన్   యు   సాధారణ   ప్రజా   లై సె న్స్   ( జి   పి   ఎల్ )   మరియు   క్రి యే టివ్   కా మ న్స్   ( సి   సి )   అనేవి   ప్రజా   లై సె న్సు లలో   రెండు   ప్రధాన   వర్గా లు,34
401,"ఎన్జిటి ప్రస్తుత కేసులో, తన అధికారాన్నిత్యజించి న్యాయబద్ధ కార్యాచరణను ఒక పరిపాలనా నిపుణుల సంఘానికి అప్పగించింది","ఎ న్జి టి   ప్రస్తుత   కేసు లో,   తన   అధికా రాన్ని త్య జిం చి   న్యాయ బ ద్ధ   కార్యా చ రణ ను   ఒక   పరి పాలనా   ని పుణు ల   సం ఘా నికి   అప్ప గిం చిం ది",32
402,ప్రస్తావిత గది 1971 యాక్టు క్రింద ప్రకటిత మురికివాడలో ఉందని మరియు మొదటి ప్రతివాది దాఖలు చేసిన దావా ఆ యాక్టులోని సెక్షన్ 22(1)లో నిషేధం దృష్ట్యా సమర్థాధికారి లిఖితపూర్వక అనుమతి లేకుండా నిర్వహించదగినది కాదని ఒక అభ్యర్థనను సమర్పించింది,ప్రస్తా వి త   గ ది   197 1   యా క్టు   క్రింద   ప్రక టి త   ము రికి వా డ లో   ఉందని   మరియు   మొదటి   ప్రతి వాది   దా ఖ లు   చేసిన   దా వా   ఆ   యా క్టు లోని   సె క్షన్   22 ( 1 ) లో   నిషే ధం   దృ ష్ట్యా   సమ ర్థా ధికా రి   లి ఖి త పూర్వ క   అనుమతి   లేకుండా   నిర్వహిం చద గి నది   కా దని   ఒక   అభ్య ర్థ న ను   సమ ర్పిం చిం ది,70
403,"అఖిల భారత వైద్య విజ్ఞాన సంస్థ కేసులో జరిగినట్లు, మరియు గంగాధర్ కేసులో పునరుద్ఘాటించినట్లు, పూర్వోక్త విధంగా న్యాయాధిపతి సమక్షంలో ఫిర్యాదు దాఖలు చేయడమే అందుబాటులో ఉన్న పరిహారం","అ ఖి ల   భారత   వైద్య   వి జ్ఞా న   సంస్థ   కేసు లో   జరిగిన ట్లు,   మరియు   గంగా ధ ర్   కేసు లో   పునరు ద్ఘా టిం చినట్లు ,   పూ ర్వో క్త   విధంగా   న్యా యా ధి పతి   సమ క్షం లో   ఫి ర్యా దు   దా ఖ లు   చేయ డ మే   అందుబాటులో   ఉన్న   పరి హా రం",49
404,"అఖిల భారత వైద్య విద్యా సంస్థ కేసు, గంగాధర్ కేసు, హరి సింగ్ కేసు, మీను కుమారి కేసు మరియు రమేష్ కుమారి కేసులలోని సమీక్షలలో విభేదం ఉన్నదని ఆస్పష్టముగా సూచించబడినప్పటికీ, రమేష్ కుమారి కేసులో వ్యక్తమైన సమీక్ష ఏదైనా విచారించతగిన అపరాధం గురించి పోలీసువారి దృష్టికి వచ్చినప్పుడు వారు తీసుకోవలసిన చర్యకు సంబంధించినది అని మనకు తెలుస్తుంది","అ ఖి ల   భారత   వైద్య   విద్యా   సంస్థ   కేసు ,   గంగా ధ ర్   కేసు ,   హరి   సింగ్   కేసు ,   మీ ను   కుమా రి   కేసు   మరియు   ర మే ష్   కుమా రి   కే సుల లోని   సమీక్ష లలో   వి భే దం   ఉన్న దని   ఆ స్ప ష్ట ము గా   సూచిం చబడిన ప్పటికీ,   ర మే ష్   కుమా రి   కేసు లో   వ్య క్త మైన   సమీక్ష   ఏదైనా   విచా రిం చ త గిన   అ ప రా ధం   గురించి   పోలీసు వారి   దృష్టి కి   వచ్చిన ప్పుడు   వారు   తీసు కోవ ల సిన   చర్య కు   సంబంధించిన ది   అని   మన కు   తెలు స్తుంది",89
405,"పోలీసువారు సెక్షన్ 154 క్రింద చట్టపరమైన చర్యలు తీసుకోని సందర్భంలో అందుబాటులోగల వ్యవాహార క్రమం అఖిల భారత వైద్య విజ్ఞాన సంస్థ కేసు, గంగాధర్ కేసు, హరి సింగ్ కేసు మరియు మీను కుమారి కేసులలో నేరుగా విరుద్ధంగా ఉన్నది","పోలీసు వారు   సె క్షన్   15 4   క్రింద   చట్ట పరమైన   చర్య లు   తీసు కో ని   సందర్భం లో   అందుబాటులో గల   వ్య వా హార   క్రమం   అ ఖి ల   భారత   వైద్య   వి జ్ఞా న   సంస్థ   కేసు ,   గంగా ధ ర్   కేసు ,   హరి   సింగ్   కేసు   మరియు   మీ ను   కుమా రి   కేసు లలో   నేరుగా   విరు ద్ధం గా   ఉన్న ది",54
406,అందువలన ఈ నిర్ణయాన్నియూనియన్ ఆఫ్ ఇండియా కి చెందిన నిపుణులైన సంస్థలకు వదిలివేసారు,అందు వలన   ఈ   నిర్ణ యాన్ని యూని యన్   ఆఫ్   ఇండియా   కి   చెందిన   ని పుణు లైన   సంస్థ లకు   వది లి వే సా రు,21
407,మొదటి అప్పీలు న్యాయస్థానం సం,మొదటి   అ ప్పీ లు   న్యాయ స్థానం   సం,7
408,"1 మరియు 4 గల వాదాంశాలపై విచారణ న్యాయస్థానం ఇచ్చిన తీర్పులను తిప్పికొడుతూ మొదటి ప్రతివాది దాఖలు చేసిన ఈ 4 అభియోగాలు సమర్థాధికారి అనుమతి లేకుండా నిర్వహించదగినదని ఎందుకంటే ఆమె అతిక్రమణాదారు అని, మరియు 1971 యాక్టు క్రింద మురికివాడను ఒక అతిక్రమణాదారు ఆక్రమిస్తే, అందుకు సమర్థాధికారి అనుమతి అవసరం లేదని స్పష్టం చేసింది","1   మరియు   4   గల   వా దాం శా లపై   విచారణ   న్యాయ స్థానం   ఇచ్చిన   తీ ర్పు లను   తి ప్పి కొ డుతూ   మొదటి   ప్రతి వాది   దా ఖ లు   చేసిన   ఈ   4   అభి యో గాలు   సమ ర్థా ధికా రి   అనుమతి   లేకుండా   నిర్వహిం చద గిన దని   ఎందుకంటే   ఆమె   అతి క్రమ ణా దారు   అని ,   మరియు   197 1   యా క్టు   క్రింద   ము రికి వా డ ను   ఒక   అతి క్రమ ణా దారు   ఆ క్ర మి స్తే,   అందుకు   సమ ర్థా ధికా రి   అనుమతి   అవసరం   లేదని   స్పష్టం   చేసిం ది",80
409,ఫిర్యాది మరియు మృతురాలు సహజీవన సాంగత్యంలో ఉండేవారు కానీ 8,ఫి ర్యా ది   మరియు   మృ తు రాలు   సహ జీ వన   సాం గ త్యం లో   ఉండే వారు   కానీ   8,18
410,6,6,1
411,"2020 నాడు, నటి మృతికి కొద్ది రోజుల పూర్వం, ఆమె ముంబైలోని తన స్వగృహానికి మారింది","2020   నా డు,   నటి   మృ తికి   కొద్ది   రోజుల   పూ ర్వం ,   ఆమె   ముంబై లోని   తన   స్వ గృ హా నికి   మా రిం ది",22
412,"ఈ చర్యల యొక్క లక్ష్యం కేవలం ఒక వ్యక్తి చనిపోవాడం అనుమానాస్పద పరిస్థితుల్లోనా లేక అసహజంగానా, అదే అయితే మృతికిగల అగుపడే కారణం ఏంటో నిర్ధారణ చేయడమే","ఈ   చర్య ల   యొక్క   లక్ష్యం   కేవలం   ఒక   వ్యక్తి   చని పో వా డం   అనుమా నా స్ప ద   పరిస్థి తు ల్లో నా   లే క   అ సహ జం గా నా,   అదే   అయితే   మృ తికి గల   అ గు పడే   కారణం   ఏ ం టో   నిర్ధా రణ   చేయ డ మే",44
