sentence_index,original_sentence,tokenized_sentence,token_count
858,અર્થશાસ્ત્ર મુજબ એક સ્વર્ણ અથવા કર્ષા ૮૦ રત્તી બરાબર થતી હતી (૧ માશા = ૫ રત્તીના આધારે),અર્થ શાસ્ત્ર   મુજબ   એક   સ્વ ર્ણ   અથવા   ક ર્ષા   ૮ ૦   ર ત્તી   બ રા બર   થતી   હતી   ( ૧   મા શા   =   ૫   ર ત્તી ના   આધારે ),29
859,અમરી દ્વિતીય-બી સમયગાળાની માટીકળા સાથેની તાજેતરનાં સી14 ડેટિંગ અને શૈલીગત સરખામણીઓ દર્શાવે છે કે પહેલા બે તબક્કાને પૂર્વ-હડપ્પીય ધોળાવીરા સંસ્કૃતિ નામ આપવું જોઇએ અને તેને આ પ્રમાણે પુનઃદિનાંકિત કરવું જોઇએઃ પહેલો તબક્કો (આશરે ઈ,અમ રી   દ્વિતીય - બી   સમયગાળા ની   મા ટી કળા   સાથેની   તાજેતર નાં   સી 14   ડે ટિંગ   અને   શૈલી ગત   સરખામણી ઓ   દર્શા વે   છે   કે   પહેલા   બે   તબક્કા ને   પૂર્વ - હ ડ પ્પી ય   ધો ળા વી રા   સંસ્કૃતિ   નામ   આપ વું   જોઇ એ   અને   તેને   આ   પ્ર માણે   પુનઃ દિ નાં કિત   કરવું   જોઇ એ ઃ   પહે લો   તબ ક્કો   ( આશરે   ઈ,66
860,સ,સ,1
861,પૂર્વે 3500 - 3200) અને બીજો તબક્કો (આશરે ઈ,પૂર્વે   35 00   -   3 200 )   અને   બીજો   તબ ક્કો   ( આશરે   ઈ,14
862,સ,સ,1
863,પૂર્વે 3200 - 2600),પૂર્વે   3 200   -   26 00 ),7
864,"રશિયન ઈતિહાસકાર લેવ ગુમીલેવે લખ્યું હતું કે ઝીઓન્ગનુ, મોંગોલ્સ (મોંગોલ સામ્રાજ્ય, ઝુંઘર ખનાટે), અને ટર્કીક લોકો (પહેલાં ટર્કીક ખગાનાટે, ઉઈઘુર ખગાનાટે)એ ચીનના ઉત્તર તરફના આક્રમણને અટકાવવામાં ભૂમિકા ભજવી હતી","ર શિયન   ઈ તિહાસ કાર   લે વ   ગુ મી લે વે   લ ખ્યું   હતું   કે   ઝી ઓ ન્ગ નુ ,   મોં ગો લ્સ   ( મોં ગોલ   સામ્રાજ્ય ,   ઝું ઘર   ખ ના ટે ),   અને   ટ ર્કી ક   લોકો   ( પહેલાં   ટ ર્કી ક   ખ ગા ના ટે ,   ઉ ઈ ઘુ ર   ખ ગા ના ટે ) એ   ચી નના   ઉત્તર   તરફ ના   આક્રમણ ને   અટકા વ વામાં   ભૂમિકા   ભજ વી   હતી",73
865,સંદંસ/સંદમ્સ (કરચલાની પકડનું નરક): ભાગવત પુરાણ અને દેવી ભાગવત કહે છે કે જે વ્યક્તિ કારમી જરૂરિયાતમાં ન હોવા છતાં કોઈ બ્રાહ્મણને લૂંટે છે અથવા કોઈની પાસેથી દાગીના કે સોનું ચોરી લે છે તેને આ નરકમાં પૂરી દેવામાં આવે છે,સં દં સ / સંદ મ્સ   ( કર ચલા ની   પકડ નું   ન રક ) :   ભાગ વત   પુરા ણ   અને   દેવી   ભાગ વત   કહે   છે   કે   જે   વ્યક્તિ   કાર મી   જરૂરિયા તમાં   ન   હોવા   છતાં   કોઈ   બ્રાહ્મણ ને   લૂં ટે   છે   અથવા   કોઈ ની   પાસેથી   દા ગી ના   કે   સો નું   ચો રી   લે   છે   તેને   આ   ન રક માં   પૂરી   દે વામાં   આવે   છે,66
866,પોલ હેકરે પણ સર્વ દર્શન સિદ્ધાંત સંગ્રહનો સાર પૂર્ણ રીતે શંકરે લખ્યો હોવા અંગે થોડી શંકાઓ વ્યક્ત કરી છે કારણકે તેના અમુક ભાગની શૈલીમાં ફેરફાર અને વિષયમાં વિસંગતી છે,પો લ   હે કરે   પણ   સર્વ   દર્શ ન   સિદ્ધાં ત   સંગ્રહ નો   સાર   પૂર્ણ   રીતે   શં કરે   લ ખ્યો   હોવા   અંગે   થોડી   શંકા ઓ   વ્યક્ત   કરી   છે   કારણકે   તેના   અમુક   ભાગ ની   શૈલી માં   ફેરફાર   અને   વિષ ય માં   વિ સંગ તી   છે,43
867,વિલેમ વેન શેન્ડેલ અને હેન્ક શુલ્ત નોર્ડહોલ્તના જણાવ્યા અનુસાર બાંગ્લાદેશીઓમાં આ ઉત્સવ સાંસ્કૃતિક ગૌરવ અને વારસાને અભિવ્યક્ત કરવાનું લોકપ્રિય માધ્યમ બની ગયો કારણ કે તેમણે 1950 અને 1960ના દાયકામાં પાકિસ્તાની શાસનનો વિરોધ કર્યો હતો,વિ લે મ   વે ન   શે ન્ડે લ   અને   હે ન્ક   શુ લ્ત   નો ર્ડ હો લ્ત ના   જણાવ્યા   અનુસાર   બાંગ્લા દેશી ઓમાં   આ   ઉ ત્સવ   સાંસ્કૃતિ ક   ગૌ રવ   અને   વાર સા ને   અભિ વ્યક્ત   કરવાનું   લોકપ્રિય   માધ્ય મ   બની   ગયો   કારણ   કે   તેમણે   19 50   અને   196 0 ના   દાયકા માં   પાકિસ્તા ની   શાસન નો   વિરોધ   કર્યો   હતો,60
868,"અલા અલ-દિન હુસૈન સેલ્જુકો દ્વારા પરાસ્ત થઈ ચૂક્યો હતો અને થોડા સમય માટે તેણે ઘુરીદનું ઝડપી વિસ્તરણ અટકાવી દીધું હતું, છતાં તેણે ગઝનવિદ વિસ્તારમાં વિધ્વંસક ધાડ પાડી અને તેની રાજધાનીને બરખાસ્ત કરી","અ લા   અ લ- દિ ન   હુ સૈ ન   સે લ્જુ કો   દ્વારા   પરા સ્ત   થઈ   ચૂ ક્યો   હતો   અને   થોડા   સમય   માટે   તેણે   ઘુ રી દ નું   ઝડપી   વિ સ્તરણ   અટકા વી   દી ધું   હતું,   છતાં   તેણે   ગ ઝન વિ દ   વિસ્તારમાં   વિ ધ્વં સ ક   ધા ડ   પાડી   અને   તેની   રાજધાની ને   બર ખા સ્ત   કરી",58
869,પલ્લવ બાંધકામ શૈલીના સૌથી જૂના નમુના ઈ,પલ્લ વ   બાંધ કામ   શૈલી ના   સૌથી   જૂ ના   ન મુ ના   ઈ,13
870,સ,સ,1
871,પૂર્વે ૬૧૦થી ઈ,પૂર્વે   ૬ ૧૦ થી   ઈ,5
872,સ,સ,1
873,પૂર્વે ૬૯૦ જેટલાં જૂના અને માળખાકીય બાંધકામવાળા મંદિરો ઈ,પૂર્વે   ૬ ૯ ૦   જેટ લાં   જૂ ના   અને   માળખા કીય   બાંધ કામ વાળા   મંદિરો   ઈ,16
874,સ,સ,1
875,પૂર્વે ૬૯૦થી ઈ,પૂર્વે   ૬ ૯ ૦ થી   ઈ,6
876,સ,સ,1
877,પૂર્વે ૯૦૦ વચ્ચેના પથ્થરમાંથી કોતરેલાં મંદિરો છે,પૂર્વે   ૯ ૦૦   વચ્ચે ના   પથ્થ ર માંથી   કો ત રે લાં   મંદિરો   છે,14
878,"સાલંકયાંસ એ પુરાતન રાજવંશ છે, જેણે ગોદાવરી અને કૃષ્ણા વચ્ચેના આંધ્ર પ્રદેશમાં ઈ","સા લં ક યાં સ   એ   પુરાત ન   રાજવંશ   છે,   જે ણે   ગો દા વરી   અને   કૃ ષ્ણા   વચ્ચે ના   આંધ્ર   પ્રદેશમાં   ઈ",23
879,સ,સ,1
880,૩૦૦ થી ૪૪૦ દરમિયાન તેમની રાજધાની વેંગી (આધુનિક પેડાવેગી)થી શાસન કર્યું હતું,૩ ૦૦   થી   ૪ ૪ ૦   દરમિયાન   તેમની   રાજધાની   વેં ગી   ( આધુનિક   પે ડા વે ગી ) થી   શાસન   કર્યું   હતું,22
881,"પુરુષ દ્વારા લગ્ન બાહ્ય જાતીય સંબંધોનું છ સંસ્કૃતિમાં ‘સાર્વત્રિક’, ૨૯ સંસ્કૃતિઓમાં ‘સાધારણ’, છ સંસ્કૃતિમાં ‘કવચિત’ અને ૧૦ સંસ્કૃતિઓમાં ‘અસાધારણ’ રૂપે વર્ણન થયું છે","પુરુષ   દ્વારા   લગ્ન   બા હ્ય   જા તીય   સંબંધો નું   છ   સંસ્કૃતિ માં   ‘ સાર્વ ત્રિ ક ’ ,   ૨ ૯   સંસ્કૃતિ ઓમાં   ‘ સા ધા રણ ’ ,   છ   સંસ્કૃતિ માં   ‘ ક વ ચિત ’   અને   ૧૦   સંસ્કૃતિ ઓમાં   ‘ અ સા ધા રણ ’   રૂપે   વર્ણન   થયું   છે",50
882,"એટલું જ મૂલ્યવાન હતું જહાજનું રટર (ખલાસીની નોંધપોથી), જેમાં ચીન, ભારત અને જાપાનના વેપારી માર્ગો અંગેની મહત્વની માહિતી હતી","એટ લું   જ   મૂલ્ય વાન   હતું   જ હાજ નું   ર ટર   ( ખ લા સી ની   નોંધ પો થી ),   જેમાં   ચી ન,   ભારત   અને   જાપા નના   વેપારી   માર્ગો   અંગે ની   મહત્વ ની   માહિતી   હતી",35
883,એ વિસ્તારમાં દૃશ્ય કલાનું એક મહત્વનું કેન્દ્ર ધ આર્ટ ઈન્સ્ટીટ્યુટ ઓફ ઢાકા રહ્યું છે,એ   વિસ્તારમાં   દૃ શ્ય   કલા નું   એક   મહત્વ નું   કેન્દ્ર   ધ   આ ર્ટ   ઈ ન્સ્ટી ટ્યુ ટ   ઓફ   ઢા કા   રહ્યું   છે,22
884,"બ્રહ્મસૂત્ર (જેને વેદાંત સૂત્ર પણ કહે છે, તે ઈ","બ્રહ્મ સૂ ત્ર   ( જે ને   વે દાં ત   સૂ ત્ર   પણ   કહે   છે,   તે   ઈ",16
885,સ,સ,1
886,પૂર્વે પહેલી સદીમાં રચાયું હતું)એ શ્લોક 1,પૂર્વે   પહેલી   સદી માં   ર ચા યું   હતું ) એ   શ્લો ક   1,13
887,1,1,1
888,"4માં સ્વીકારેલું છે અને ઉપનિષદને અમુક ચૂંટેલા ટુકડાઓમાં નહીં, પરંતુ સર્વગ્રાહી રીતે શીખવા પર ભાર મૂકે છે, કે જેમાં વેદિક લખાણોમાં વ્યક્ત થયેલા વિચારો જ્ઞાનનાં અન્ય માધ્યમો જેવાં કે દૃષ્ટિકોણ, ધારણા અને બાકી રહેલાં પ્રમાણો સાથે સામંજસ્ય ધરાવે છે","4માં   સ્વી કારે લું   છે   અને   ઉપ નિ ષ દ ને   અમુક   ચૂં ટે લા   ટુ કડા ઓમાં   નહીં ,   પરંતુ   સર્વ ગ્રા હી   રીતે   શીખ વા   પર   ભાર   મૂ કે   છે,   કે   જેમાં   વે દિ ક   લખા ણો માં   વ્યક્ત   થયેલા   વિચારો   જ્ઞાન નાં   અન્ય   માધ્ય મો   જે વાં   કે   દૃષ્ટિ કોણ ,   ધા રણા   અને   બાકી   રહે લાં   પ્ર મા ણો   સાથે   સા મં જ સ્ય   ધરાવે   છે",70
889,એ સૂચવે છે કે આ વ્યવસાયોમાંના સભ્યોને જાસુસી સેવામાં કાર્યરત કરવા જોઈએ,એ   સૂચ વે   છે   કે   આ   વ્યવસા યો માં ના   સભ્યો ને   જા સુ સી   સે વામાં   કાર્ય ર ત   કરવા   જોઈએ,22
890,અંત ભાગે એક નાના ફકરામાં યુદ્ધ અંગે ઘેરી ચિંતા વ્યક્ત થાય છે અને યુદ્ધના હાથીઓ અને માણસોના વિવિધ ઉપયોગો વિશે સમજ આપે છે,અંત   ભાગે   એક   નાના   ફ કરા માં   યુદ્ધ   અંગે   ઘે રી   ચિં તા   વ્યક્ત   થાય   છે   અને   યુદ્ધ ના   હાથી ઓ   અને   માણ સો ના   વિવિધ   ઉપ યો ગો   વિશે   સમજ   આપે   છે,33
891,"ગ્રંથોનો જથ્થો ૩૧ મુખ્ય રાગોમાં વિભાજિત છે, તેનો દરેક ગ્રંથ રાગ લંબાઈ અને સર્જક મુજબ પેટાવિભાજિત છે","ગ્રં થો નો   જ થ્થો   ૩ ૧   મુખ્ય   રા ગો માં   વિભા જિત   છે,   તેનો   દરેક   ગ્રં થ   રાગ   લંબાઈ   અને   સર્જ ક   મુજબ   પેટા વિભા જિત   છે",28
892,"એ લખાણ ગદ્ય શૈલીનું ઉપનિષદ છે, સાથે વિવિધ માપના ફકરાનો પચરંગી સંગ્રહ છે","એ   લખા ણ   ગ દ્ય   શૈલી નું   ઉપ નિ ષ દ   છે,   સાથે   વિવિધ   મા પના   ફ કરા નો   પ ચ રંગી   સંગ્રહ   છે",24
893,"ભારતીય નાસ્તિક ફિલસુફીઓમાં બુદ્ધવાદ, જૈનવાદ, ચાર્વાક, આજીવિકા અને અન્યો સામેલ છે","ભારતીય   ના સ્તિ ક   ફિ લ સુ ફી ઓમાં   બુ દ્ધ વાદ ,   જૈ નવા દ ,   ચા ર્વા ક,   આ જી વિ કા   અને   અ ન્યો   સામેલ   છે",29
894,"દાખલા તરીકે, ‘ધ ટ્રિકસ્ટર એન્ડ ધ ટોકિંગ બલ્બ’ ""એક વૃદ્ધ પુરુષ""ની વાત કહે છે જેણે એક બલ્બની ચેતવણીની અવગણના કરી હતી, અને તેને લીધે, તેની અવજ્ઞા માટે તે શિક્ષા પામે છે","દાખ લા   તરીકે,   ‘ ધ   ટ્રિ ક સ્ટ ર   એન્ડ   ધ   ટો કિંગ   બ લ્બ ’   "" એક   વૃ દ્ધ   પુરુષ "" ની   વાત   કહે   છે   જે ણે   એક   બ લ્બ ની   ચે ત વણી ની   અવ ગણ ના   કરી   હતી,   અને   તેને   લી ધે ,   તેની   અવ જ્ઞા   માટે   તે   શિ ક્ષા   પા મે   છે",56
895,મોટા ભાગના સિક્કાઓ તાંબાના હતાં અને ભાગ્યે જ ચાંદીનો હતો; ધાતુના બીબાં કાળજીપૂર્વક જરૂરી ભાતમાં ઢાળવામાં આવ્યાં હતાં,મોટા   ભાગ ના   સિક્કા ઓ   તાં બા ના   હતાં   અને   ભા ગ્યે   જ   ચાં દી નો   હતો ;   ધા તુ ના   બી બાં   કાળ જી પૂર્વક   જરૂરી   ભા તમાં   ઢા ળ વામાં   આ વ્યાં   હતાં,35
896,"કથા ઉપનિષદ જણાવે છે કે એ વ્યક્તિ જે ચિંતન કરે છે અને કુટિલ નથી, તે મુક્તિ પામે છે અને ક્યારેય દુઃખ અનુભવતો નથી","કથા   ઉપ નિ ષ દ   જણા વે   છે   કે   એ   વ્યક્તિ   જે   ચિં તન   કરે   છે   અને   કુ ટિ લ   નથી ,   તે   મુ ક્તિ   પા મે   છે   અને   ક્યારેય   દુઃ ખ   અનુભવ તો   નથી",35
897,"આ વિભાગ વિવિધ હથિયારો સાથેની હરકતો કે કૃત્યોની યાદી સાથે પૂરો થાય છે, જેમાં તલવાર અને ભાલા સાથે લઈ શકાતી 32 સ્થિતિ (ખગકર્મવિધૌ); યુદ્ધમાં દોરડું વાપરવાની 11 તકનીકો, દોરડું ચલાવવાનાં 5 કૃત્ય, ચક્રમ્ (યુદ્ધમાં વપરાતું કડું), ભાલો, તોમર (લોઢાનો સળિયો), ગદા, કુહાડી, હથોડી, ભિંદીપાલ કે લગુડ, વજ્ર, ખંજર, ગોફણ અને દંડૂકાને લગતાં દાવનો સમાવેશ થાય છે","આ   વિભાગ   વિવિધ   હ થિ યા રો   સાથેની   હ રક તો   કે   કૃ ત્યો ની   યાદી   સાથે   પૂ રો   થાય   છે,   જેમાં   તલ વાર   અને   ભા લા   સાથે   લઈ   શકા તી   3 2   સ્થિતિ   ( ખ ગ ક ર્મ વિ ધૌ ) ;   યુદ્ધમાં   દોર ડું   વા પર વાની   11   તકની કો ,   દોર ડું   ચલા વવા નાં   5   કૃ ત્ય ,   ચક્ર મ્   ( યુદ્ધમાં   વપરા તું   ક ડું ),   ભા લો ,   તો મર   ( લો ઢા નો   સ ળિ યો ),   ગ દા ,   કુ હા ડી ,   હ થોડી ,   ભિં દી પાલ   કે   લ ગુ ડ ,   વ જ્ર ,   ખં જ ર,   ગો ફ ણ   અને   દં ડૂ કા ને   લગ તાં   દા વ નો   સમાવેશ   થાય   છે",124
898,યુગોસ્લાવની સહિયારી બજાર પરની પશ્ચિમની બંધીથી માંડી ઉત્તર મેસેડોનિયા પરની ગ્રીક બંધીનો અંત લાવીને દેશના પૂર્વ નામ રીપબ્લિક ઓફ મેસેડોનિયા સુધી તે વિસ્તરી હતી,યુ ગો સ્લા વ ની   સ હિ યા રી   બજા ર   પર ની   પશ્ચિમ ની   બંધી થી   માં ડી   ઉત્તર   મે સે ડો નિયા   પર ની   ગ્રી ક   બંધી નો   અંત   લા વીને   દેશના   પૂર્વ   નામ   રી પ બ્લિ ક   ઓફ   મે સે ડો નિયા   સુધી   તે   વિ સ્ત રી   હતી,51
899,1991માં તીવ્ર અવમૂલ્યન બાદ અને 1994માં ચાલુ ખાતાના વ્યવહારો માટેના રૂપાંતરણમાં પરિવર્તિત થયા બાદ રૂપિયાનું મૂલ્ય મોટેભાગે બજારનાં બળો દ્વારા જ નક્કી થતું આવ્યું છે,199 1માં   તીવ્ર   અવ મૂલ્ય ન   બાદ   અને   199 4માં   ચાલુ   ખાતા ના   વ્યવ હા રો   માટેના   રૂ પાં તરણ માં   પરિવ ર્તિ ત   થયા   બાદ   રૂપિયા નું   મૂલ્ય   મોટેભાગે   બજા ર નાં   બ ળો   દ્વારા   જ   નક્કી   થ તું   આ વ્યું   છે,43
900,તેમના પરિવારની કંપની ‘સિનો-થાઈ એન્જિનિયરિંગ એન્ડ કન્સ્ટ્રક્શન પી,તેમના   પરિવાર ની   કંપની   ‘ સિ નો - થા ઈ   એ ન્જિ નિય રિંગ   એન્ડ   ક ન્સ્ટ્ર ક્શન   પી,19
901,સી,સી,1
902,એલ,એલ,1
903,’એ બેંગકોકના સુવર્ણભૂમિ એરપોર્ટ સહિતની કેટલીક વિશાળ સરકારી પરિયોજનાઓનું નિર્માણ કર્યું,’ એ   બેં ગ કો કના   સુવર્ણ ભૂમિ   એર પોર્ટ   સહિત ની   કેટલીક   વિશાળ   સરકારી   પરિ યોજના ઓનું   નિર્માણ   કર્યું,20
904,"એપલ સ્ટોરની શરૂઆત અને નવી વસ્તુની પ્રસ્તુતિ સેંકડો લોકોનાં ટોળાં એકઠાં કરી શકે છે, જેમાં કેટલાક તો ખૂલવાના એક દિવસ અગાઉથી જ કતારોમાં રાહ જોવા માંડે છે","એ પલ   સ્ટો રની   શરૂઆત   અને   નવી   વસ્તુ ની   પ્રસ્તુ તિ   સેં કડો   લોકો નાં   ટો ળાં   એક ઠાં   કરી   શકે   છે,   જેમાં   કેટલાક   તો   ખૂ લ વાના   એક   દિવસ   અગાઉ થી   જ   કતા રોમાં   રા હ   જો વા   માં ડે   છે",42
905,"એપલના પ્રવક્તા ગાય કાવાસાકીએ બ્રાંડ માટેના ઝનૂનને ‘કશુંક એવું જેણે ઠોકર ખવડાવી છે,’ કહી ઉમેર્યું કે ૨૦૧૪માં મેં સમજાવ્યું હતું કે ‘લોકો એપલ ઉત્પાદનો સાથે એકદમ વ્યક્તિગત સંબંધ બાંધી દે છે","એ પ લના   પ્ર વ ક્તા   ગાય   કા વા સા કી એ   બ્રાં ડ   માટેના   ઝ નૂ નને   ‘ ક શું ક   એવું   જે ણે   ઠો કર   ખ વડા વી   છે, ’   કહી   ઉમે ર્યું   કે   ૨૦૧ ૪ માં   મેં   સમજા વ્યું   હતું   કે   ‘ લોકો   એ પલ   ઉત્પાદનો   સાથે   એક દ મ   વ્યક્તિગત   સંબંધ   બાં ધી   દે   છે",59
906,’,’,1
907,"1994માં તેની રજૂઆત લવાજમ સેવા તરીકે કરવામાં આવી હતી, જેનું પ્રસારણ અઠવાડિયાના સાત દિવસ અને રોજના 13 કલાક ઉપગ્રહ ટેલિવિઝન સેવા પૂરી પાડનાર ‘ડાઈરેક્ટીવી’ દ્વારા કરવામાં આવતું હતું","199 4માં   તેની   રજૂઆત   લ વાજ મ   સેવા   તરીકે   કરવામાં   આવી   હતી,   જે નું   પ્ર સા રણ   અઠવાડિયા ના   સાત   દિવસ   અને   રોજ ના   13   કલાક   ઉપ ગ્રહ   ટેલિવિ ઝન   સેવા   પૂરી   પાડ નાર   ‘ ડાઈ રે ક્ટી વી ’   દ્વારા   કરવામાં   આવ તું   હતું",45
908,"૨૦૧૯ સુધી, ઝી એન્ટરટેઈનમેંટ એન્ટરપ્રાઈઝીસ લિમિટેડ (ઝીલ) એ એસ્સેલ ગ્રુપની એકમાત્ર નફો રળતી કંપની હતી; આ ગ્રુપે લગભગ ૨૦,૦૦૦ કરોડનું દેવું એકત્રિત કર્યું હતું (જે ૨૦૨૦માં ૨૧૦ બીલીયન અથવા ૨","૨૦ ૧૯   સુધી ,   ઝી   એ ન્ટ ર ટે ઈન મેં ટ   એ ન્ટ ર પ્રા ઈ ઝી સ   લિ મિ ટેડ   ( ઝી લ )   એ   એ સ્સે લ   ગ્રુ પની   એક માત્ર   ન ફો   ર ળ તી   કંપની   હતી ;   આ   ગ્રુ પે   લગભગ   ૨૦ ,૦૦૦   કરોડ નું   દે વું   એક ત્રિત   કર્યું   હતું   ( જે   ૨૦ ૨૦ માં   ૨ ૧૦   બી લી યન   અથવા   ૨",68
909,૬ બીલીયન યુ,૬   બી લી યન   યુ,5
910,એસ,એસ,1
911,ડોલર બરાબર છે,ડોલર   બ રા બર   છે,5
912,),),1
913,"પરિણામે, ઈ","પરિણામે ,   ઈ",3
914,ડી,ડી,1
915,એસ,એસ,1
916,એ એ,એ   એ,2
917,ટી,ટી,1
918,"કેર્નીમાંથી સેંકડો કર્મચારીઓ છુટા કર્યાં, વળતર ઓછું કર્યું, વ્યવસ્થાપન એકત્રિત કર્યું અને અંતે એ","કે ર્ની માંથી   સેં કડો   ક ર્મચારી ઓ   છુ ટા   કર્યાં ,   વળ તર   ઓછું   કર્યું ,   વ્યવસ્થા પન   એક ત્રિત   કર્યું   અને   અંતે   એ",25
919,ટી,ટી,1
920,કેર્નીનું વડુંમથક શિકાગોથી ટેક્સાસના પ્લાનોમાં ખસેડ્યું,કે ર્ની નું   વ ડું મથક   શિ કા ગો થી   ટે ક્સા સના   પ્લા નોમાં   ખ સે ડ્યું,18
921,"રાત્સીરકા અને ઝફીના ૧૯૮૦ પછીના સમયગાળાએ નિગમોનું ખાનગીકરણ, ખેતબજાર સમિતિઓના વિસર્જન, વિદેશી રોકાણની તરફેણ કરતાં વધુ મુક્ત રોકાણ નિયમોમાં સુધારા, બેંકિંગ ઉદ્યોગનું ખાનગીકરણ, પારંપરિક અને મૂળ ઉત્પાદનોની નિકાસનું વિશાખન અને ખાદ્ય ઉત્પાદનમાં બહોળા રોકાણનું વિહંગાવલોકન કર્યું","રા ત્સી ર કા   અને   ઝ ફી ના   ૧૯ ૮ ૦   પછી ના   સમયગાળા એ   નિ ગ મો નું   ખાનગી કરણ ,   ખે તબ જા ર   સ મિતિ ઓના   વિ સર્જ ન,   વિદેશી   રોકાણ ની   તર ફે ણ   કરતાં   વધુ   મુક્ત   રોકાણ   નિયમો માં   સુધા રા ,   બેં કિંગ   ઉદ્યોગ નું   ખાનગી કરણ ,   પા રં પરિ ક   અને   મૂળ   ઉત્પાદનો ની   નિ કાસ નું   વિશા ખ ન   અને   ખા દ્ય   ઉત્પાદ નમાં   બ હો ળા   રોકાણ નું   વિ હં ગાવ લોક ન   કર્યું",84
922,ઈ,ઈ,1
923,સી,સી,1
924,બી,બી,1
925,"માં સામેલ છે વિવિધ વ્યવસાયિક બેંક લોન, ખરીદનાર અને અપૂર્તિકારને ધિરાણ, તરલ દરની નોંધ અને નિયત દરના બોન્ડ વિગેરે જેવાં સલામતી ધરાવતાં કરારપત્રો, સત્તાવાર નિકાસ ધિરાણ સંસ્થાનોમાંથી ધિરાણ અને ઇન્ટરનેશનલ ફાઈનાન્સ કોર્પોરેશન (વોશિંગ્ટન), એ","માં   સામેલ   છે   વિવિધ   વ્યવસા યિક   બેં ક   લો ન,   ખરીદ નાર   અને   અ પૂ ર્તિ કાર ને   ધિ રા ણ ,   તર લ   દર ની   નોંધ   અને   નિય ત   દર ના   બો ન્ડ   વિ ગેરે   જે વાં   સલા મતી   ધરાવ તાં   કરા ર પ ત્રો ,   સત્તાવાર   નિ કાસ   ધિ રા ણ   સંસ્થા નો માંથી   ધિ રા ણ   અને   ઇન્ટરને શનલ   ફાઈ ના ન્સ   કો ર્પો રેશન   ( વો શિં ગ્ટ ન ),   એ",75
926,ડી,ડી,1
927,બી,બી,1
928,", એ",",   એ",2
929,એફ,એફ,1
930,આઈ,આઈ,1
931,સી,સી,1
932,", સી",",   સી",2
933,ડી,ડી,1
934,સી,સી,1
935,જેવી બહુપક્ષીય નાણાકીય સંસ્થાઓ જેવાં ખાનગી ક્ષેત્રની સંસ્થાઓમાંથી વ્યવસાયિક ધિરાણો,જેવી   બહુ પક્ષી ય   નાણાકીય   સંસ્થા ઓ   જે વાં   ખાનગી   ક્ષેત્ર ની   સંસ્થા ઓમાંથી   વ્યવસા યિક   ધિ રા ણો,19
936,"એક માસ પછી એ બન્યું, જયારે ૧૭ મે, ૨૦૧૬ના રોજ એસ","એક   મા સ   પછી   એ   બન્યું ,   જ યા રે   ૧ ૭   મે ,   ૨૦૧ ૬ ના   રોજ   એસ",19
937,બી,બી,1
938,આઈ,આઈ,1
939,બોર્ડે તેની પાંચ સહયોગી બેંકો અને ભારતીય મહિલા બેંકના પોતાની સાથે એકત્રીકરણ કરવાની દરખાસ્ત મંજૂર કરી,બો ર્ડે   તેની   પાંચ   સહ યોગી   બેં કો   અને   ભારતીય   મહિલા   બેં કના   પોતાની   સાથે   એક ત્રી કરણ   કરવાની   દર ખા સ્ત   મંજૂ ર   કરી,25
940,યુનાઈટેડ સ્ટેટસની આવકના ધોરણે સૌથી મોટી કોર્પોરેશનની ફોર્ચ્યુન ૫૦૦ની યાદીમાં અમેરિકન એક્સપ્રેસનો ૨૦૧૮માં ૮૬મો ક્રમ હતો,યુ નાઈ ટેડ   સ્ટે ટ સની   આવ કના   ધો ર ણે   સૌથી   મોટી   કો ર્પો રેશન ની   ફો ર્ચ્યુ ન   ૫ ૦૦ ની   યાદી માં   અમેરિકન   એક્સ પ્રે સ નો   ૨૦૧ ૮ માં   ૮ ૬ મો   ક્રમ   હતો,38
941,"ખનન અને કુદરતી વાયુ નિષ્કર્ષણમાં રોકાણ વધ્યું, જે રીતે બેંકિંગ ક્ષેત્રમાં રોકાણ વધ્યું","ખ ન ન   અને   કુદરતી   વા યુ   નિ ષ્ક ર્ષ ણમાં   રોકાણ   વ ધ્યું ,   જે   રીતે   બેં કિંગ   ક્ષેત્ર માં   રોકાણ   વ ધ્યું",24
942,"૧૯૧૩ અને ૧૯૨૯ની વચ્ચે, એની ખેત નિકાસ ૩૦ લાખ ડોલર (૨૦ લાખ ડોલર કેળામાંથી) થી વધીને ૨૫ લાખ ડોલર (૨૧ લાખ ડોલર કેળામાંથી) થઈ હતી","૧૯ ૧ ૩   અને   ૧૯ ૨ ૯ ની   વચ્ચે ,   એ ની   ખે ત   નિ કાસ   ૩ ૦   લાખ   ડોલર   ( ૨૦   લાખ   ડોલર   કે ળા માંથી )   થી   વ ધી ને   ૨ ૫   લાખ   ડોલર   ( ૨ ૧   લાખ   ડોલર   કે ળા માંથી )   થઈ   હતી",47
943,"જોકે વેપાર ચક્રમાં આર્થિક ઉતારચડાવની અસર પોલેન્ડના બેરોજગારી દર પર થઈ, જે 2013ની શરૂઆતમાં લગભગ 11% પર પહોંચી ગયો હતો","જોકે   વેપાર   ચક્ર માં   આ ર્થિક   ઉ તાર ચ ડા વ ની   અસર   પો લેન્ડ ના   બે રોજ ગા રી   દર   પર   થઈ ,   જે   2013 ની   શરૂઆતમાં   લગભગ   11 %   પર   પહોંચી   ગયો   હતો",35
