sentence_index,original_sentence,tokenized_sentence,token_count
143,"শেহতীয়াকৈ নিৰিখৰ যথেষ্ট পৰিমাণে হোৱা বৃদ্ধিসমূহ আৰু নিৰিখৰ অনাগত বৃহৎ বৃদ্ধিসমূহৰ বিষয়ে আগন্তুক পথনির্দেশনাই বিত্তীয় অৱস্থাসমূহৰ কঠোৰ কৰণ, অত্যধিক অস্থিৰতা আৰু সংকটৰ পৰা দূৰৈত অৱস্থান কৰা পৰিস্থিতিৰ সৃষ্টি কৰিছে","শেহতীয়াকৈ   নি ৰি খৰ   যথেষ্ট   পৰিমাণে   হোৱা   বৃদ্ধি সমূহ   আৰু   নি ৰি খৰ   অনা গত   বৃহৎ   বৃদ্ধি সমূহৰ   বিষয়ে   আগ ন্তু ক   পথ নি র্দে শ নাই   বিত্তীয়   অৱস্থা সমূহৰ   ক ঠো ৰ   কৰণ ,   অত্য ধিক   অ স্থিৰ তা   আৰু   সং ক টৰ   পৰা   দূৰ ৈ ত   অৱ স্থান   কৰা   পৰিস্থিতি ৰ   সৃষ্টি   কৰিছে",55
144,সম্পূর্ণ-মূল্য পৰিশোধিত কাগজী টকাবোৰক আৰ,স ম্পূ র্ণ - মূল্য   পৰি শো ধি ত   কা গ জী   টকা বোৰক   আৰ,15
145,বি,বি,1
146,আই,আই,1
147,"ইচ্যু অফিচৰ দ্বাৰা চেষ্ট ৰেমিটেঞ্চ হিচাপে গণ্য কৰা হ'ব, য'ত নেকি অর্ধ-মূল্য পৰিশোধিত কাগজী টকা আৰু অস্বীকৃত কাগজী টকাবোৰক বিচাৰপূর্বক ৰায়ৰ বাবে নিবিদা দিয়া কাগজী টকা হিচাপে গণ্য কৰা হ'ব আৰু যথাযথভাৱে পৰিচালনা কৰা হ'ব","ই চ্যু   অফি চৰ   দ্বাৰা   চে ষ্ট   ৰে মি টে ঞ্চ   হিচাপে   গণ্য   কৰা   হ'ব ,   য'ত   নেকি   অ র্ধ - মূল্য   পৰি শো ধি ত   কা গ জী   টকা   আৰু   অ স্বী কৃত   কা গ জী   টকা বোৰক   বিচা ৰ পূ র্ব ক   ৰায় ৰ   বাবে   নি বি দা   দিয়া   কা গ জী   টকা   হিচাপে   গণ্য   কৰা   হ'ব   আৰু   য থা য থ ভাৱে   পৰিচালনা   কৰা   হ'ব",68
148,ভাৰতত ডেব্ট ছিকিউৰিটিসমূহৰ আকাৰত যথেষ্ট বৃদ্ধি হৈ আহিছে,ভাৰতত   ডে ব্ট   ছিকি উৰি টি সমূহৰ   আ কা ৰত   যথেষ্ট   বৃদ্ধি   হৈ   আহি ছে,15
149,এই পৰিৱর্তনশীল গোলকীয় পৰিৱেশৰ সত্ত্বেও ভাৰতীয় অর্থব্যৱস্থাই পূর্বাৱস্থালৈ গৈ থকাটো অব্যাহত ৰাখিছে,এই   পৰি ৱ র্ত ন শীল   গো ল কীয়   পৰিৱেশ ৰ   স ত্ত্বে ও   ভাৰতীয়   অ র্থ ব্যৱস্থা ই   পূ র্বা ৱ স্থা লৈ   গৈ   থকা টো   অব্যাহত   ৰাখি ছে,30
150,"বিত্তীয় বজাৰত উৎকণ্ঠাৰ অৱস্থা চলি আছে, যাৰ প্রকৃত অর্থব্যৱস্থা আৰু আৰু বিত্তীয় স্থিৰতাৰ ক্ষেত্রত সম্ভাব্য পৰিণাম আছে","বিত্তীয়   বজা ৰত   উৎ ক ণ্ঠা ৰ   অৱস্থা   চলি   আছে,   যাৰ   প্র কৃত   অ র্থ ব্যৱস্থা   আৰু   আৰু   বিত্তীয়   স্থিৰ তাৰ   ক্ষেত্র ত   সম্ভা ব্য   পৰি ণা ম   আছে",29
151,"য'ত এগৰাকী ব্যক্তিৰ দ্বাৰা দিয়া কাগজী টকাৰ সংখ্যা ৫খনতকৈ অধিক হয় কিন্তু মূল্য ৫০০০ পাৰ হৈ নাযায়, নিবিদাকাৰীগৰাকীক এনে কাগজী টকাবোৰ ওচৰৰ এটা মুদ্রাৰ ভঁৰাল থকা শাখালৈ বীমাকৃত ডাকযোগে তেওঁৰ বেংক একাউণ্টৰ সবিশেষ দি (একাউণ্ট নম্বৰ, শাখাৰ নাম, আই","য'ত   এগৰাকী   ব্যক্তি ৰ   দ্বাৰা   দিয়া   কা গ জী   ট কাৰ   সংখ্যা   ৫ খনত কৈ   অধিক   হয়   কিন্তু   মূল্য   ৫ ০০০   পাৰ   হৈ   না যায় ,   নি বি দা কাৰী গৰাকী ক   এনে   কা গ জী   টকা বোৰ   ওচৰৰ   এটা   মু দ্রা ৰ   ভঁ ৰাল   থকা   শাখা লৈ   বী মা কৃত   ডাক যো গে   তেওঁৰ   বেং ক   একাউণ্ট ৰ   স বিশেষ   দি   ( একাউণ্ট   ন ম্ব ৰ,   শাখা ৰ   নাম ,   আই",72
152,এফ,এফ,1
153,এছ,এছ,1
154,চি,চি,1
155,", ইত্যাদি) পঠিয়াবলৈ বা সেইখিনি তাত ব্যক্তিগতভাৱে গৈ সলাই অনিবলৈ পৰামর্শ দিব লাগে",",   ই ত্যা দি )   পঠি য়া বলৈ   বা   সেই খিনি   তাত   ব্যক্তিগত ভাৱে   গৈ   স লাই   অ নি বলৈ   পৰা ম র্শ   দিব   লাগে",25
156,আদালতে লগতে পর্য্যবেক্ষণ কৰে যে ব্যক্তিগত তথ্য তথা সত্যসমূহৰ গোপনীয়তা গোপনীয়তাৰ অধিকাৰৰ এক প্রয়োজনীয় দিশ আৰু এইটো সেয়েহে অপৰিহাৰ্য্য যে চি,আদা ল তে   লগতে   প র্য্য বে ক্ষণ   কৰে   যে   ব্যক্তিগত   তথ্য   তথা   সত্য সমূহৰ   গো প নীয় তা   গো প নীয় তাৰ   অধি কাৰৰ   এক   প্র য়োজনীয়   দিশ   আৰু   এইটো   সেয়েহে   অ পৰি হা ৰ্য্য   যে   চি,38
157,বি,বি,1
158,ডি,ডি,1
159,চি,চি,1
160,"প্রদান কৰাৰ বাবে তথ্য সংগ্রহ কৰাৰ সময়ত নাগৰিকসকলৰ সর্বোত্তম স্বার্থক অগ্রাধিকাৰ দিয়া উচিত, কেৱল সেইবোৰ ব্যক্তিগত চিনাক্ত কৰিব পৰা তথ্যহে সংগ্রহ কৰিব পৰা যায় যিখিনি জৰুৰী আৰু এই তথ্যসমূহ কেৱল যি উদ্দেশ্যৰ বাবে সংগ্রহ কৰা হৈছে তাৰ বাবেহে ব্যৱহাৰ কৰা","প্র দান   কৰাৰ   বাবে   তথ্য   সং গ্রহ   কৰাৰ   সময়ত   নাগ ৰিক সকলৰ   স র্বো ত্তম   স্বা র্থ ক   অ গ্রা ধি কাৰ   দিয়া   উ চি ত,   কেৱল   সেইবোৰ   ব্যক্তিগত   চিনাক্ত   কৰিব   পৰা   তথ্য হে   সং গ্রহ   কৰিব   পৰা   যায়   যি খিনি   জৰুৰী   আৰু   এই   তথ্য সমূহ   কেৱল   যি   উদ্দেশ্য ৰ   বাবে   সং গ্রহ   কৰা   হৈছে   তাৰ   বাবে হে   ব্যৱহাৰ   কৰা",60
161,চাইবাৰ অপৰাধীসকলে ডাটা বা সেৱাসমূহ অকাৰ্য্যকৰী কৰা বা এইবোৰৰ ক্ষতিসাধন কৰাৰ উদ্দেশ্যে আন কম্পিউটাৰবোৰৰ সৈতে যোগাযোগ স্থাপন কৰিবলৈ এটা কম্পিউটাৰ বা এটা নেটৱর্কত আক্রমণ চলায়,চাই বাৰ   অপৰা ধী সকলে   ডা টা   বা   সেৱা সমূহ   অ কাৰ্য্য কৰী   কৰা   বা   এই বোৰৰ   ক্ষতি সা ধন   কৰাৰ   উদ্দে শ্যে   আন   ক ম্পি উ টাৰ বোৰৰ   সৈতে   যোগাযোগ   স্থাপন   কৰিবলৈ   এটা   ক ম্পি উ টাৰ   বা   এটা   নেট ৱ র্ক ত   আ ক্রম ণ   চলা য়,49
162,সকলো পেকেজ্ড তথা কেনত ভৰোৱা খাদ্যবস্তুত সংৰক্ষক হিচাপে ব্যৱহাৰ কৰা নিমখ থকাৰ ফলত এক উচ্চ মাত্রাত ছ'ডিয়াম থাকে,সকলো   পে কে জ্ড   তথা   কে নত   ভ ৰোৱা   খাদ্য বস্তু ত   সংৰ ক্ষ ক   হিচাপে   ব্যৱহাৰ   কৰা   নি ম খ   থকা ৰ   ফলত   এক   উচ্চ   মা ত্রা ত   ছ ' ডিয়াম   থাকে,33
163,যেতিয়া গাড়ীখন চলি থাকে তেতিয়া বান্ধি নৰখা চি,যেতিয়া   গাড়ী খন   চলি   থাকে   তেতিয়া   বা ন্ধি   নৰ খা   চি,11
164,আৰ,আৰ,1
165,এছ,এছ,1
166,"এটাই হঠাৎ ব্রেক মৰা, ইফাল সিফাল কৰা বা এক দুর্ঘটনাৰ ফলত গাড়ীৰ ভিতৰত জোৰেৰে আচাৰ মাৰিব পাৰে","এটা ই   হ ঠা ৎ   ব্রে ক   মৰা ,   ই ফা ল   সি ফা ল   কৰা   বা   এক   দু র্ঘ ট নাৰ   ফলত   গাড়ী ৰ   ভিতৰত   জো ৰেৰে   আ চাৰ   মাৰি ব   পাৰে",33
167,"কিন্তু সেইদিনাই ৰাতিপুৱা নৰপৎ সিঙে মুকলি কৰি দিয়া এগৰাকী শ্বেতাংগ কাৰাবন্দী ইংৰাজৰ শিবিৰলৈ আহিছিল আৰু জেনেৰেলগৰাকীক অৱগত কৰিছিল যে তেওঁ নৰপৎ সিঙে কোৱা শুনিছে যে তেওঁ দুর্গটো এৰি যাব, কিন্তু যেতিয়ালৈকে তেওঁ প্রতিশোধ ল'ব নোৱাৰে তেতিয়ালৈ নাযায়","কিন্তু   সেই দি নাই   ৰাতি পু ৱা   নৰ প ৎ   সিঙে   মুকলি   কৰি   দিয়া   এগৰাকী   শ্বে তাং গ   কাৰা বন্দী   ইং ৰাজ ৰ   শি বি ৰলৈ   আহি ছিল   আৰু   জেনেৰে ল গৰাকী ক   অৱ গত   কৰিছিল   যে   তেওঁ   নৰ প ৎ   সিঙে   কোৱা   শু নি ছে   যে   তেওঁ   দুর্গ টো   এৰি   যা ব ,   কিন্তু   যেতিয়া লৈকে   তেওঁ   প্রতি শোধ   ল' ব   নোৱা ৰে   তেতিয়া লৈ   না যায়",68
168,এই সময়ত লাহোৰৰ সেনাবাহিনীৰ প্রধান আছিল ৰ'বার্ট মণ্টগমাৰী নামৰ এগৰাকী,এই   সময়ত   লা হো ৰৰ   সেনাবাহিনী ৰ   প্র ধান   আছিল   ৰ' বা র্ট   ম ণ্ট গ মা ৰী   নামৰ   এগৰাকী,20
169,"মিয়ান মিৰৰ ছাউনীত যদিও চিপাহীৰ সংখ্যা ইংৰাজ সৈনিকৰ চাৰিগুণ আছিল, মিৰাটৰ পৰা খবৰ নহালৈকে ইংৰাজ বিষয়াসকলৰ তেওঁলোকৰ ওপৰত কোনোধৰণৰ সন্দেহ জাগি উঠা নাছিল, আৰু যেতিয়া খবৰ আহিল তেতিয়া তেওঁলোক মিৰাট চিপাহীৰ লগত গোপনে যোগাযোগত আছিল নে নাছিল তেওঁলোকে সেইটো থিৰাং কৰিবলৈ টান পাইছিল","মি য়ান   মি ৰৰ   ছা উ নীত   যদিও   চি পা হী ৰ   সংখ্যা   ইং ৰাজ   সৈ নি কৰ   চাৰি গুণ   আছিল,   মি ৰাটৰ   পৰা   খবৰ   ন হা লৈকে   ইং ৰাজ   বিষয়া সকলৰ   তেওঁলোকৰ   ওপৰত   কোনো ধৰণৰ   সন্দেহ   জা গি   উ ঠা   না ছিল,   আৰু   যেতিয়া   খবৰ   আহি ল   তেতিয়া   তেওঁলোক   মি ৰাট   চি পা হী ৰ   লগত   গো প নে   যোগা যো গত   আছিল   নে   নাছিল   তেওঁলোকে   সেইটো   থি ৰাং   কৰিবলৈ   টা ন   পাই ছিল",75
170,"এইবোৰ কেৱল আসক্তি-সৃষ্টিকাৰীয়েই নহয়, এইবোৰে মগজুতো এক বিৰূপ প্রভাৱ পেলায়","এইবোৰ   কেৱল   আ স ক্তি - সৃষ্টি কাৰী য়ে ই   নহয়,   এই বোৰে   ম গ জু তো   এক   বি ৰূপ   প্র ভাৱ   পেলা য়",24
171,দিনৰ পিছত দিন ধৰি দুয়োফালে নতুন নতুন সেনাদল আহি আছিল,দিনৰ   পিছত   দিন   ধৰি   দুয়ো ফালে   নতুন   নতুন   সেনা দল   আহি   আছিল,12
172,"যদি কোনো ধৰণৰ ব্যক্তিগত অসদ্ভাৱ থাকিলহেতেন তেন্তে মঙ্গল পাণ্ডেৰ নামটো ৰাজনৈতিক হত্যাকাৰীৰ তালিকাতহে থাকিলহেতেন, শ্বহীদৰ তালিকাত নহয়","যদি   কোনো   ধৰণৰ   ব্যক্তিগত   অস দ্ভা ৱ   থাকি ল হে তে ন   তেন্তে   ম ঙ্গ ল   পা ণ্ডে ৰ   নামটো   ৰাজনৈতিক   হত্যা কাৰী ৰ   তালিকা ত হে   থাকি ল হে তে ন,   শ্ব হী দৰ   তালিকা ত   নহয়",38
173,"তেওঁ এক মুহূর্তৰ বাবে মোৰ ওপৰত দৃষ্টি নিৱেশ কৰিছিল আৰু নম্রভাৱে, 'মই যথেষ্ট দুঃখিত, আমাৰ সকলোবোৰ ভর্তি হৈ আছে', বুলি কৈ মোক বিদায় জনাইছিল","তেওঁ   এক   মু হূ র্ত ৰ   বাবে   মো ৰ   ওপৰত   দৃষ্টি   নি ৱেশ   কৰিছিল   আৰু   ন ম্র ভাৱে ,   ' মই   যথেষ্ট   দুঃ খি ত,   আ মাৰ   সকলোবোৰ   ভ র্তি   হৈ   আছে ' ,   বুলি   কৈ   মো ক   বি দায়   জনাই ছিল",42
174,আমাৰ ঘৰ তথা চৌপাশৰ পৰা যদি জাৱৰ-জোঁথৰবোৰ আঁতৰোৱা নহয় তেন্তে কি হ'ব সেই বিষয়ে আপুনি কেতিয়াবা চিন্তা কৰিছেনে,আ মাৰ   ঘৰ   তথা   চৌ পা শ ৰ   পৰা   যদি   জা ৱ ৰ- জোঁ থ ৰ বোৰ   আঁত ৰোৱা   নহয়   তেন্তে   কি   হ'ব   সেই   বিষয়ে   আপুনি   কেতিয়াবা   চিন্তা   কৰিছে নে,30
175,শেহতীয়া বর্ষসমূহত ডিজিটেল প্রযুক্তিসমূহৰ ব্যৱহাৰৰ ফলত আমাৰ চাৰিওফালৰ পৃথিৱীখনত যথেষ্টখিনি পৰিৱর্তন দেখা গৈছে,শেহতীয়া   ব র্ষ সমূহত   ডি জি টে ল   প্র যুক্তি সমূহৰ   ব্যৱ হাৰৰ   ফলত   আ মাৰ   চাৰিও ফালৰ   পৃথি ৱী খনত   যথেষ্ট খিনি   পৰি ৱ র্ত ন   দেখা   গৈ ছে,30
176,পূর্বতে এখন চিঠি গৈ পাবলৈ বহুদিন লাগিছিল আৰু প্রত্যেকগৰাকী গ্রহণকাৰীয়ে তেওঁৰ বা তাইৰ নিজা প্রতিলিপি লাভ কৰিছিল আৰু পৃথকে পৃথকে উত্তৰ দিছিল,পূ র্ব তে   এখন   চি ঠি   গৈ   পাবলৈ   বহু দিন   লাগি ছিল   আৰু   প্র ত্যে ক গৰাকী   গ্রহণ কাৰী য়ে   তেওঁৰ   বা   তাইৰ   নিজা   প্রতি লিপি   লাভ   কৰিছিল   আৰু   পৃথ কে   পৃথ কে   উত্তৰ   দিছিল,35
177,বিপ্লৱসমূহৰ আঁৰত থকা কাৰকসমূহক সেইবোৰৰ নেপথ্যত থকা মৌলিক ভিত্তিটো হিতকৰ নে অসৎ তাৰ ওপৰত নির্ভৰ কৰি পৱিত্র বা অনৈতিক হিচাপে গণ্য কৰা হয়,বি প্ল ৱ সমূহৰ   আঁ ৰত   থকা   কাৰক সমূহক   সেই বোৰৰ   নে প থ্য ত   থকা   মৌ লিক   ভিত্তি টো   হিত কৰ   নে   অস ৎ   তাৰ   ওপৰত   নি র্ভ ৰ   কৰি   প ৱি ত্র   বা   অ নৈতিক   হিচাপে   গণ্য   কৰা   হয়,41
178,কাবা গান্ধীয়ে তেওঁৰ প্রতিগৰাকী পত্নীকে মৃত্যু হোৱাৰ ফলত হেৰুৱাব লগা হোৱা বাবে এবাৰৰ পিছত এবাৰকৈ চাৰিবাৰ বিয়া কৰাইছিল,কা বা   গান্ধী য়ে   তেওঁৰ   প্রতি গৰাকী   পত্নী কে   মৃত্যু   হোৱাৰ   ফলত   হে ৰুৱা ব   ল গা   হোৱা   বাবে   এ বা ৰৰ   পিছত   এবাৰ কৈ   চাৰি বাৰ   বিয়া   কৰাই ছিল,30
179,ন্যায় আৰু দাসত্বৰ পৰা স্বাধীনতাৰ প্ৰতি মানুহক জাগ্রত কৰাৰ উদ্দেশ্যেৰে লিখাটো লেখকসকলৰ বাবে এক সামাজিক দায়বদ্ধতাত পৰিণত হৈছিল,ন্যা য়   আৰু   দাস ত্ব ৰ   পৰা   স্বাধীন তাৰ   প্ৰতি   মানু হক   জা গ্র ত   কৰাৰ   উদ্দে শ্যে ৰে   লিখা টো   লেখ ক সকলৰ   বাবে   এক   সামাজিক   দায় বদ্ধ তাত   পৰিণ ত   হৈছিল,33
180,এই কথাটোৱেই তেওঁৰ ক্ষমতা তথা চৰিত্রৰ পৰিসৰৰ অনুমান কৰিবলৈ যথেষ্ট,এই   কথা টোৱে ই   তেওঁৰ   ক্ষমতা   তথা   চৰি ত্র ৰ   পৰি স ৰৰ   অনুমান   কৰিবলৈ   যথেষ্ট,16
181,আমি গিৰিসিৰাৰ পৰা এই হেজাৰ হেজাৰ চিপাহীক চহৰত নিখুঁত শৃংখলা আৰু কুচকাৱাজত যুদ্ধৰ সংগীত বজাই বাৰেবৰণীয়া ধ্বজা আৰু বেনাৰসমূহ জোকাৰি জোকাৰি সোমোৱা স্পষ্টভাৱে দেখা পাইছিলোঁ,আমি   গিৰি সি ৰাৰ   পৰা   এই   হে জাৰ   হে জাৰ   চি পা হী ক   চহৰত   নি খুঁ ত   শৃংখলা   আৰু   কু চ কা ৱা জত   যুদ্ধৰ   সংগীত   বজাই   বাৰে বৰ ণী য়া   ধ্ব জা   আৰু   বে নাৰ সমূহ   জো কা ৰি   জো কা ৰি   সো মো ৱা   স্পষ্ট ভাৱে   দেখা   পাই ছি লোঁ,53
182,"তেওঁলোকে ৰামায়ণ আৰু মহাভাৰত একেলগে পঢ়িছিল; তেওঁলোকে একেলগে মাহাৰাট্টাসকলৰ যুদ্ধৰ কীর্তিৰ কাহিনীসমূহ পঢ়িছিল, আৰু তেওঁলোকৰ কোমল হৃদয় হিন্দুসকলৰ বীৰত্বৰ কাহিনীবোৰে জাগ্রত কৰা মহান অনুপ্রেৰণাৰে একেলগে তীব্রভাৱে স্পন্দিত হৈ উঠিছিল","তেওঁলোকে   ৰা মা য় ণ   আৰু   মহা ভাৰত   একেলগে   প ঢ়ি ছিল ;   তেওঁলোকে   একেলগে   মা হা ৰা ট্টা সকলৰ   যুদ্ধৰ   কী র্তি ৰ   কাহিনী সমূহ   প ঢ়ি ছিল,   আৰু   তেওঁলোকৰ   কো মল   হৃ দ য়   হিন্দু সকলৰ   বীৰ ত্ব ৰ   কাহিনী বোৰে   জা গ্র ত   কৰা   মহা ন   অনু প্রে ৰ ণা ৰে   একেলগে   তী ব্র ভাৱে   স্প ন্দি ত   হৈ   উঠি ছিল",64
183,এক উপযুক্ত পৰিমাণত ক্লাউড-ফ্রী অ'প্টিকেল ছেটেলাইট ডাটাছেটসমূহ উপলব্ধ নথকাটো বাৰিষা কালত কৃষি সম্বন্ধীয় এপ্লিকেশ্যনবোৰৰ বাবে অ'প্টিকেল দূৰ-সন্ধান তথ্য ব্যৱহাৰ কৰাৰ ক্ষেত্রত এক ডাঙৰ বাধা,এক   উপযুক্ত   পৰিমাণ ত   ক্লা উড - ফ্রী   অ' প্টি কেল   ছে টে লাই ট   ডা টা ছে ট সমূহ   উপলব্ধ   ন থকা টো   বা ৰি ষা   কালত   কৃষি   স ম্ব ন্ধী য়   এ প্লি কে শ্যন বোৰৰ   বাবে   অ' প্টি কেল   দূৰ - স ন্ধান   তথ্য   ব্যৱহাৰ   কৰাৰ   ক্ষেত্র ত   এক   ডাঙৰ   বা ধা,55
184,"যেতিয়া আমি ইণ্টাৰনেটত এটা অসদ্ভাৱপূর্ণ বিজ্ঞাপনত ক্লিক কৰো, তেতিয়াও ই আমাৰ ছিষ্টেমলৈ আহিব পাৰে","যেতিয়া   আমি   ইণ্টাৰ নেট ত   এটা   অস দ্ভা ৱ পূ র্ণ   বিজ্ঞা প নত   ক্লি ক   কৰো ,   তেতিয়া ও   ই   আ মাৰ   ছি ষ্টে ম লৈ   আহি ব   পাৰে",30
185,তাৰ গুহাটোৰ প্রতি ভাবুকি অহা দেখি সি চিল্লিয়ানৱালাত থকা চোংটোৰ পৰা দৌৰি ওলাই আহিছিল আৰু তাৰ হাতোৰাৰ এটা কোবতে শত্রুক আঘাত কৰি তাৰ তেজ উলিয়াই দিছিল,তাৰ   গুহা টোৰ   প্রতি   ভা বু কি   অহা   দেখি   সি   চি ল্লি য়ান ৱা লা ত   থকা   চোং টোৰ   পৰা   দৌ ৰি   ওলাই   আহি ছিল   আৰু   তাৰ   হা তো ৰাৰ   এটা   কো ব তে   শ ত্রু ক   আঘাত   কৰি   তাৰ   তে জ   উলি য়াই   দিছিল,45
186,নানাই তেওঁলোকক নিজৰ লগত লৈ বিথুৰলৈ সমদল কৰি গৈছিল আৰু কাৱনপোৰ আক্রমণ কৰাৰ ভাবুকি দিছিল,না নাই   তেওঁলোকক   নিজৰ   লগত   লৈ   বি থু ৰলৈ   সম দল   কৰি   গৈ ছিল   আৰু   কা ৱন পো ৰ   আ ক্রম ণ   কৰাৰ   ভা বু কি   দিছিল,27
187,শেঠ আৰু তেওঁৰ কেৰাণীকেইগৰাকী মোৰ চাৰিওফালে গোট খালে৷,শে ঠ   আৰু   তেওঁৰ   কেৰা ণী কেই গৰাকী   মো ৰ   চাৰিওফালে   গোট   খা লে ৷</w>,15
188,তেওঁৰ পিছত এক চমু সময়ৰ বাবে আহিছিল জার্ক্সিছ দ্বিতীয়,তেওঁৰ   পিছত   এক   চ মু   সময়ৰ   বাবে   আহি ছিল   জা র্ক্সি ছ   দ্বিতীয়,13
189,ভায়েককেইজনৰ মাজত যথেষ্ট মিলা-প্রীতি আছিল,ভা য়ে ক কেই জনৰ   মাজত   যথেষ্ট   মি লা - প্রী তি   আছিল,13
190,মই অনুভৱ কৰিছিলো যে যদি তেওঁলোকে প্রস্তাৱটোত সন্মতি দিয়ে তেন্তে অইনবোৰকো একেই শাৰীলৈ আহিবলৈ মান্তি কৰাব পৰা যাব,মই   অনুভৱ   কৰি ছি লো   যে   যদি   তেওঁলোকে   প্র স্তাৱ টোত   স ন্ম তি   দিয়ে   তেন্তে   অ ইন বোৰ কো   এ কেই   শাৰী লৈ   আহি বলৈ   মা ন্তি   কৰা ব   পৰা   যা ব,33
191,চহৰাঞ্চলৰ আটাইতকৈ গতিশীল উপাদানটো হৈছে পৰিবহণৰ বিভিন্ন উপায়সমূহ,চহ ৰা ঞ্চ লৰ   আটাইতকৈ   গতি শীল   উপা দান টো   হৈছে   পৰিবহ ণৰ   বিভিন্ন   উপায় সমূহ,16
192,"ৰাইট-এহেড-লগ নিয়মপ্রণালীয়ে এইটো নিশ্চিত কৰে যে যদি এটা ক্রেছ হয়, লগখন চাই এটা পুনৰুদ্ধাৰ ব্যৱস্থাই প্রণালীৱদ্ধভাৱে চেল ষ্টোৰেজৰ সম্পূর্ণ হোৱা আৰু কৰিব বিচৰা সকলোবোৰ পৰিৱর্তনক বিচাৰি উলিয়াই হয়টো সেই ৰেক'র্ডবোৰ পুৰণি ভেল্যুবোৰলৈ সলনি কৰিব পাৰে নতুবা পৰিস্থিতিটোৰ ওপৰত নির্ভৰ কৰি উপযুক্ত নতুন ভেল্যুবোৰলৈ সলনি কৰিব পাৰে","ৰাই ট -এ হে ড - লগ   নিয়ম প্র ণালী য়ে   এইটো   নিশ্চিত   কৰে   যে   যদি   এটা   ক্রে ছ   হয়,   লগ খন   চাই   এটা   পুনৰু দ্ধাৰ   ব্যৱস্থা ই   প্র ণালী ৱ দ্ধ ভাৱে   চেল   ষ্টো ৰে জৰ   স ম্পূ র্ণ   হোৱা   আৰু   কৰিব   বিচৰা   সকলোবোৰ   পৰি ৱ র্ত নক   বিচাৰি   উলি য়াই   হয় টো   সেই   ৰে ক' র্ড বোৰ   পুৰণি   ভে ল্যু বোৰ লৈ   সলনি   কৰিব   পাৰে   নতু বা   পৰিস্থিতি টোৰ   ওপৰত   নি র্ভ ৰ   কৰি   উপযুক্ত   নতুন   ভে ল্যু বোৰ লৈ   সলনি   কৰিব   পাৰে",85
193,"ঐক্যতা লাভৰ বাবে কৰিবলগীয়া আপোচৰ ভিতৰত আছে প্রথমে, যেতিয়া তাত এটাতকৈ বেছি লক থাকে তেতিয়া লকসমূহ লাভ কৰা আৰু মুকলি কৰাৰ সময়ত অধিক সময় ব্যয় হয়, আৰু দ্বিতীয়তে, সঠিকতাৰ যুক্তিসমূহ অধিক জটিল হৈ পৰে","ঐ ক্য তা   লাভ ৰ   বাবে   কৰিবলগীয়া   আপো চৰ   ভিতৰত   আছে   প্র থমে ,   যেতিয়া   তাত   এটা তকৈ   বেছি   লক   থাকে   তেতিয়া   লক সমূহ   লাভ   কৰা   আৰু   মুকলি   কৰাৰ   সময়ত   অধিক   সময়   ব্যয়   হয়,   আৰু   দ্বিতীয় তে,   সঠিক তাৰ   যুক্তি সমূহ   অধিক   জটি ল   হৈ   পৰে",46
194,যদি সাঁতোৰাৰ কেন্দ্র উপলব্ধ তেন্তে ডুব যোৱাৰ ক্ষেত্রত জীৱন বচোৱাৰ পদ্ধতিটো হাতে-কামে কৰি অভ্যাস কৰাটোৱেই শ্রেয় হ'ব পাৰে,যদি   সাঁ তো ৰাৰ   কে ন্দ্র   উপলব্ধ   তেন্তে   ডু ব   যোৱাৰ   ক্ষেত্র ত   জীৱন   ব চো ৱাৰ   পদ্ধতি টো   হাতে - কা মে   কৰি   অ ভ্যা স   কৰা টোৱে ই   শ্রে য়   হ'ব   পাৰে,34
195,ছাত্র-ছাত্রীসকলক যদি সাঁতোৰৰ ক্ষেত্রত কৰা প্ৰাথমিক চিকিৎসাৰ পদ্ধতিৰ ওপৰত তেওঁলোকৰ কোনো ধৰণৰ প্রশ্ন আছে তেন্তে সেয়া সুধিবলৈ উৎসাহিত কৰা উচিত,ছা ত্র - ছা ত্রী সকলক   যদি   সাঁ তো ৰৰ   ক্ষেত্র ত   কৰা   প্ৰাথমিক   চিকিৎসা ৰ   পদ্ধতি ৰ   ওপৰত   তেওঁলোকৰ   কোনো   ধৰণৰ   প্র শ্ন   আছে   তেন্তে   সেয়া   সু ধি বলৈ   উৎসা হিত   কৰা   উ চিত,35
196,পাঞ্জাৱ ছেপয়ছৰ মাজত ৰাষ্ট্রীয় স্বাধীনতাৰ মনোভাব কিমানখিনি জাগ্রত হৈছে তাক বিচাৰি উলিওৱাৰ ক্ষেত্রত এইটো প্রয়োজনীয় আছিল,পা ঞ্জা ৱ   ছে প য় ছৰ   মাজত   ৰা ষ্ট্রী য়   স্বাধীন তাৰ   মনো ভা ব   কিমান খিনি   জা গ্র ত   হৈছে   তাক   বিচাৰি   উলি ও ৱাৰ   ক্ষেত্র ত   এইটো   প্র য়োজনীয়   আছিল,33
197,এনেধৰণৰ চৰম ক্ষমা মোৰ পিতৃৰ বাবে স্বাভাৱিক নাছিল,এনে ধৰণৰ   চ ৰম   ক্ষ মা   মো ৰ   পিতৃ ৰ   বাবে   স্বাভাৱি ক   নাছিল,14
