sentence_index,original_sentence,tokenized_sentence,token_count
350,ಹದಿನೆಂಟು ರಾಜ್ಯಗಳು ಮತ್ತು ಕೇಂದ್ರಾಡಳಿತ ಪ್ರದೇಶಗಳಲ್ಲಿನ ೪೬ ಲಕ್ಷಕ್ಕೂ ಹೆಚ್ಚು ಬಿ,ಹದಿ ನೆಂ ಟು   ರಾಜ್ಯ ಗಳು   ಮತ್ತು   ಕೇಂದ್ರಾಡಳಿತ   ಪ್ರದೇಶಗಳಲ್ಲಿ ನ   ೪ ೬   ಲಕ್ಷ ಕ್ಕೂ   ಹೆಚ್ಚು   ಬಿ,15
351,ಪಿ,ಪಿ,1
352,ಎಲ್,ಎ ಲ್,2
353,ಕುಟುಂಬಗಳಿಗೆ ಬಯೋಮೆಟ್ರಿಕ್‌ ಸ್ಮಾರ್ಟ್‌ ಕಾರ್ಡುಗಳನ್ನು ವಿತರಿಸಲಾಗಿದೆ,ಕುಟುಂಬ ಗಳಿಗೆ   ಬ ಯೋ ಮೆ ಟ್ರಿ ಕ್‌   ಸ್ಮಾ ರ್ಟ್ ‌   ಕಾ ರ್ಡು ಗಳನ್ನು   ವಿ ತರಿ ಸಲಾಗಿದೆ,16
354,ನಡಾವಳಿಗಳ ನೇರ ಪ್ರಸಾರವು ೧೯೯೪ರಲ್ಲಿ ಪ್ರಾರಂಭವಾಯಿತು,ನ ಡಾ ವಳಿ ಗಳ   ನೇ ರ   ಪ್ರ ಸಾ ರವು   ೧೯೯ ೪ರಲ್ಲಿ   ಪ್ರಾರಂಭ ವಾಯಿತು,13
355,"೨೦೨೧ರ ಸೆಪ್ಟೆಂಬರ್‌ ೧೫ರಂದು ಅಂತಾರಾಷ್ಟ್ರೀಯ ಪ್ರಜಾಪ್ರಭುತ್ವ ದಿನದ ಸ್ಮರಣಾರ್ಥ, ಭಾರತದ ಉಪರಾಷ್ಟ್ರಪತಿ ಶ್ರೀ ಎಂ","೨೦೨ ೧ರ   ಸೆಪ್ಟೆಂ ಬ ರ್‌   ೧೫ ರಂದು   ಅಂತಾರಾಷ್ಟ್ರೀಯ   ಪ್ರ ಜಾ ಪ್ರಭು ತ್ವ   ದಿನದ   ಸ್ಮ ರ ಣಾ ರ್ಥ ,   ಭಾರತದ   ಉಪ ರಾಷ್ಟ್ರ ಪತಿ   ಶ್ರೀ   ಎಂ",24
356,"ವೆಂಕಯ್ಯ ನಾಯ್ಡು, ಭಾರತದ ಪ್ರಧಾನ ಮಂತ್ರಿ ಶ್ರೀ ನರೇಂದ್ರ ಮೋದಿ ಮತ್ತು ಲೋಕಸಭಾ ಸ್ಪೀಕರ್‌ ಶ್ರೀ ಓಂ ಬಿರ್ಲಾ ಇವರ ಗೌರವಾನ್ವಿತ ಉಪಸ್ಥಿತಿಯಲ್ಲಿ ನವದೆಹಲಿಯ ಸಂಸತ್‌ ಭವನದ ಆವರಣದಲ್ಲಿರುವ ಸೌಧದಲ್ಲಿ ಸಂಸದ್‌ ಟಿ","ವೆಂ ಕ ಯ್ಯ   ನಾ ಯ್ಡು ,   ಭಾರತದ   ಪ್ರಧಾನ   ಮಂತ್ರಿ   ಶ್ರೀ   ನ ರೇಂ ದ್ರ   ಮೋ ದಿ   ಮತ್ತು   ಲೋಕ ಸ ಭಾ   ಸ್ಪೀ ಕ ರ್‌   ಶ್ರೀ   ಓ ಂ   ಬಿ ರ್ಲಾ   ಇ ವರ   ಗೌ ರವಾ ನ್ವಿ ತ   ಉಪ ಸ್ಥಿ ತಿಯಲ್ಲಿ   ನವ ದೆಹಲಿಯ   ಸಂಸ ತ್‌   ಭವ ನದ   ಆ ವರ ಣ ದಲ್ಲಿರುವ   ಸೌ ಧ ದಲ್ಲಿ   ಸಂಸ ದ್‌   ಟಿ",52
357,ವಿ,ವಿ,1
358,ಯನ್ನು ಲೋಕಾರ್ಪಣೆ ಮಾಡಲಾಯಿತು,ಯನ್ನು   ಲೋ ಕಾ ರ್ಪಣೆ   ಮಾಡಲಾ ಯಿತು,6
359,"ಮಿತವ್ಯಯ, ದಕ್ಷತೆ ಮತ್ತು ಪರಿಣಾಮಕಾರಿತ್ವವನ್ನು ಆಗಮಾಡುವ ಸಲುವಾಗಿ, ಸಂಸತ್ತಿನ ಉಭಯ ಸದನಗಳ ಅಧ್ಯಕ್ಷರು - ಭಾರತದ ಉಪರಾಷ್ಟ್ರಪತಿ ಮತ್ತು ರಾಜ್ಯಸಭೆಯ ಸಭಾಧ್ಯಕ್ಷ ಹಾಗೂ ಲೋಕಸಭೆಯ ಸ್ಪೀಕರ್‌ - ಈ ಎರಡು ವಾಹಿನಿಗಳನ್ನು ವಿಲೀನಗೊಳಿಸಲು ಸಮ್ಮತಿಸಿದರು","ಮಿ ತ ವ್ಯ ಯ ,   ದ ಕ್ಷ ತೆ   ಮತ್ತು   ಪರಿಣಾಮ ಕಾರಿ ತ್ವವನ್ನು   ಆಗ ಮಾಡುವ   ಸಲು ವಾಗಿ,   ಸಂಸ ತ್ತಿನ   ಉ ಭ ಯ   ಸದ ನ ಗಳ   ಅಧ್ಯಕ್ಷ ರು   -   ಭಾರತದ   ಉಪ ರಾಷ್ಟ್ರ ಪತಿ   ಮತ್ತು   ರಾಜ್ಯ ಸಭೆ ಯ   ಸ ಭಾ ಧ್ಯ ಕ್ಷ   ಹಾಗೂ   ಲೋಕ ಸಭೆ ಯ   ಸ್ಪೀ ಕ ರ್‌   -   ಈ   ಎರಡು   ವಾಹಿ ನಿ ಗಳನ್ನು   ವಿ ಲೀನ ಗೊಳಿಸಲು   ಸ ಮ್ಮ ತಿ ಸಿದರು",59
360,"ಸಾಮಾನ್ಯವಾಗಿ, ಚರ್ಚೆಗಾಗಿ ಮೂರು ದಿನಗಳನ್ನು ಮೀಸಲಿಡಲಾಗುತ್ತದೆ","ಸಾಮಾನ್ಯವಾಗಿ ,   ಚ ರ್ಚೆ ಗಾಗಿ   ಮೂರು   ದಿನ ಗಳನ್ನು   ಮೀ ಸ ಲಿ ಡಲಾ ಗುತ್ತದೆ",13
361,"೨೦೧೪ರಿಂದೀಚೆಗೆ, ಸ್ವದೇಶ ಮತ್ತು ವಿದೇಶ ಎರಡೂ ಕಡೆಗಳಲ್ಲೂ ಪಾಸ್ಪೋರ್ಟ್‌ಗಳನ್ನು ಪಡೆಯುವುದು ಮತ್ತು ನವೀಕರಿಸುವುದನ್ನು ಸಾಮಾನ್ಯ ಭಾರತೀಯನಿಗೆ ಇನ್ನಷ್ಟು ಸುಲಭಸಾಧ್ಯವಾಗಿಸುವುದು ಮೋದಿ ಸರ್ಕಾರದ ಆದ್ಯತೆಯಾಗಿದೆ","೨೦೧ ೪ ರಿಂ ದೀ ಚೆ ಗೆ,   ಸ್ವ ದೇಶ   ಮತ್ತು   ವಿ ದೇಶ   ಎರಡೂ   ಕಡೆ ಗಳ ಲ್ಲೂ   ಪಾ ಸ್ಪೋ ರ್ಟ್ ‌ ಗಳನ್ನು   ಪಡೆಯು ವುದು   ಮತ್ತು   ನ ವೀ ಕರಿ ಸುವುದನ್ನು   ಸಾಮಾನ್ಯ   ಭಾರತೀಯ ನಿಗೆ   ಇನ್ನಷ್ಟು   ಸುಲಭ ಸಾಧ್ಯ ವಾಗಿ ಸುವುದು   ಮೋ ದಿ   ಸರ್ಕಾರದ   ಆ ದ್ಯ ತೆ ಯಾಗಿ ದೆ",43
362,ಆದರೆ ಮುಂದಿನ ಕಾರ್ಯಾಚರಣೆಯಲ್ಲಿ ಇ,ಆದರೆ   ಮುಂದಿನ   ಕಾರ್ಯಾಚರಣೆ ಯಲ್ಲಿ   ಇ,5
363,ಇ,ಇ,1
364,ಜೆ಼ಡ್,ಜೆ ಼ ಡ್,3
365,"ಸರಹದ್ದಿನವರೆಗಿನ ಕಡಲಕರೆಯಾಚೆಯ ಜಲಾನಯನ ಪ್ರದೇಶಗಳನ್ನು (ಪೂರ್ವ ಕರಾವಳಿ, ಪಶ್ಚಿಮ ಕರಾವಳಿ ಹಾಗೂ ಅಂಡಮಾನ್) ಸೇರಿಸಿಕೊಳ್ಳಲಾಗುತ್ತಿದೆ","ಸರ ಹ ದ್ದಿ ನ ವರೆಗಿನ   ಕಡ ಲ ಕರೆ ಯಾ ಚೆ ಯ   ಜಲಾನಯನ   ಪ್ರದೇಶಗಳನ್ನು   ( ಪೂರ್ವ   ಕರಾವಳಿ ,   ಪಶ್ಚಿಮ   ಕರಾವಳಿ   ಹಾಗೂ   ಅಂ ಡ ಮಾನ್ )   ಸೇರಿ ಸಿಕೊಳ್ಳ ಲಾ ಗುತ್ತಿ ದೆ",29
366,ಭೂಮಿಯ ಮೇಲಿನ ತಗ್ಗು ಪ್ರದೇಶಗಳನ್ನು ಅಳೆಯಲು ಎನ್,ಭೂಮಿಯ   ಮೇಲಿನ   ತ ಗ್ಗು   ಪ್ರದೇಶಗಳನ್ನು   ಅ ಳೆಯ ಲು   ಎನ್,9
367,‌ಎಸ್,‌ ಎಸ್,2
368,‌ಪಿ,‌ ಪಿ,2
369,ಅಡಿಯಲ್ಲಿ ಮೌಲ್ಯ ನಿರ್ಣಯ ಕಾರ್ಯಕ್ರಮವನ್ನು ಯೋಜಿಸಲಾಗಿತ್ತು,ಅಡಿಯಲ್ಲಿ   ಮೌಲ್ಯ   ನಿರ್ಣ ಯ   ಕಾರ್ಯಕ್ರಮ ವನ್ನು   ಯೋಜಿ ಸಲಾಗಿ ತ್ತು,9
370,"ಅಂಡಮಾನ್‌ ಕಡಲಕರೆಯಾಚೆಯ ಸಮುದ್ರ ಪ್ರದೇಶದಲ್ಲಿ ೨೦೨೨ರ ಫೆಬ್ರವರಿವರೆಗೆ ಒಟ್ಟು ೨೨,೫೫೫ ಎಲ್","ಅಂ ಡ ಮಾ ನ್‌   ಕಡ ಲ ಕರೆ ಯಾ ಚೆ ಯ   ಸಮುದ್ರ   ಪ್ರದೇಶದಲ್ಲಿ   ೨೦೨ ೨ರ   ಫೆಬ್ರವರಿ ವರೆಗೆ   ಒಟ್ಟು   ೨೨ , ೫ ೫ ೫   ಎ ಲ್",24
371,ಕೆ,ಕೆ,1
372,ಎಮ್,ಎ ಮ್,2
373,‌ ೨ಡಿ ಬ್ರಾಡ್‌ಬ್ಯಾಂಡ್‌ನಷ್ಟು ಭೂಕಂಪನದ ದತ್ತಾಂಶವನ್ನು ಪಡೆಯಲಾಗಿದೆ,‌   ೨ ಡಿ   ಬ್ರಾ ಡ್‌ ಬ್ಯಾಂ ಡ್‌ನ ಷ್ಟು   ಭೂ ಕಂಪ ನದ   ದ ತ್ತಾಂ ಶ ವನ್ನು   ಪಡೆ ಯಲಾ ಗಿ ದೆ,19
374,"ಈ ಸಂಪನ್ಮೂಲಗಳು ನಮ್ಮ ಅಭಿವೃದ್ಧಿ ಯತ್ನಗಳಲ್ಲಿ, ವಿಶೇಷವಾಗಿ, ನಮ್ಮ ಜನಸಂಖ್ಯೆಯಲ್ಲಿನ ದುರ್ಬಲ ವರ್ಗಗಳ ಕಲ್ಯಾಣದ ವಿಷಯದಲ್ಲಿ ಉಳಿದಿರುವ ಗಂಭೀರವಾದ ಕೊರತೆಗಳನ್ನು ತುಂಬಲು ನಮಗೆ ಸಾಧನಗಳನ್ನು ಒದಗಿಸುತ್ತವೆ","ಈ   ಸಂಪ ನ್ಮೂ ಲ ಗಳು   ನ ಮ್ಮ   ಅಭಿವೃದ್ಧಿ   ಯ ತ್ನ ಗಳಲ್ಲಿ,   ವಿಶೇಷ ವಾಗಿ,   ನ ಮ್ಮ   ಜನಸಂಖ್ಯೆ ಯಲ್ಲಿನ   ದು ರ್ಬ ಲ   ವರ್ಗ ಗಳ   ಕ ಲ್ಯಾ ಣದ   ವಿಷಯ ದಲ್ಲಿ   ಉಳಿದಿ ರುವ   ಗಂ ಭೀ ರವಾದ   ಕೊರತೆ ಗಳನ್ನು   ತುಂ ಬ ಲು   ನ ಮ ಗೆ   ಸಾಧನ ಗಳನ್ನು   ಒದಗಿ ಸುತ್ತವೆ",44
375,ಪ್ರಸ್ತುತದಲ್ಲಿರುವ ಮಹಿಳಾ ಅನಕ್ಷರತೆಯ ಮಟ್ಟವನ್ನು ಮೂರು ವರ್ಷಗಳಲ್ಲಿ ಅರ್ಧದಷ್ಟು ಕಡಿಮೆಗೊಳಿಸುವುದು ಇದರ ಉದ್ದೇಶವಾಗಿರಲಿದೆ,ಪ್ರಸ್ತುತ ದಲ್ಲಿರುವ   ಮಹಿಳಾ   ಅ ನ ಕ್ಷರ ತೆಯ   ಮಟ್ಟ ವನ್ನು   ಮೂರು   ವರ್ಷಗಳಲ್ಲಿ   ಅರ್ಧ ದಷ್ಟು   ಕಡಿಮೆ ಗೊಳಿ ಸುವುದು   ಇದರ   ಉದ್ದೇಶ ವಾಗಿ ರಲಿ ದೆ,21
376,"ಆದರೆ ನಾಗರಿಕ ಸೇವೆಗಳು, ಪೊಲೀಸ್‌ ಮತ್ತು ಸೇನೆಯು ಪೂರ್ತಿಯಾಗಿ ಮುಸ್ಲಿಮರಿಗೇ ಮೀಸಲಾದ ವೃತ್ತಿಗಳಾಗಿದ್ದವು","ಆದರೆ   ನಾಗರಿಕ   ಸೇವೆ ಗಳು,   ಪೊಲೀ ಸ್‌   ಮತ್ತು   ಸೇನೆ ಯು   ಪೂ ರ್ತಿ ಯಾಗಿ   ಮುಸ್ಲಿ ಮ ರಿ ಗೇ   ಮೀ ಸಲಾದ   ವೃತ್ತಿ ಗಳಾಗಿದ್ದ ವು",21
377,ಪಿ,ಪಿ,1
378,ಎಸ್,ಎಸ್,1
379,ಕೆ,ಕೆ,1
380,"ಗೆ ಆಗಮಿಸಿದಾಗ ವಿದ್ಯುನ್ಮಾನ ಟೋಕನ್‌ ಕೊಡುವಿಕೆ ಮತ್ತು ಸೇವೆಯನ್ನು ಒದಗಿಸಿದ ಬಳಿಕ ನೀಡುವ ವಿದ್ಯುನ್ಮಾನ ನಿರ್ಗಮನ ಪತ್ರವು ಕಾಗದರಹಿತ ಸೇವೆ ಒದಗಿಸುವುದನ್ನು, ಪರಿಸರ ಸಂರಕ್ಷಣೆಯನ್ನು ಮತ್ತು ಡಿಜಿಟಲ್‌ ಇಂಡಿಯಾದ ಹಸಿರು ಉಪಕ್ರಮಗಳ ಪ್ರಚಾರವನ್ನು ಸಾಧ್ಯವಾಗಿಸಿದೆ","ಗೆ   ಆಗ ಮಿ ಸಿದಾಗ   ವಿದ್ಯು ನ್ಮಾ ನ   ಟೋ ಕ ನ್‌   ಕೊ ಡು ವಿಕೆ   ಮತ್ತು   ಸೇವೆ ಯನ್ನು   ಒದಗಿ ಸಿದ   ಬಳಿಕ   ನೀಡುವ   ವಿದ್ಯು ನ್ಮಾ ನ   ನಿ ರ್ಗ ಮನ   ಪತ್ರ ವು   ಕಾ ಗ ದರ ಹಿತ   ಸೇವೆ   ಒದಗಿ ಸುವುದನ್ನು ,   ಪರಿಸರ   ಸಂ ರಕ್ಷ ಣೆಯನ್ನು   ಮತ್ತು   ಡಿ ಜಿ ಟ ಲ್‌   ಇಂಡಿ ಯಾದ   ಹ ಸಿರು   ಉಪ ಕ್ರಮ ಗಳ   ಪ್ರಚಾರ ವನ್ನು   ಸಾಧ್ಯ ವಾಗಿ ಸಿ ದೆ",58
381,ಅಡತಡೆಯಿಲ್ಲದ ಇಂತಹ ಪ್ರಕ್ರಿಯೆಯು ಸೇವೆ ನೀಡಿಕೆಯ ವೇಗವನ್ನು ಹೆಚ್ಚಿಸುವಲ್ಲಿ ಮತ್ತು ಸಾರ್ವಜನಿಕ ದೂರುಗಳನ್ನು ಕಡಿಮೆಯಾಗಿಸುವಲ್ಲಿ ಸಹಕಾರಿಯಾಗಿದೆ,ಅ ಡ ತಡೆ ಯಿ ಲ್ಲದ   ಇಂ ತಹ   ಪ್ರಕ್ರಿಯೆ ಯು   ಸೇವೆ   ನೀಡಿ ಕೆಯ   ವೇಗ ವನ್ನು   ಹೆಚ್ಚಿ ಸುವಲ್ಲಿ   ಮತ್ತು   ಸಾರ್ವಜನಿಕ   ದೂ ರು ಗಳನ್ನು   ಕಡಿಮೆ ಯಾಗಿ ಸುವಲ್ಲಿ   ಸಹ ಕಾರಿ ಯಾಗಿ ದೆ,28
382,"ನಿಯಮಗಳ ಪ್ರಕಾರ, ಈ ವಿಷಯವಾಗಿ ಸಭಾ ನಾಯಕರ ಅಥವಾ ಸಂಬಂಧಪಟ್ಟ ಸಚಿವರ ಸಲಹೆ ಕೇಳಬೇಕಾದ ಅಗತ್ಯವಿಲ್ಲ","ನಿಯಮ ಗಳ   ಪ್ರಕಾರ,   ಈ   ವಿಷಯ ವಾಗಿ   ಸ ಭಾ   ನಾಯ ಕರ   ಅಥವಾ   ಸಂಬಂಧ ಪಟ್ಟ   ಸಚಿ ವರ   ಸಲಹೆ   ಕೇಳ ಬೇಕಾ ದ   ಅಗತ್ಯ ವಿಲ್ಲ",21
383,"ಈ ಕ್ರಮಗಳು ಸಹಾಯಧನಗಳು, ತೆರಿಗೆಗಳು, ಖರ್ಚುವೆಚ್ಚಗಳು ಮತ್ತು ಬಂಡವಾಳ ಹಿಂತೆಗೆತದಂತಹ ಮುಂಗಡಪತ್ರದ ಎಲ್ಲಾ ಅಂಶಗಳನ್ನೂ ಒಳಗೊಂಡಿರಬೇಕು","ಈ   ಕ್ರಮ ಗಳು   ಸಹಾಯ ಧನ ಗಳು,   ತೆರಿಗೆ ಗಳು,   ಖರ್ಚು ವೆಚ್ಚ ಗಳು   ಮತ್ತು   ಬಂ ಡ ವಾ ಳ   ಹಿಂ ತೆಗೆ ತ ದಂತಹ   ಮುಂ ಗ ಡ ಪತ್ರ ದ   ಎಲ್ಲಾ   ಅಂಶ ಗಳನ್ನೂ   ಒಳಗೊಂಡಿ ರ ಬೇಕು",31
384,"ಸ್ಥಿರವಾದ ಪಾವತಿ ಶಿಲ್ಕು, ಮಧ್ಯಮ ಬಡ್ಡಿ ದರಗಳು ಮತ್ತು ಕಾರ್ಪೊರೇಟ್‌ ಹೂಡಿಕೆಗಾಗಿ ಬಾಹ್ಯ ಬಂಡವಾಳದ ನಿರಂತರ ಹರಿವನ್ನು ಉಳಿಸಿಕೊಳ್ಳಲು ಇದು ಅಗತ್ಯವಾಗಿದೆ","ಸ್ಥಿ ರವಾದ   ಪಾವತಿ   ಶಿ ಲ್ಕು ,   ಮಧ್ಯ ಮ   ಬಡ್ಡಿ   ದರ ಗಳು   ಮತ್ತು   ಕಾ ರ್ಪೊ ರೇ ಟ್‌   ಹೂಡಿಕೆ ಗಾಗಿ   ಬಾ ಹ್ಯ   ಬಂ ಡ ವಾ ಳದ   ನಿರಂತರ   ಹರಿ ವನ್ನು   ಉಳಿ ಸಿಕೊಳ್ಳಲು   ಇದು   ಅಗತ್ಯ ವಾಗಿದೆ",32
385,"ಅದರ ಜೊತೆಗೆ, ವಿದೇಶಗಳಲ್ಲಿ ತಮ್ಮ ಹಣವನ್ನು ವ್ಯಯಿಸಲು ಸಂತೋಷಿಸುವ ಯು","ಅದರ   ಜೊತೆಗೆ,   ವಿ ದೇಶಗಳಲ್ಲಿ   ತಮ್ಮ   ಹಣವನ್ನು   ವ್ಯ ಯಿ ಸಲು   ಸಂತೋ ಷಿ ಸುವ   ಯು",13
386,ಎಸ್,ಎಸ್,1
387,ಕೊಳ್ಳುಗರಿಗೆ ಯು,ಕೊಳ್ಳು ಗ ರಿಗೆ   ಯು,4
388,ಕೆ,ಕೆ,1
389,"ನೆಚ್ಚಿನ ಸ್ಥಳವಾಗಿದ್ದು (೪೯%), ಅದರ ನಂತರದ ಸ್ಥಾನಗಳಲ್ಲಿ ಚೀನಾ (೩೯%), ಕೆನಡಾ (೩೪%), ಹಾಂಗ್‌ ಕಾಂಗ್‌ (೨೦%) ಮತ್ತು ಆಸ್ಟ್ರೇಲಿಯಾ (೧೮%) ಇವೆ","ನೆ ಚ್ಚಿ ನ   ಸ್ಥಳ ವಾಗಿದ್ದು   ( ೪ ೯ % ),   ಅದರ   ನಂತರದ   ಸ್ಥಾನ ಗಳಲ್ಲಿ   ಚೀನಾ   ( ೩ ೯ % ),   ಕೆನಡಾ   ( ೩ ೪ % ),   ಹಾಂ ಗ್‌   ಕಾಂ ಗ್‌   ( ೨೦ % )   ಮತ್ತು   ಆಸ್ಟ್ರೇ ಲಿಯಾ   ( ೧೮ % )   ಇ ವೆ",43
390,"ರಾಜ್ಯದಲ್ಲಿ ಸಾರ್ವಜನಿಕ ಚಾರ್ಜಿಂಗ್‌ ಕೇಂದ್ರಗಳು ಮತ್ತು ಸ್ವಾಪಿಂಗ್/ಚಾರ್ಜಿಂಗ್‌ ಸೌಕರ್ಯಗಳ ಸ್ಥಾಪನೆ, ಸಂಚಾಲನೆ ಮತ್ತು ನಿರ್ವಹಣೆಯನ್ನು ಕಾರ್ಯಗತಗೊಳಿಸುವ ಏಜೆನ್ಸಿಗಳನ್ನು ಆಯ್ಕೆಮಾಡಲು ರಾಜ್ಯ ನೋಡಲ್‌ ಏಜೆನ್ಸಿಗಳಿಗೆ (ಎಸ್","ರಾಜ್ಯದಲ್ಲಿ   ಸಾರ್ವಜನಿಕ   ಚಾ ರ್ಜಿಂ ಗ್‌   ಕೇಂದ್ರ ಗಳು   ಮತ್ತು   ಸ್ವಾ ಪಿಂಗ್ / ಚಾ ರ್ಜಿಂ ಗ್‌   ಸೌ ಕ ರ್ಯ ಗಳ   ಸ್ಥಾಪ ನೆ ,   ಸಂ ಚಾ ಲ ನೆ   ಮತ್ತು   ನಿರ್ವಹ ಣೆಯನ್ನು   ಕಾರ್ಯ ಗ ತಗೊಳಿ ಸುವ   ಏ ಜೆ ನ್ಸಿ ಗಳನ್ನು   ಆಯ್ಕೆ ಮಾಡಲು   ರಾಜ್ಯ   ನೋ ಡ ಲ್‌   ಏ ಜೆ ನ್ಸಿ ಗಳಿಗೆ   ( ಎಸ್",48
391,‌ಎನ್‌,‌ ಎ ನ್‌,3
392,ಎ,ಎ,1
393,ಗಳು) ಆದೇಶಿಸಲಾಗಿದೆ,ಗಳು )   ಆ ದೇಶಿ ಸಲಾಗಿದೆ,5
394,ಬ್ಯಾಂಕಿಂಗ್‌ ಮತ್ತು ಹಣಕಾಸು ವಲಯದ ಕುರಿತಾದ ನಮ್ಮ ಸರ್ಕಾರದ ವಿಧಾನವು ಹಣಕಾಸಿನ ಸುಲಭಗಮ್ಯತೆಯನ್ನು ವಿಸ್ತರಿಸುತ್ತಾ ಮತ್ತು ಮಾರುಕಟ್ಟೆಗಳನ್ನು ಹಿಗ್ಗಿಸುತ್ತಾ ಸದೃಢವಾದ ಮೇಲ್ವಿಚಾರಣೆ ಮತ್ತು ನಿಯಂತ್ರಣವನ್ನು ಖಾತರಿಪಡಿಸುವುದಾಗಿದೆ,ಬ್ಯಾಂ ಕಿಂ ಗ್‌   ಮತ್ತು   ಹಣಕಾಸು   ವ ಲಯದ   ಕುರಿ ತಾದ   ನ ಮ್ಮ   ಸರ್ಕಾರದ   ವಿಧಾನ ವು   ಹಣಕಾ ಸಿನ   ಸುಲಭ ಗ ಮ್ಯ ತೆಯನ್ನು   ವಿಸ್ತರಿ ಸುತ್ತಾ   ಮತ್ತು   ಮಾರುಕಟ್ಟೆ ಗಳನ್ನು   ಹಿ ಗ್ಗಿ ಸುತ್ತಾ   ಸ ದೃಢ ವಾದ   ಮೇ ಲ್ವಿ ಚಾರಣೆ   ಮತ್ತು   ನಿಯಂತ್ರ ಣವನ್ನು   ಖಾ ತರಿ ಪಡಿ ಸು ವುದಾಗಿ ದೆ,43
395,ಇದಕ್ಕೆ ಆನುವಂಶಿಕ ಹಾಗೂ ಪಾರಿಸಾರಿಕ ಅಂಶಗಳೆರಡೂ ಬೆಳವಣಿಗೆಯ ಮೇಲೆ ಪರಿಣಾಮ ಬೀರುವುದು ಕಾರಣವಾಗಿದೆ,ಇದಕ್ಕೆ   ಆ ನು ವಂ ಶಿ ಕ   ಹಾಗೂ   ಪಾ ರಿ ಸಾ ರಿಕ   ಅಂಶ ಗಳೆ ರ ಡೂ   ಬೆಳವ ಣಿ ಗೆಯ   ಮೇಲೆ   ಪರಿಣಾಮ   ಬೀ ರುವುದು   ಕಾರಣ ವಾಗಿದೆ,24
396,"ಆಹಾರ ಉತ್ಪಾದನೆ, ಆರ್ಥಿಕತೆ ಮತ್ತು ರಕ್ಷಣೆಯ ಮೇಲೆ ಸೂಕ್ಷ್ಮಜೀವಿ-ನಿರೋಧಕ ಪ್ರತಿರೋಧವು ಬೀರುವ ಪರಿಣಾಮದಿಂದಾಗಿ ಅದನ್ನು ಆರೋಗ್ಯ, ರಾಷ್ಟ್ರೀಯ ಭದ್ರತೆ ಮತ್ತು ಆರ್ಥಿಕತೆಗೂ ಅಪಾಯಕಾರಿಯೆಂದು ಪರಿಗಣಿಸಲಾಗಿದೆ","ಆಹಾರ   ಉತ್ಪಾ ದನೆ ,   ಆರ್ಥಿಕ ತೆ   ಮತ್ತು   ರಕ್ಷ ಣೆಯ   ಮೇಲೆ   ಸೂ ಕ್ಷ್ಮ ಜೀವಿ - ನಿ ರೋ ಧ ಕ   ಪ್ರತಿ ರೋ ಧ ವು   ಬೀ ರುವ   ಪರಿಣಾಮ ದಿಂದಾಗಿ   ಅದನ್ನು   ಆರೋಗ್ಯ ,   ರಾಷ್ಟ್ರೀಯ   ಭದ್ರ ತೆ   ಮತ್ತು   ಆರ್ಥಿಕ ತೆ ಗೂ   ಅಪಾಯ ಕಾರಿ ಯೆಂದು   ಪರಿಗಣಿ ಸಲಾಗಿದೆ",41
397,ಕ್ರಿ,ಕ್ರಿ,1
398,ಪೂ,ಪೂ,1
399,೨೫೦೦ರಲ್ಲಿ ರಚಿತವಾದ ಚರಕ ಸಂಹಿತೆ ಮತ್ತು ಸುಶ್ರುತ ಸಂಹಿತೆ ಇಂದು ಪೂರ್ಣ ಪ್ರಮಾಣದಲ್ಲಿ ಲಭ್ಯವಿರುವ ಆಯುರ್ವೇದದ ಪ್ರಮುಖ ಪ್ರಕರಣ ಗ್ರಂಥಗಳಾಗಿವೆ,೨೫ ೦೦ ರಲ್ಲಿ   ರ ಚಿತ ವಾದ   ಚ ರಕ   ಸಂ ಹಿ ತೆ   ಮತ್ತು   ಸು ಶ್ರು ತ   ಸಂ ಹಿ ತೆ   ಇಂದು   ಪೂರ್ಣ   ಪ್ರಮಾಣದಲ್ಲಿ   ಲಭ್ಯ ವಿರುವ   ಆ ಯು ರ್ವೇ ದ ದ   ಪ್ರಮುಖ   ಪ್ರಕರಣ   ಗ್ರಂಥ ಗಳಾಗಿ ವೆ,33
