sentence_index,original_sentence,tokenized_sentence,token_count
254,"इʼनें जुगतियें च बजट दे सब्भै पक्ख, जिʼयां सब्सिडियां,टैक्स, खर्चे ते विनिवेश शामल होने चाहिदे","इʼनें   जुग तियें   च   बजट   दे   सब्भै   पक्ख ,   जिʼयां   स ब्सि डि यां , टैक्स ,   ख र्चे   ते   वि निवेश   शामल   होने   चाहि दे",26
255,"एह्‌‌ भुगतानें दे स्तिर संतुलन, औसत ब्याज दरें ते कार्पोरेट निवेश आस्तै बाह्‌री पूंजी दे नियमत परवाह्‌‌ गी बनाई रक्खने आस्तै जरूरी ऐ","एह्‌‌   भुगता नें   दे   स्ति र   सं तु ल न,   औसत   ब्याज   द रें   ते   का र्पो रे ट   निवेश   आस्तै   बाह्‌ री   पूं जी   दे   नियमत   परवा ह्‌‌   गी   बनाई   रक्ख ने   आस्तै   जरूरी   ऐ",36
256,"सभनें शा बड्डी गल्ल एह्‌‌ ऐ जे अमरीकी खरीदार बदेस च अपना पैसा खर्च करियै खुश न, जिं'दे च ब्रिटेन उंʼदा पसंदीदा ठकाना ऐ ( 49 % ) एह्‌‌‌दे परैंत्त चीन ( 39 % ), कनेडा ( 34 % ), हांगकांग ( 20 % ) ते ऑस्ट्रेलिया ( 18 % ) न","सभनें   शा   बड्डी   गल्ल   एह्‌‌   ऐ   जे   अमरीकी   खरी दार   ब देस   च   अपना   पै सा   खर्च   करियै   खुश   न,   जिं'दे   च   ब्रि टे न   उंʼदा   प सं दी दा   ठ का ना   ऐ   (   4 9   %   )   एह्‌‌‌दे   परैंत्त   चीन   (   3 9   %   ),   क ने डा   (   3 4   %   ),   हां ग कां ग   (   20   %   )   ते   ऑस्ट्रेलिया   (   18   %   )   न",70
257,"स्टेट नोडल अजैंसियें ( ऐस्सऐन्नए ) गी रियासता च सार्वजनक चार्जिंग स्टेशन ते बैटरी स्वैपिंग / चार्जिंग सुविधां स्थापत करने, संचालत करने ते बनाई रक्खने आस्तै लागू करने आह्‌ली अजैंसियें दा चनाऽ करना बड़ा जरूरी ऐ","स्टे ट   नो डल   अ जैं सि यें   (   ऐस्स ऐन्न ए   )   गी   रिया स ता   च   सार्वजनक   चा र्जिं ग   स्टेशन   ते   बै ट री   स्वै पिं ग   /   चा र्जिं ग   सु वि धां   स्थापत   करने ,   संचा लत   करने   ते   बनाई   रक्ख ने   आस्तै   लागू   करने   आह्‌ली   अ जैं सि यें   दा   चनाऽ   करना   बड़ा   जरूरी   ऐ",61
258,वित्ती पुज्ज गी बधाने ते मार्किटें गी गैह्‌राने दे दुरान साढ़ी सरकार दा नजरिया बैंकिंग ते वित्ती सैक्टर लेई जबरदस्त चौकसी ते नियंत्रण गी यकीनी बनाने दा रेहा ऐ,वि त्ती   पुज्ज   गी   बधा ने   ते   मा र्कि टें   गी   गै ह्‌ रा ने   दे   दुरान   सा ढ़ी   सरकार   दा   न ज रिया   बैं किंग   ते   वि त्ती   सै क्टर   लेई   ज बर द स्त   चौ क सी   ते   नियंत्रण   गी   यकी नी   बना ने   दा   रेहा   ऐ,49
259,ऐसा इस करियै ऐ की जे विकास पुश्तैनी ते पर्यावरणी दौनें कारकें थमां प्रभावत होंदा ऐ,ऐ सा   इस   करियै   ऐ   की   जे   विकास   पु श्तै नी   ते   प र्या वर णी   दौनें   कार कें   थमां   प्रभावत   हों दा   ऐ,24
260,"खाद्य उत्पादन, अर्थव्यवस्था ते सुरक्षा उप्पर एह्‌‌‌दे असर मूजब, रोगाणुरोधी प्रतिरोध गी सेह्‌त, राश्ट्री सुरक्षा ते अर्थव्यवस्था आस्तै बी खतरा मन्नेआ जंदा ऐ","खाद्य   उत्पाद न,   अर्थ व्यवस्था   ते   सुरक्षा   उप्पर   एह्‌‌‌दे   असर   मू ज ब ,   रो गा णु रो धी   प्रति रो ध   गी   से ह्‌ त,   राश्ट्री   सुरक्षा   ते   अर्थ व्यवस्था   आस्तै   बी   ख तरा   मन्ने आ   जं दा   ऐ",40
261,"2500 ईसा पूर्व तक्कर विकसत चरक संहिता ते सुश्रुत संहिता, आयुर्वेद दे प्रमुख ग्रंथ न जेह्‌‌ड़े अज्ज पूरी चाल्ली उपलब्ध न","25 00   ईसा   पूर्व   तक्कर   विकसत   च रक   सं हि ता   ते   सु श्रु त   सं हि ता ,   आ यु र्वे द   दे   प्रमुख   ग्रं थ   न   जेह्‌‌ड़े   अज्ज   पूरी   चाल्ली   उपलब्ध   न",34
262,कार्डियो-साह् सरबंधी सैह्‌नशक्ति लगातार शरीरी गतिविधि दे दुरान इंधन दी आपूर्ति करने आस्तै शरीरै दी रक्तवाही ते साह् सरबंधी सिस्टमें दी समर्थ दर्शांदी ऐ,का र्डि यो - सा ह्   सरबंधी   सै ह्‌ न शक्ति   लगातार   शरी री   गतिविधि   दे   दुरान   इं धन   दी   आ पू र्ति   करने   आस्तै   शरी रै   दी   र क्त वा ही   ते   सा ह्   सरबंधी   सि स्ट में   दी   समर्थ   द र्शां दी   ऐ,45
263,"आयुष डाक्टरें दी उपलब्धता दे मताबक होम्योपैथी, आयुर्वेद, सिद्ध ते यूनानी पद्धति दे 18 बिच्चा 13 जि'लें ( राज्यें )आस्तै नुस्खे उपलब्ध हे","आ यु ष   डा क्ट रें   दी   उपलब्ध ता   दे   मताबक   हो म्यो पै थी ,   आ यु र्वे द ,   सि द्ध   ते   यूनानी   प द्ध ति   दे   18   बिच्चा   13   जि' लें   (   राज्यें   ) आस्तै   नु स्खे   उपलब्ध   हे",42
264,सुलेमान दे माता-पिता खासे लम्मे हे,सु ले मान   दे   मा ता - पिता   खा से   लम्मे   हे,12
265,"एह्‌‌‌दे अलावा, उʼनें स्पश्ट कीता जे आयुर्वेद ते बायोमेडिसिन दे चकित्सकें दे बिच्च संचार रोक-रकावट, आयुर्वेद दोआइयें ते उपचारें दी सुरक्षा ते गुणकारता दे सरबंधै च घट्ट शोध-कम्म, ते नाकाफी नीतिगत पैह्‌‌लां आयुर्वेद ते बायोमेडिसिन दे बिच्च कम्मात्मक एकीकरण गी साकार करने च म्हत्तवपूर्ण अड़चनां न","एह्‌‌‌दे   अ लावा,   उʼनें   स्पश्ट   कीता   जे   आ यु र्वे द   ते   बा यो मे डि सि न   दे   चकि त्स कें   दे   बिच्च   सं चार   रोक - रका व ट,   आ यु र्वे द   दोआ इयें   ते   उप चा रें   दी   सुरक्षा   ते   गुण कार ता   दे   सरबं धै   च   घट्ट   शोध - कम्म ,   ते   ना काफी   नीति गत   पैह्‌‌ लां   आ यु र्वे द   ते   बा यो मे डि सि न   दे   बिच्च   क म्मा त्मक   ए की करण   गी   सा कार   करने   च   म्हत्तवपूर्ण   अ ड़ च नां   न",93
266,आयुष सेवाएं आस्तै मता धन निर्धारत करने दी लोड़ ऐ,आ यु ष   सेवा एं   आस्तै   मता   धन   निर्धारत   करने   दी   लोड़   ऐ,13
267,"कुल बजट दा मात्तर 3 % गै पूरी चाल्ली नाकाफी ऐ ते मती गिनती दे संस्थानें कन्नै, उंʼदे च सेवाएं दी सिर्फ खराब गुणवत्ता गै निश्चत करी सकदा ऐ","कुल   बजट   दा   मात्तर   3   %   गै   पूरी   चाल्ली   ना काफी   ऐ   ते   मती   गिनती   दे   संस्था नें   कन्नै,   उंʼदे   च   सेवा एं   दी   सिर्फ   खराब   गुण व त्ता   गै   निश्चत   करी   सक दा   ऐ",35
268,"जे तुस किश नेईं करदे ओ कीजे इक अध्ययन ने नेईं करने लेई आखेआ ऐ, तां होई सकदा ऐ एह्‌‌ बचाऽ दे रूप च काफी नेईं होऐ","जे   तुस   किश   नेईं   करदे   ओ   कीजे   इक   अ ध्ययन   ने   नेईं   करने   लेई   आखेआ   ऐ,   तां   होई   सक दा   ऐ   एह्‌‌   बचा ऽ   दे   रूप   च   काफी   नेईं   होऐ",30
269,समझदार बनाम समझदार रोगी : कु'न कोह्‌‌‌दे लेई फैसला करदा ऐ,समझ दार   बना म   समझ दार   रो गी   :   कु ' न   को ह्‌‌‌दे   लेई   फैसला   कर दा   ऐ,19
270,"झनकोरने आह्‌‌‌ली गल्ल एह्‌‌ ऐ जे वर्ल्ड हैल्थ आर्गनाइज़ेशन ( डब्ल्यूएचओ ) दे मताबक, ना सिर्फ वर्तमान च 430 मिलियन लोक सुनने दी समर्था दी असमर्थता कन्नै जीआ दे न, बल्के 12 कोला 35 बʼरें दी बरेसा दे 1 सौ करोड़ कोला मते लोकें दी म्यूजिक गिगें ते क्लबें जां उंʼदे उपकरणें पर तेज अवाज दे संपर्क च औने कारण सुनने दी समर्थ जाने दा खतरा ऐ","झ न को रने   आह्‌‌‌ली   गल्ल   एह्‌‌   ऐ   जे   व र्ल्ड   है ल्थ   आ र्ग ना इ ज़े शन   (   डब्ल्यू ए च ओ   )   दे   मताबक,   ना   सिर्फ   वर्तमान   च   4 30   मि लि यन   लोक   सु नने   दी   सम र्था   दी   अ समर्थ ता   कन्नै   जी आ   दे   न,   बल्के   12   कोला   35   बʼरें   दी   ब रे सा   दे   1   सौ   करोड़   कोला   मते   लोकें   दी   म्यू जि क   गि गें   ते   क्ल बें   जां   उंʼदे   उप कर णें   पर   तेज   अ वाज   दे   संपर्क   च   औ ने   कारण   सु नने   दी   समर्थ   जाने   दा   ख तरा   ऐ",100
271,असें व्यक्तिगत जोखम गी परिभाशत करना चाहिदा,अ सें   व्यक्ति गत   जो ख म   गी   परि भा शत   करना   चाहिदा,13
272,"दरअसल माऊ दे दुद्धै च मजूद कैलोरी घनता, प्रोटीन, कार्बोहाइड्रेट ते चर्बी ञ्याणे दे विकास आस्तै बड़े जरूरी होंदे न","दर असल   मा ऊ   दे   दु द्धै   च   मजूद   कै लो री   घन ता ,   प्रो टी न,   का र्बो हा इ ड्रे ट   ते   च र्बी   ञ्याणे   दे   विकास   आस्तै   बड़े   जरूरी   हों दे   न",36
273,"डुब्बने कन्नै घाल व्यक्ति दा लाज चकित्सक द्वारा कीता जाना चाहिदा, भले गै ओह्‌‌ ठीक होंदा लब्भा दा होऐ","डु ब्ब ने   कन्नै   घा ल   व्यक्ति   दा   ला ज   चकि त्स क   द्वारा   कीता   जाना   चाहिदा ,   भ ले   गै   ओह्‌‌   ठीक   हों दा   ल ब्भा   दा   होऐ",29
274,"की जे, जिʼयां के बाक्स 12","की   जे ,   जिʼयां   के   बाक्स   12",7
275,"2 च दस्सेआ गेदा ऐ, बाद इच उस च दूई डोबी बी घटी सकदी ऐ","2   च   दस्से आ   गे दा   ऐ,   बाद   इ च   उस   च   दूई   डो बी   बी   घ टी   सक दी   ऐ",21
276,पूरक चकित्सा दे खेतरै च भारत तुलनात्मक रूप कन्नै अग्गें ऐ ते इस खेतरै च दुनिया दा आगू होई सकदा ऐ,पू रक   चकि त्सा   दे   खेत रै   च   भारत   तुलना त्मक   रूप   कन्नै   अग्गें   ऐ   ते   इस   खेत रै   च   दुनिया   दा   आ गू   होई   सक दा   ऐ,28
277,ऐसा इस करियै ऐ की जे भारत कोल अपनी बे-हद्द सग्गोसार ते पूरी विकसत स्वदेशी चकित्सा बरासत ऐ ते पच्छमी जैवी चकित्सा विज्ञान च नीहां निग्गर न,ऐ सा   इस   करियै   ऐ   की   जे   भारत   कोल   अपनी   बे - हद्द   स ग्गो सार   ते   पूरी   विकसत   स्व देशी   चकि त्सा   बरा सत   ऐ   ते   पच्छमी   जै वी   चकि त्सा   विज्ञा न   च   नी हां   नि ग्ग र   न,41
278,"इʼनें गी रोगाणुओं दे समूह् दे मताबक ऐंटी-वायरल, ऐंटी-फंगल, ऐंटी-प्रोटोज़ोल ते ऐंटीबायोटिक्स दे रूप च वर्गीकृत कीता जंदा ऐ","इʼनें   गी   रो गा णु ओ ं   दे   समूह्   दे   मताबक   ऐ ं टी - वा यर ल,   ऐ ं टी - फं गल ,   ऐ ं टी - प्रो टो ज़ो ल   ते   ऐ ं टी बा यो टि क्स   दे   रूप   च   व र्गी कृत   कीता   जं दा   ऐ",51
279,"इं'दे च घट्ट भोजन जां पानी दा सेवन, सुस्ती, अक्खियें चा पानी जां पीला चिट्टा चिप्पड़, अक्खें च सोजश ते विकृत टट्टी ( रंग ते रूप ) शामल होई सकदे न","इं 'दे   च   घट्ट   भो जन   जां   पानी   दा   से व न,   सु स्ती ,   अ क्खि यें   चा   पानी   जां   पी ला   चि ट्टा   चि प्प ड़ ,   अ क्खें   च   सो ज श   ते   वि कृत   ट ट्टी   (   रंग   ते   रूप   )   शामल   होई   सक दे   न",50
280,"हेपैटोसेलुलर कार्सिनोमा ( जिगर कैंसर ) दे लाज च उपचारात्मक रेडियोफार्मास्यूटिकल्स गी इक होर म्हत्तवपूर्ण खास थाह्‌रै उप्पर दोआई देने बारै रिपोर्ट कीता गेआ ऐ, जित्थै निश्चत मात्तरा च रेडियोलेबेल्ड माइक्रो - स्फेयर जां रेडिओलेबेल्ड लिपियोडोल ( पोस्तै दे बीएं दे तेलै शा हासल फैटी एसिड दा इक अत्त चिपचिपा लिक्विड-एथाइल एस्टर ) रोगी दी जिगर धमनी च टीका लाइयै दित्ता जंदा ऐ","हे पै टो से लु लर   का र्सि नो मा   (   जि गर   कैं सर   )   दे   ला ज   च   उप चा रा त्मक   रे डियो फा र्मा स्यू टिक ल्स   गी   इक   होर   म्हत्तवपूर्ण   खास   थाह्‌ रै   उप्पर   दो आई   देने   बा रै   रिपोर्ट   कीता   गेआ   ऐ,   जित्थै   निश्चत   मात्त रा   च   रे डियो ले बे ल्ड   मा इ क्रो   -   स्फे यर   जां   रे डि ओ ले बे ल्ड   लिपि यो डो ल   (   पो स्तै   दे   बी एं   दे   ते लै   शा   हासल   फै टी   ए सि ड   दा   इक   अ त्त   चि प चि पा   लि क्वि ड - ए था इल   ए स्ट र   )   रो गी   दी   जि गर   ध म नी   च   टी का   ला इयै   दित्ता   जं दा   ऐ",127
281,"एह्‌‌ उपचार पद्धति, जिस्सी ""विकिरण सिनोवेक्टोमी"" जां ""रेडियोसिनोविओर्थेसिस"" दे रूप च जानेआ जंदा ऐ, प्रभावत जोड़ें दियें सिनोवियल कैवटियें च रेडिओलेबेल्ड पार्टिकुलेट जां रेडिओलेबेल्ड कोलाइड्स दा इस्तेमाल करदी ऐ","एह्‌‌   उप चार   प द्ध ति ,   जिस्सी   "" विकि रण   सि नो वे क्टो मी ""   जां   "" रे डियो सि नो वि ओ र्थे सि स ""   दे   रूप   च   जाने आ   जं दा   ऐ,   प्रभावत   जो ड़ें   दियें   सि नो वि य ल   कै व टि यें   च   रे डि ओ ले बे ल्ड   पा र्टि कु ले ट   जां   रे डि ओ ले बे ल्ड   कोला इ ड्स   दा   इस्तेमाल   कर दी   ऐ",77
282,कर्णावत प्रत्यारोपण कन्नै उ'नें लोकें गी बी फायदा होंदा ऐ जिंʼदी सुनने दी समर्था दा मता नुकसान होई गेदा होंदा ऐ,क र्णा व त   प्र त्या रो प ण   कन्नै   उ'नें   लोकें   गी   बी   फायदा   हों दा   ऐ   जिं ʼदी   सु नने   दी   सम र्था   दा   मता   नुकसान   होई   गे दा   हों दा   ऐ,34
283,"जि'नें लोकें गी सुनने च मुश्कल होंदी ऐ ओह्‌‌ आमतौरा पर बोल्ली जाने आह्‌‌‌ली भाशा राहें गल्ल-बात करदे न ते सुनने दे उपकरण, कर्णावर्त इम्प्लांट ते होर दुए उपकरणें दे कन्नै-कन्नै कैप्शनिंग शा बी फायदा लेई सकदे न","जि'नें   लोकें   गी   सु नने   च   मुश्क ल   होंदी   ऐ   ओह्‌‌   आमतौ रा   पर   बोल्ली   जाने   आह्‌‌‌ली   भाशा   राहें   गल्ल-बात   करदे   न   ते   सु नने   दे   उप करण ,   क र्णा वर्त   इ म्प्लां ट   ते   होर   दुए   उप कर णें   दे   कन्नै -कन्नै   कै प्श निं ग   शा   बी   फायदा   लेई   सक दे   न",55
284,पर-रैक्टल जांच इक तुर्त तरीका ऐ ( इक अनुभवी व्यक्ति गी 12 मिंट लगदे न ),पर - रै क्ट ल   जांच   इक   तु र्त   तरीका   ऐ   (   इक   अनु भ वी   व्यक्ति   गी   12   मिं ट   लग दे   न   ),25
285,रेडियोफार्मास्युटिकल्स बड़े गै शुद्ध रेडियोधर्मी फार्मास्युटिकल त्यार पदार्थ न जेह्‌‌ड़े मनुक्खी सेवन आस्तै काफी सुरक्षत न ते बक्ख-बक्ख किसमें दियें मनुक्खी बमारियें दे निदान जां उपचार आस्तै इस्तेमाल कीते जंदे न,रे डियो फा र्मा स्यु टिक ल्स   ब ड़े   गै   शु द्ध   रे डियो ध र्मी   फा र्मा स्यु टि कल   त्यार   पदा र्थ   न   जेह्‌‌ड़े   मनु क्खी   से वन   आस्तै   काफी   सु रक्ष त   न   ते   बक्ख-बक्ख   कि समें   दियें   मनु क्खी   ब मा रियें   दे   नि दान   जां   उप चार   आस्तै   इस्तेमाल   कीते   जं दे   न,58
286,"हालां-के, ऐंटीमाइक्रोबायल्स दा गल्त इस्तेमाल ते अति इस्तेमाल इस प्रक्रिया गी तेज करा दे न","हालां-के,   ऐ ं टी मा इ क्रो बा य ल्स   दा   ग ल्त   इस्तेमाल   ते   अ ति   इस्तेमाल   इस   प्र क्रिया   गी   तेज   करा   दे   न",26
287,रणनीतिक योजना सरकार ते होर दुए खेतरें दे प्रमुख हितधारकें गी शामल करदे होई इक समन्वित ते सैहयोगी इक सेह्‌त पद्धति निर्धारत करदी ऐ,रणनीति क   योजना   सरकार   ते   होर   दुए   खेतरें   दे   प्रमुख   हि त धार कें   गी   शामल   करदे   होई   इक   सम न्वि त   ते   सै ह यो गी   इक   से ह्‌त   प द्ध ति   निर्धारत   कर दी   ऐ,37
288,संस्थान दी ओपीडी ते आईपीडी च मरीजें दी मजूदगी लगातार बधी ऐ,संस्था न   दी   ओ पी डी   ते   आई पी डी   च   मरी जें   दी   मजूद गी   लगातार   बधी   ऐ,19
289,इस च इक चकित्सा-कनूनी पैह्‌‌लू ऐ,इस   च   इक   चकि त्सा - कनू नी   पैह्‌‌ लू   ऐ,11
290,"जद् के गुणवत्ता राज्यें च बक्खो-बक्ख ही, तकरीबन सभनें च, बुनियादी ढांचे दी गुणवत्ता, मनुक्खी संसाधनें दी मजूदगी, दोआइयें दी आपूर्ति ते रिकार्ड असंदोखजनक पाए गे","जद्   के   गुण व त्ता   राज्यें   च   ब क्खो -बक्ख   ही,   तकरीबन   सभनें   च,   बुनियादी   ढां चे   दी   गुण व त्ता ,   मनु क्खी   संसा ध नें   दी   मजूद गी,   दोआ इयें   दी   आ पू र्ति   ते   रिकार्ड   अ सं दो ख जनक   पाए   गे",45
291,"सेह्‌त रिपोर्ट किʼयां त्यार कीती जाऽ, एह्‌‌‌दी कोई सधारण रूपरेखा नेईं ऐ","से ह्‌त   रिपोर्ट   किʼयां   त्यार   कीती   जा ऽ ,   एह्‌‌‌दी   कोई   सधारण   रूप रेखा   नेईं   ऐ",16
292,नैश्नल रूरल हैल्थ मिशन ( ऐन्नआरऐच्चऐम्म ) जनेहे कार्यक्रमें दे माध्यम कन्नै भारत भरै च आयुर्वेद केंदरें गी जैवी चकित्सा सुविधाएं दे कन्नै स्थापत करने दियां कोशशां बायोमेडिसिन ते आयुर्वेद दे बिच्च सिर्फ भौतिक नेड़मेपनै तक्कर गै सीमत न ते कट्ठे निदानी ​​सेवा वितरण दे स्तर उप्पर कम्मात्मक एकीकरण दी संभावना कोला बड़ी दूर न,नै श्न ल   रू र ल   है ल्थ   मि शन   (   ऐन्न आर ऐ च्च ऐ म्म   )   जने हे   कार्यक्रमें   दे   माध्य म   कन्नै   भारत   भ रै   च   आ यु र्वे द   कें द रें   गी   जै वी   चकि त्सा   सु विधा एं   दे   कन्नै   स्थापत   करने   दियां   कोश शां   बा यो मे डि सि न   ते   आ यु र्वे द   दे   बिच्च   सिर्फ   भौ ति क   ने ड़ मे प नै   तक्कर   गै   सीमत   न   ते   क ट्ठे   नि दा नी   ​​ सेवा   वि तरण   दे   स्तर   उप्पर   क म्मा त्मक   ए की करण   दी   संभावना   कोला   बड़ी   दूर   न,102
293,"जेकर कुसै ऐगड़ै च कोई जानवर दुए जानवरें शा दूर रौंह्‌‌‌दा ऐ, तां एह्‌‌ दसदा ऐ जे उस्सी किश सेह्‌त समस्या होआ दी ऐ","जेकर   कुसै   ऐ ग ड़ै   च   कोई   जान वर   दुए   जान व रें   शा   दूर   रौंह्‌‌‌ दा   ऐ,   तां   एह्‌‌   दस दा   ऐ   जे   उस्सी   किश   से ह्‌त   समस्या   होआ   दी   ऐ",32
294,चकित्सा अधिकारी ने मिगी दूई बारी ओह्दे कोल नेईं जान दित्ता ते एह्‌‌‌दे बजाए मेरे कोल इक इंस्पैक्टर भेजने पर जोर भरेआ,चकि त्सा   अधिकारी   ने   मि गी   दूई   बारी   ओ ह्दे   कोल   नेईं   जान   दित्ता   ते   एह्‌‌‌दे   बजाए   मे रे   कोल   इक   इं स्पै क्टर   भे जने   पर   जोर   भ रेआ,30
295,ट्रांस चर्बियां बपारक पक्के दे समानें ते जैदातर रैस्टोरैंटें ते फास्ट-फूड चेनें च खाना पकाने आस्तै बरते जाने आह्‌‌‌ले वनस्पति तेलें च हाइड्रोजन रलाने कन्नै निकलदियां न,ट्रां स   च र्बि यां   बपा रक   प क्के   दे   समा नें   ते   जैदातर   रै स्टो रैं टें   ते   फा स्ट - फू ड   चे नें   च   खा ना   प का ने   आस्तै   बर ते   जाने   आह्‌‌‌ले   वन स्प ति   ते लें   च   हा इ ड्रो जन   र ला ने   कन्नै   निक ल दियां   न,55
296,असंतृप्त चर्बियां ओह्‌‌ चर्बियां होंदियां न जेह्‌‌ड़ियां कमरे दे तापमान पर तरल होई जंदियां न,अ सं तृ प्त   च र्बि यां   ओह्‌‌   च र्बि यां   हों दियां   न   जेह्‌‌ड़ियां   कम रे   दे   तापमान   पर   तर ल   होई   जं दियां   न,26
297,"कम्म-थाह्‌रें पर जां कम्मै दे सरबंधै च यौन जुल्म ( सामूहिक रूप कन्नै अत्याचारी चाल-चलन दे रूप च संदर्भत ) सनै भेदभाव, हक्कै दे दुरुपयोग ते जुल्मै गी रोकने ते अनुक्रिया करने आस्तै डब्ल्यूऐच्चओ दी जिम्मेवारी ऐ","कम्म - थाह्‌ रें   पर   जां   कम्मै   दे   सरबं धै   च   यौ न   जु ल्म   (   सा मू हि क   रूप   कन्नै   अ त्या चा री   चा ल- चल न   दे   रूप   च   संदर्भ त   )   सनै   भे द भाव ,   ह क्कै   दे   दु रु प योग   ते   जु ल्मै   गी   रोक ने   ते   अनु क्रिया   करने   आस्तै   डब्ल्यू ऐ च्च ओ   दी   जिम्मे वा री   ऐ",68
298,नुकसान केह् ऐ,नुकसान   के ह्   ऐ,4
299,त्रिये स्तर दा मकसद नतीजें गी इस चाल्ली पेश करना ते संप्रेशत करना ऐ जेह्‌‌ड़ा फैसला लैने च जोगदान करदा ऐ,त्रिये   स्तर   दा   मक सद   नती जें   गी   इस   चाल्ली   पेश   करना   ते   सं प्रे शत   करना   ऐ   जेह्‌‌ड़ा   फैसला   लै ने   च   जोगदान   कर दा   ऐ,27
300,"योग शब्द दे दो अर्थ न ; पैह्‌‌ला मूल युजिर जां मेल थमां औंदा ऐ, ते दूआ इक बक्खरी धातु युज शा लैता गेदा ऐ, जेह्‌दा अर्थ ऐ समाधी ; मनै दी उच्चतम स्थिति ते पूर्ण ग्यान","योग   शब्द   दे   दो   अर्थ   न   ;   पैह्‌‌ला   मूल   यु जि र   जां   मेल   थमां   औं दा   ऐ,   ते   दूआ   इक   बक्ख री   धा तु   यु ज   शा   लैता   गे दा   ऐ,   जेह्‌दा   अर्थ   ऐ   समा धी   ;   म नै   दी   उच्च तम   स्थिति   ते   पूर्ण   ग्या न",48
301,रेडियोफार्मास्युटिकल रेडियोन्यूक्लाइड्स दे परमाणु गुणें दे कन्नै-कन्नै फार्मास्यूटिकल्स दे फार्माकोलाजिकल गुणें गी निदानकारी जां चकित्सी अजैंटें दे रूप च इस्तेमाल करदा ऐ,रे डियो फा र्मा स्यु टि कल   रे डियो न्यू क्ला इ ड्स   दे   पर मा णु   गु णें   दे   कन्नै -कन्नै   फा र्मा स्यू टिक ल्स   दे   फा र्मा कोला जि कल   गु णें   गी   नि दान कारी   जां   चकि त्सी   अ जैं टें   दे   रूप   च   इस्तेमाल   कर दा   ऐ,52
302,"""ग्रीन इकोनमी"" शब्द पैह्‌ली बारी 1989 च यूनाइटेड किंगडम दी सरकार आस्तै आगू पर्यावरणी अर्थशास्त्रियें दे इक समूह् द्वारा बनाया गेआ हा, जेह्‌ड़ा इक ग्रीन इकोनमी आस्तै शीर्शक ब्लूप्रिंट हा",""" ग्री न   इ को न मी ""   शब्द   पैह्‌ली   बारी   198 9   च   यूना इ टेड   किंग ड म   दी   सरकार   आस्तै   आ गू   प र्या वर णी   अर्थ शा स्त्रि यें   दे   इक   समूह्   द्वारा   बनाया   गेआ   हा,   जेह्‌ ड़ा   इक   ग्री न   इ को न मी   आस्तै   शीर्श क   ब्लू प्रिं ट   हा",56
303,नारा आबा नामी कीवी फलै थमां बनी दी चिट्टी शराब अरुणाचल प्रदेश थमां औंदी ऐ ते खʼलके सुबनसिरी जिʼले दे होंग ग्रां च लंबू - सुबु फूड ऐंड बेवरेज द्वारा बनाई जंदी ऐ,ना रा   आ बा   ना मी   की वी   फ लै   थमां   बनी   दी   चि ट्टी   श राब   अ रु णा चल   प्रदेश   थमां   औं दी   ऐ   ते   खʼल के   सु बन सि री   जिʼ ले   दे   हों ग   ग्रां   च   लं बू   -   सु बु   फू ड   ऐ ं ड   बे व रे ज   द्वारा   बनाई   जं दी   ऐ,59
304,"उचाई घट्ट करने लेई, खʼल्लै बक्खी जाने आस्तै रिलीज बटन दबाओ","उ चाई   घट्ट   करने   लेई,   खʼ ल्लै   बक्खी   जाने   आस्तै   रिलीज   ब टन   दबा ओ",15
305,"बधने दे बड़ेदे चरण च चारा फसलें च उच्च प्रोटीन समग्गरी होंदी ऐ ते आमतौरा पर पचने च सौखी होंदी ऐ, पर उंʼदी पैदावार ( कुल मात्तरा जां बायोमास ) घट्ट होंदी ऐ","बध ने   दे   बड़े दे   च रण   च   चा रा   फस लें   च   उच्च   प्रो टी न   समग्गरी   होंदी   ऐ   ते   आमतौ रा   पर   प च ने   च   सौ खी   होंदी   ऐ,   पर   उंʼदी   पैदा वार   (   कुल   मात्त रा   जां   बा यो मा स   )   घट्ट   होंदी   ऐ",49
306,"तजरबाती विचारें दे जुनून कन्नै लैस ते आत्मविश्वास ते दृढ़ संकल्प कन्नै चालत, उखरूल दे ज़िनोरिन कोई नियमत उद्यमी नेईं हैन","त जर बा ती   वि चा रें   दे   जु नू न   कन्नै   लै स   ते   आ त्म विश्वा स   ते   दृ ढ़   सं क ल्प   कन्नै   चा लत ,   उ ख रू ल   दे   ज़ि नो रि न   कोई   नियमत   उ द्य मी   नेईं   है न",46
307,"मूल रूपै च, एह्‌‌‌दे च बायोमास दा उत्पादन शामल ऐ जिस्सी बक्ख-बक्ख तरीकें कन्नै सुविधाजनक ऊर्जा-युक्त पदार्थें च बदलेआ जाई सकदा ऐ, जिʼयां थर्मल रूपांतरण, रसैनी रूपांतरण ते जैव-रसैनी रूपांतरण","मूल   रूपै   च,   एह्‌‌‌दे   च   बा यो मा स   दा   उत्पादन   शामल   ऐ   जिस्सी   बक्ख-बक्ख   तरी कें   कन्नै   सु विधा जनक   ऊ र्जा - युक्त   पदा र्थें   च   बद ले आ   जाई   सक दा   ऐ,   जिʼयां   थ र्म ल   रू पां तरण ,   र सै नी   रू पां तरण   ते   जै व - र सै नी   रू पां तरण",59
