sentence_id,original,tokenized,char_count,token_count
836,ꯑꯣꯇꯣꯀ꯭ꯔꯥꯏꯟ ꯑꯁꯤ ꯃꯁꯥꯒꯤ ꯃꯃꯥꯏꯗ ꯔꯤꯁꯦꯞꯇꯔ ꯑꯃꯗ ꯅꯞꯄ ꯃꯣꯂꯤꯀ꯭ꯌꯨꯜ ꯑꯃ ꯊꯥꯗꯣꯛꯇꯨꯅ ꯃꯁꯥ ꯃꯇꯣꯝꯇꯗ ꯁꯤꯒꯅꯦꯜ ꯑꯃ ꯊꯥꯕ ꯁꯦꯜ ꯑꯃꯅꯤ꯫,ꯑꯣꯇꯣ ꯀ꯭ꯔꯥꯏ ꯟ    ꯑꯁꯤ    ꯃꯁꯥꯒꯤ    ꯃꯃ ꯥꯏ ꯗ    ꯔꯤ ꯁꯦꯞ ꯇꯔ    ꯑꯃꯗ    ꯅ ꯞꯄ    ꯃꯣ ꯂꯤ ꯀ꯭ꯌꯨ ꯜ    ꯑꯃ    ꯊꯥꯗꯣꯛ ꯇꯨꯅ    ꯃꯁꯥ    ꯃꯇꯣ ꯝ ꯇ ꯗ    ꯁꯤ ꯒ ꯅꯦꯜ    ꯑꯃ    ꯊꯥꯕ    ꯁꯦꯜ    ꯑꯃꯅꯤ꯫ ,83,33
837,"ꯄꯨꯟꯆ ꯑꯃꯁꯨꯡ ꯃꯤꯔꯄꯨꯔꯒꯤ ꯃꯐꯝꯗ ꯊꯣꯛꯈꯤꯕ ꯂꯥꯟꯍꯧꯕꯒꯤ ꯊꯧꯑꯣꯡꯁꯤꯡ ꯑꯃꯁꯨꯡ ꯈꯥꯏꯕꯔ ꯄꯥꯛꯍꯇꯨꯟꯈꯋꯥꯔꯣꯝꯗꯒꯤ ꯄꯥꯀꯤꯁꯇꯥꯟꯅ ꯁꯧꯒꯠꯄ ꯄꯥꯁꯇꯨꯟ ꯐꯨꯔꯨꯞꯀꯤ ꯈꯨꯠꯊꯤꯡꯖꯤꯟꯕ ꯑꯗꯨꯒꯤ ꯃꯇꯨꯡꯗ, ꯅꯤꯡꯊꯧ ꯑꯗꯨꯅ ꯚꯥꯔꯠ ꯂꯥꯟꯃꯤꯗꯒꯤ ꯃꯇꯦꯡ ꯍꯪꯉꯛꯈꯤ꯫","ꯄꯨꯟ ꯆ    ꯑꯃꯁꯨꯡ    ꯃꯤꯔ ꯄꯨꯔꯒꯤ    ꯃꯐꯝꯗ    ꯊꯣꯛꯈꯤꯕ    ꯂꯥꯟ ꯍꯧ ꯕꯒꯤ    ꯊꯧꯑꯣ ꯡꯁꯤꯡ    ꯑꯃꯁꯨꯡ    ꯈꯥꯏ ꯕꯔ    ꯄꯥꯛ ꯍ ꯇꯨ ꯟ ꯈ ꯋꯥꯔꯣ ꯝꯗꯒꯤ    ꯄꯥꯀꯤꯁꯇ ꯥꯟꯅ    ꯁꯧꯒꯠꯄ    ꯄꯥ ꯁ ꯇꯨ ꯟ    ꯐꯨꯔꯨ ꯞꯀꯤ    ꯈꯨꯠ ꯊꯤꯡ ꯖꯤꯟꯕ    ꯑꯗꯨꯒꯤ    ꯃꯇꯨꯡꯗ,    ꯅꯤꯡꯊꯧ    ꯑꯗꯨꯅ    ꯚꯥꯔꯠ    ꯂꯥꯟꯃꯤ ꯗꯒꯤ    ꯃꯇꯦꯡ    ꯍꯪ ꯉꯛ ꯈꯤ꯫ ",149,45
838,"ꯅꯠꯇ꯭ꯔꯒ ꯅꯍꯥꯛꯅ ꯇꯦꯝꯄ꯭ꯂꯦꯠ ꯑꯗꯨ ꯁꯤꯖꯤꯟꯅꯕ ꯌꯥꯗꯦ, ꯅꯠꯇ꯭ꯔꯒ ꯃꯈꯥ ꯇꯥꯅ ꯌꯥꯔꯔꯣꯏ, ꯍꯥꯏꯕꯒꯤ ꯃꯨꯟꯅ ꯈꯟꯊꯔꯕ ꯋꯥꯔꯦꯞ ꯑꯃ ꯂꯧꯔꯕ꯭ꯔꯥ","ꯅꯠꯇ꯭ꯔꯒ    ꯅꯍꯥꯛꯅ    ꯇꯦꯝ ꯄ꯭ꯂꯦ ꯠ    ꯑꯗꯨ    ꯁꯤꯖꯤꯟꯅꯕ    ꯌꯥ ꯗꯦ,    ꯅꯠꯇ꯭ꯔꯒ    ꯃꯈꯥ    ꯇꯥꯅ    ꯌꯥꯔ ꯔꯣꯏ ,    ꯍꯥꯏꯕꯒꯤ    ꯃꯨ ꯟꯅ    ꯈꯟ ꯊ ꯔꯕ    ꯋꯥꯔꯦꯞ    ꯑꯃ    ꯂꯧ ꯔꯕ ꯭ꯔꯥ ",82,26
839,"ꯀꯔꯤꯒꯨꯝꯕ ꯒꯦꯍꯨꯒꯤ ꯃꯍꯩ-ꯃꯔꯣꯡ ꯑꯃ ꯇꯤꯟꯅ ꯃꯥꯡ-ꯇꯥꯛꯍꯜꯂꯕꯗꯤ, ꯏꯟꯇ꯭ꯔꯥꯁ꯭ꯄꯦꯁꯤꯐꯤꯛ ꯗꯥꯏꯚꯔꯁꯤꯇꯤꯗ ꯃꯈꯥ ꯄꯣꯟꯗꯨꯅ ꯑꯩꯈꯣꯏꯅ ꯍꯦꯟꯅ ꯑꯈꯥꯡ ꯀꯟꯕ ꯒꯦꯍꯨꯒꯤ ꯃꯈꯜ ꯑꯃ ꯃꯊꯪ ꯆꯍꯤꯗ ꯊꯥꯕ ꯌꯥꯏ꯫","ꯀꯔꯤꯒꯨꯝꯕ    ꯒꯦ ꯍꯨ ꯒꯤ    ꯃꯍꯩ-ꯃꯔ ꯣꯡ    ꯑꯃ    ꯇꯤ ꯟꯅ    ꯃꯥꯡ -ꯇꯥꯛ ꯍꯜꯂ ꯕꯗꯤ,    ꯏꯟ ꯇ꯭ꯔꯥ ꯁ꯭ꯄꯦ ꯁꯤ ꯐꯤ ꯛ    ꯗꯥꯏ ꯚ ꯔꯁꯤ ꯇꯤꯗ    ꯃꯈꯥ    ꯄꯣꯟ ꯗꯨꯅ    ꯑꯩꯈꯣꯏꯅ    ꯍꯦꯟꯅ    ꯑ ꯈꯥ ꯡ    ꯀꯟꯕ    ꯒꯦ ꯍꯨ ꯒꯤ    ꯃꯈꯜ    ꯑꯃ    ꯃꯊꯪ    ꯆꯍꯤꯗ    ꯊꯥꯕ    ꯌꯥꯏ꯫ ",117,41
840,ꯂꯝ ꯑꯁꯤ ꯏꯪ ꯱꯹꯷꯱ꯗ ꯁ꯭ꯇꯦꯐꯦꯜ ꯀꯨꯛ ꯑꯃꯗꯤ ꯂꯤꯑꯣꯅꯤꯗ ꯂꯦꯚꯤꯟꯅ ꯑꯦꯟ,ꯂꯝ    ꯑꯁꯤ    ꯏꯪ    ꯱꯹꯷ ꯱ꯗ    ꯁ꯭ꯇꯦ ꯐꯦ ꯜ    ꯀꯨ ꯛ    ꯑꯃꯗꯤ    ꯂꯤ ꯑꯣ ꯅꯤꯗ    ꯂꯦ ꯚꯤ ꯟꯅ    ꯑꯦꯟ ,42,18
841,ꯄꯤ,ꯄꯤ ,2,1
842,-ꯀꯝꯄ꯭ꯂꯤꯠ ꯑꯣꯏꯕ ꯄ꯭ꯔꯦꯛꯇꯤꯀꯦꯜ ꯑꯣꯏꯅ ꯃꯔꯤ ꯂꯩꯅꯕ ꯄ꯭ꯔꯣꯕ꯭ꯂꯦꯝꯁꯤꯡ ꯂꯩ ꯍꯥꯏꯕ ꯄ꯭ꯔꯃꯥꯟ ꯇꯧꯕꯗꯒꯤ ꯆꯥꯎꯈꯠꯄ ꯍꯧꯔꯛꯈꯤ꯫,- ꯀꯝ ꯄ꯭ꯂꯤ ꯠ    ꯑꯣꯏꯕ    ꯄ꯭ꯔꯦ ꯛ ꯇꯤ ꯀꯦꯜ    ꯑꯣꯏꯅ    ꯃꯔꯤ    ꯂꯩꯅꯕ    ꯄ꯭ꯔꯣ ꯕ꯭ꯂꯦ ꯝꯁꯤꯡ    ꯂꯩ    ꯍꯥꯏꯕ    ꯄ꯭ꯔ ꯃꯥꯟ    ꯇꯧ ꯕꯗꯒꯤ    ꯆꯥꯎꯈꯠꯄ    ꯍꯧꯔꯛꯈꯤ꯫ ,76,23
843,"ꯃꯌꯥꯏ ꯑꯣꯏꯕ ꯃꯇꯝꯒꯤ ꯑꯉꯟꯕ ꯑꯥꯜꯄꯥꯏꯟꯒꯤ ꯂꯝꯗꯣꯡꯗ, ꯃꯩꯁꯥ ꯑꯗꯨꯅ ꯂꯩꯔꯪꯒꯤ ꯀꯥ ꯑꯗꯨꯗꯒꯤ ꯌꯨꯝ ꯃꯈꯥꯒꯤ ꯂꯝꯕꯤ ꯑꯃꯗ ꯆꯠꯄ ꯄꯨꯂꯞꯇ ꯃꯩꯁꯥ ꯄꯤꯕꯒꯤ ꯑꯆꯝꯕ ꯊꯧꯑꯣꯡ ꯑꯗꯨꯅ ꯔꯣꯃꯥꯟ ꯍꯥꯏꯄꯣꯀꯣꯁꯠ ꯑꯗꯨꯕꯨ ꯃꯐꯝ ꯈꯔꯗ ꯃꯍꯨꯠ ꯁꯤꯟꯈꯤ ꯫","ꯃꯌꯥꯏ    ꯑꯣꯏꯕ    ꯃꯇꯝꯒꯤ    ꯑꯉꯟꯕ    ꯑꯥ ꯜ ꯄꯥꯏ ꯟꯒꯤ    ꯂꯝꯗ ꯣꯡ ꯗ,    ꯃꯩ ꯁꯥ    ꯑꯗꯨꯅ    ꯂꯩ ꯔ ꯪꯒꯤ    ꯀꯥ    ꯑꯗꯨꯗꯒꯤ    ꯌꯨꯝ    ꯃꯈ ꯥꯒꯤ    ꯂꯝꯕꯤ    ꯑꯃꯗ    ꯆꯠꯄ    ꯄꯨ ꯂ ꯞꯇ    ꯃꯩ ꯁꯥ    ꯄꯤꯕꯒꯤ    ꯑꯆꯝꯕ    ꯊꯧꯑꯣꯡ    ꯑꯗꯨꯅ    ꯔꯣ ꯃꯥꯟ    ꯍꯥꯏ ꯄꯣ ꯀꯣ ꯁꯠ    ꯑꯗꯨꯕꯨ    ꯃꯐꯝ    ꯈꯔꯗ    ꯃꯍꯨꯠ    ꯁꯤꯟꯈꯤ    ꯫ ",135,46
844,"ꯃꯈꯣꯏ ꯑꯁꯤ ꯈ꯭ꯋꯥꯏꯗꯒꯤ ꯃꯃꯜ ꯌꯥꯝꯕ ꯑꯣꯗꯤꯑꯣ ꯄꯥꯋꯔ ꯑꯦꯝꯄ꯭ꯂꯤꯐꯥꯏꯌꯔꯁꯤꯡ ꯑꯃꯗꯤ ꯲ꯖꯤ, ꯳ꯖꯤ ꯑꯃꯗꯤ ꯴ꯖꯤꯒꯨꯝꯕ ꯋꯥꯏꯌꯔꯂꯦꯁ ꯁꯦꯂꯨꯂꯔ ꯅꯦꯠꯋꯔꯛꯁꯤꯡꯗ ꯑꯥꯔ","ꯃꯈꯣꯏ    ꯑꯁꯤ    ꯈ꯭ꯋꯥꯏꯗꯒꯤ    ꯃꯃꯜ    ꯌꯥꯝꯕ    ꯑꯣꯗꯤ ꯑꯣ    ꯄꯥꯋꯔ    ꯑꯦꯝ ꯄ꯭ꯂꯤ ꯐꯥꯏ ꯌꯔ ꯁꯤꯡ    ꯑꯃꯗꯤ    ꯲ ꯖꯤ ,    ꯳ ꯖꯤ    ꯑꯃꯗꯤ    ꯴ ꯖꯤ ꯒꯨꯝꯕ    ꯋꯥꯏ ꯌꯔ ꯂꯦꯁ    ꯁꯦ ꯂꯨ ꯂꯔ    ꯅꯦꯠ ꯋ ꯔꯛ ꯁꯤꯡꯗ    ꯑꯥꯔ",96,34
845,ꯑꯦꯐ,ꯑꯦ ꯐ ,3,2
846,ꯄꯥꯋꯔ ꯑꯦꯝꯄ꯭ꯂꯤꯐꯥꯏꯌꯔꯁꯤꯡꯗ ꯃꯔꯨ ꯑꯣꯏꯅ ꯁꯤꯖꯤꯟꯅꯩ꯫,ꯄꯥꯋꯔ    ꯑꯦꯝ ꯄ꯭ꯂꯤ ꯐꯥꯏ ꯌꯔ ꯁꯤꯡꯗ    ꯃꯔꯨ    ꯑꯣꯏꯅ    ꯁꯤꯖꯤꯟꯅꯩ꯫ ,35,9
847,ꯃꯦꯟ꯭ꯁ ꯆꯨꯝꯊꯣꯛꯄ ꯀꯦꯄꯥꯁꯤꯇꯔꯁꯤꯡ ꯁꯤ ꯃꯍꯧꯁꯥꯅ ꯌꯣꯝꯁꯜꯂꯕ ꯄ꯭ꯂꯥꯁꯇꯤꯛ ꯐꯤꯂꯝꯒꯤ ꯃꯥꯑꯣꯡꯁꯤꯡꯗ ꯌꯥꯎꯋꯤ ꯃꯔꯝꯗꯤ ꯃꯁꯤꯅ ꯑꯅꯦꯝꯕ ꯃꯃꯜꯗ ꯑꯋꯥꯡꯕ ꯚꯣꯜꯇꯦꯖ ꯆꯥꯡꯁꯤꯡ ꯄꯤ ꯑꯃꯁꯨꯡ ꯃꯁꯥꯅ ꯐꯍꯟꯖꯕ ꯑꯃꯁꯨꯡ ꯁꯟꯗꯣꯛꯍꯟꯕ ꯌꯥꯕ ꯑꯣꯏꯔꯝꯕ ꯌꯥꯏ꯫,ꯃꯦꯟ ꯭ꯁ    ꯆꯨꯝ ꯊꯣꯛꯄ    ꯀꯦ ꯄꯥ ꯁꯤ ꯇꯔꯁꯤꯡ    ꯁꯤ    ꯃꯍꯧꯁꯥꯅ    ꯌꯣ ꯝ ꯁ ꯜꯂꯕ    ꯄ꯭ꯂꯥ ꯁ ꯇꯤꯛ    ꯐꯤ ꯂꯝꯒꯤ    ꯃꯥ ꯑꯣ ꯡ ꯁꯤꯡꯗ    ꯌꯥꯎꯋꯤ    ꯃꯔꯝꯗꯤ    ꯃꯁꯤꯅ    ꯑ ꯅꯦꯝꯕ    ꯃꯃ ꯜꯗ    ꯑꯋꯥꯡꯕ    ꯚꯣ ꯜ ꯇꯦ ꯖ    ꯆꯥꯡ ꯁꯤꯡ    ꯄꯤ    ꯑꯃꯁꯨꯡ    ꯃꯁꯥꯅ    ꯐ ꯍꯟ ꯖꯕ    ꯑꯃꯁꯨꯡ    ꯁꯟꯗꯣꯛ ꯍꯟꯕ    ꯌꯥꯕ    ꯑꯣꯏꯔꯝꯕ    ꯌꯥꯏ꯫ ,143,49
848,ꯃꯈꯜ ꯀꯌꯥꯒꯤ ꯁꯤꯡꯊꯥꯡꯂꯣꯏ ꯉꯥꯛꯂꯧ ꯄꯤꯕ ꯇꯝꯕꯁꯤꯡꯅ ꯁꯦꯝꯒꯠꯂꯤꯕ ꯃꯥꯑꯣꯡ ꯑꯗꯨꯗ ꯊꯣꯛꯂꯛꯄ ꯈꯨꯗꯣꯡꯊꯤꯕꯁꯤꯡ ꯑꯗꯨ ꯑꯣꯔꯥꯏ꯫,ꯃꯈꯜ    ꯀꯌꯥꯒꯤ    ꯁꯤꯡ ꯊꯥꯡ ꯂꯣꯏ    ꯉꯥꯛ ꯂꯧ   ꯄꯤꯕ    ꯇ ꯝꯕ ꯁꯤꯡꯅ    ꯁꯦꯝꯒꯠ ꯂꯤꯕ    ꯃꯥ ꯑꯣ ꯡ    ꯑꯗꯨꯗ    ꯊꯣꯛꯂꯛꯄ    ꯈꯨꯗꯣꯡꯊꯤ ꯕꯁꯤꯡ    ꯑꯗꯨ    ꯑꯣꯔ ꯥꯏ ꯫ ,75,24
849,ꯃꯁꯤꯅ ꯗꯤ,ꯃꯁꯤꯅ    ꯗꯤ ,6,2
850,ꯏ,ꯏ ,1,1
851,ꯄꯤ,ꯄꯤ ,2,1
852,ꯑꯦꯝ,ꯑꯦ ꯝ ,3,2
853,", ꯕꯤ",",    ꯕꯤ ",3,2
854,ꯇꯦꯛ,ꯇꯦꯛ ,3,1
855,"(ꯏꯂꯦꯛꯇ꯭ꯔꯣꯅꯤꯛꯁ ꯏꯟꯖꯤꯅꯤꯌꯥꯔꯤꯡ), ꯑꯦꯝ","( ꯏꯂꯦꯛꯇ꯭ꯔꯣ ꯅꯤ ꯛꯁ    ꯏꯟꯖꯤ ꯅꯤ ꯌꯥ ꯔꯤꯡ ),    ꯑꯦ ꯝ ",29,11
856,ꯇꯦꯛ,ꯇꯦꯛ ,3,1
857,"(ꯏꯂꯦꯛꯇ꯭ꯔꯣꯅꯤꯛꯁ ꯗꯤꯖꯥꯏꯟ ꯇꯦꯛꯅꯣꯂꯣꯖꯤ), ꯄꯤ","( ꯏꯂꯦꯛꯇ꯭ꯔꯣ ꯅꯤ ꯛꯁ    ꯗꯤꯖꯥꯏ ꯟ    ꯇꯦꯛꯅꯣ ꯂꯣꯖꯤ ),    ꯄꯤ ",32,10
858,ꯑꯩꯆ,ꯑꯩ ꯆ ,3,2
859,ꯗꯤ,ꯗꯤ ,2,1
860,ꯑꯃꯗꯤ ꯁꯣꯔꯠ-ꯇꯔꯝ ꯀꯣꯔꯁꯁꯤꯡ ꯑꯣꯐꯔ ꯇꯧꯋꯤ꯫,ꯑꯃꯗꯤ    ꯁꯣꯔ ꯠ- ꯇꯔ ꯝ    ꯀꯣꯔ ꯁꯁꯤꯡ    ꯑꯣ ꯐꯔ    ꯇꯧꯋꯤ꯫ ,28,10
861,"ꯈꯨꯗꯝ ꯑꯣꯏꯅ, ꯖꯣꯟ ꯄꯣꯜꯀꯤꯡꯍꯣꯔꯟꯅ 'ꯋꯥꯈꯟꯂꯣꯟ"" ꯅꯠꯇ꯭ꯔꯒ ""ꯂꯧꯁꯤꯡꯒꯤ ꯋꯥꯉꯨꯔꯣꯜ"" ꯔꯤꯗꯛꯁꯟꯅꯤꯖꯝ ꯑꯁꯤ ꯁꯥꯏꯃꯟ ꯕ꯭ꯂꯦꯛꯕꯔꯟ ꯑꯃꯁꯨꯡ ꯖꯤꯒꯋꯟ ꯀꯤꯝꯅ ꯄꯤꯕꯅꯤ: ꯑꯇꯣꯞꯄ ꯃꯈꯜꯒꯤ ꯑꯋꯣꯏꯕ ꯋꯥꯁꯤꯡ ꯅꯠꯇ꯭ꯔꯒ ꯄꯣꯠꯁꯤꯡ ꯑꯗꯨ ꯋꯥꯔꯤ-ꯋꯥꯇꯥꯏ ꯑꯃꯗ ꯌꯥꯎꯕ ꯑꯋꯣꯏꯕ ꯋꯥꯁꯤꯡ ꯅꯠꯇ꯭ꯔꯒ ꯄꯣꯠꯁꯤꯡꯅ ꯍꯣꯡꯗꯣꯛꯄꯒꯤ ꯊꯧꯔꯝ ꯑꯃꯗ ꯃꯥꯏꯑꯣꯟꯁꯟꯕ ꯔꯤꯗꯛꯁꯟꯅꯤꯖꯝ ꯃꯈꯜ ꯑꯗꯨꯅ ꯃꯈꯣꯏꯒꯤ ꯃꯔꯛꯇ ꯃꯔꯤ ꯑꯃ ꯁꯦꯝꯃꯤ ꯫","ꯈꯨꯗꯝ    ꯑꯣꯏꯅ,    ꯖꯣꯟ    ꯄꯣ ꯜ ꯀꯤꯡ ꯍꯣꯔ ꯟꯅ    ' ꯋꯥ ꯈꯟ ꯂꯣꯟ ""    ꯅꯠꯇ꯭ꯔꯒ    "" ꯂꯧ ꯁꯤꯡꯒꯤ    ꯋꯥ ꯉ ꯨ ꯔꯣ ꯜ ""    ꯔꯤ ꯗ ꯛ ꯁꯟ ꯅꯤ ꯖꯝ    ꯑꯁꯤ    ꯁꯥꯏ ꯃꯟ    ꯕ꯭ ꯂꯦꯛ ꯕꯔ ꯟ    ꯑꯃꯁꯨꯡ    ꯖꯤ ꯒ ꯋ ꯟ    ꯀꯤ ꯝꯅ    ꯄꯤ ꯕ ꯅꯤ :    ꯑꯇꯣꯞꯄ    ꯃꯈꯜꯒꯤ    ꯑꯋ ꯣꯏ ꯕ    ꯋꯥ ꯁꯤꯡ    ꯅꯠꯇ꯭ꯔꯒ    ꯄꯣꯠꯁꯤꯡ    ꯑꯗꯨ    ꯋꯥꯔꯤ - ꯋꯥ ꯇꯥꯏ    ꯑꯃꯗ    ꯌꯥꯎꯕ    ꯑꯋ ꯣꯏ ꯕ    ꯋꯥ ꯁꯤꯡ    ꯅꯠꯇ꯭ꯔꯒ    ꯄꯣꯠ ꯁꯤꯡꯅ    ꯍꯣꯡꯗꯣꯛ ꯄꯒꯤ    ꯊꯧꯔꯝ    ꯑꯃꯗ    ꯃꯥꯏ ꯑꯣꯟ ꯁꯟ ꯕ    ꯔꯤ ꯗ ꯛ ꯁꯟ ꯅꯤ ꯖꯝ    ꯃꯈꯜ    ꯑꯗꯨꯅ    ꯃꯈꯣꯏꯒꯤ    ꯃꯔꯛꯇ    ꯃꯔꯤ    ꯑꯃ    ꯁꯦꯝ ꯃꯤ    ꯫ ",238,94
862,ꯕꯪꯒ꯭ꯂꯥꯗꯦꯁ ꯑꯁꯤ ꯏꯪ ꯲꯰꯱꯹ꯒꯤ ꯑꯣꯏꯅ ꯏꯕ-ꯄꯥꯕ ꯉꯝꯕꯒꯤ ꯆꯥꯡ ꯆꯥꯗ ꯷꯴,ꯕꯪꯒ꯭ꯂꯥ ꯗꯦꯁ    ꯑꯁꯤ    ꯏꯪ    ꯲꯰꯱꯹ꯒꯤ    ꯑꯣꯏꯅ    ꯏ ꯕ- ꯄꯥꯕ    ꯉꯝꯕꯒꯤ    ꯆꯥꯡ    ꯆꯥꯗ    ꯷ ꯴ ,43,14
863,꯷ ꯂꯩ: ꯅꯨꯄꯥꯁꯤꯡꯒꯤꯅ ꯆꯥꯗ ꯷꯷,꯷    ꯂꯩ :    ꯅꯨꯄꯥ ꯁꯤꯡ ꯒꯤ ꯅ    ꯆꯥꯗ    ꯷ ꯷ ,19,10
864,꯴ ꯑꯃꯗꯤ ꯅꯨꯄꯤꯁꯤꯡꯒꯤꯅ ꯆꯥꯗ ꯷꯱,꯴    ꯑꯃꯗꯤ    ꯅꯨꯄꯤ ꯁꯤꯡ ꯒꯤ ꯅ    ꯆꯥꯗ    ꯷ ꯱ ,20,9
865,꯹꯫,꯹ ꯫ ,2,2
866,"ꯚꯥꯔꯠꯀꯤ ꯃꯁꯤꯡꯒꯤ ꯄꯊꯥꯞ ꯑꯁꯤ ꯅꯣꯡꯆꯨꯞꯀꯤ ꯄꯊꯥꯞ ꯑꯗꯨꯒ ꯇꯔꯥꯒꯤ ꯐꯨꯟꯁꯨꯕꯗꯒꯤ ꯃꯔꯤꯁꯨꯕ ꯃꯉꯝꯁꯤꯡ ꯐꯥꯎꯕ: ꯑꯃ, ꯇꯔꯥ, ꯆꯥꯝꯃ, ꯂꯤꯁꯤꯡ ꯑꯃ ꯑꯃꯁꯨꯡ ꯂꯤꯁꯤꯡ ꯇꯔꯥ, ꯃꯥꯟꯅꯩ ꯫","ꯚꯥꯔꯠꯀꯤ    ꯃ ꯁꯤꯡꯒꯤ    ꯄꯊꯥꯞ    ꯑꯁꯤ    ꯅꯣꯡꯆꯨ ꯞꯀꯤ    ꯄꯊꯥꯞ    ꯑꯗꯨꯒ    ꯇꯔꯥꯒꯤ    ꯐꯨ ꯟ ꯁꯨ ꯕꯗꯒꯤ    ꯃꯔꯤꯁꯨꯕ    ꯃ ꯉꯝ ꯁꯤꯡ    ꯐꯥꯎ ꯕ :    ꯑꯃ,    ꯇꯔꯥ ,    ꯆꯥ ꯝꯃ ,    ꯂꯤꯁꯤꯡ    ꯑꯃ    ꯑꯃꯁꯨꯡ    ꯂꯤꯁꯤꯡ    ꯇꯔꯥ ,    ꯃꯥꯟ ꯅꯩ    ꯫ ",105,36
867,ꯀꯦꯇꯂꯤꯁꯠ ꯑꯃꯒꯤ ꯀꯦꯇꯂꯥꯏꯇꯤꯛ ꯑꯦꯛꯇꯤꯚꯤꯇꯤ ꯑꯗꯨ ꯑꯣꯟꯅꯕ ꯑꯦꯁ,ꯀꯦꯇ ꯂꯤꯁꯠ    ꯑꯃꯒꯤ    ꯀꯦꯇ ꯂꯥꯏ ꯇꯤꯛ    ꯑꯦꯛ ꯇꯤ ꯚꯤ ꯇꯤ    ꯑꯗꯨ    ꯑꯣꯟ ꯅꯕ    ꯑꯦꯁ,40,14
868,ꯑꯥꯏ,ꯑ ꯥꯏ ,3,2
869,-ꯗꯤꯔꯥꯏꯚ ꯌꯨꯅꯤꯠ ꯑꯁꯤ ꯃꯣꯜꯁ ꯄꯔ ꯁꯦꯀꯦꯟꯗ ꯀ꯭ꯋꯥꯟꯇꯤꯐꯥꯏ ꯇꯧꯕ ꯀꯥꯇꯥꯜꯅꯤ꯫,- ꯗꯤ ꯔꯥꯏ ꯚ    ꯌꯨꯅꯤ ꯠ    ꯑꯁꯤ    ꯃꯣ ꯜꯁ    ꯄꯔ    ꯁꯦꯀꯦꯟ ꯗ    ꯀ꯭ꯋ ꯥꯟ ꯇꯤ ꯐꯥꯏ    ꯇꯧꯕ    ꯀꯥ ꯇꯥ ꯜ ꯅꯤ꯫ ,48,21
870,"ꯂꯝ ꯃꯃꯤꯡ(ꯔꯨꯃꯥꯟꯅ, ""ꯔꯣꯃꯥꯟꯁꯤꯡꯒꯤ ꯂꯝ"" ꯍꯥꯏꯕꯗꯤ ꯅꯣꯡꯄꯣꯛ ꯔꯣꯃꯥꯟꯒꯤ ꯅꯤꯡꯊꯧ ꯂꯩꯕꯥꯛ) ꯑꯁꯤ ꯏꯪ ꯱꯰꯷꯷ꯗ ꯁꯨꯜꯇꯥꯅꯦꯠ ꯑꯣꯐ ꯔꯨꯝꯅ ꯍꯧꯗꯣꯛꯈꯤꯕ ꯂꯥꯟꯗꯔꯛꯄ ꯁꯦꯜꯖꯨꯛ ꯇꯔ꯭ꯛꯁꯀꯤ ꯂꯝ ꯑꯗꯨꯒꯤ ꯑꯇꯣꯞꯄ ꯃꯃꯤꯡꯅꯤ ꯍꯥꯏꯅ ꯈꯪꯅꯔꯝꯃꯤ꯫","ꯂꯝ    ꯃꯃꯤꯡ ( ꯔꯨ ꯃꯥꯟ ꯅ,    "" ꯔꯣ ꯃꯥꯟ ꯁꯤꯡꯒꯤ    ꯂꯝ ""    ꯍꯥꯏꯕꯗꯤ    ꯅꯣꯡꯄꯣꯛ    ꯔꯣ ꯃꯥꯟ ꯒꯤ    ꯅꯤꯡꯊꯧ    ꯂꯩꯕꯥꯛ )    ꯑꯁꯤ    ꯏꯪ    ꯱꯰ ꯷ ꯷ ꯗ    ꯁꯨꯜꯇꯥ ꯅꯦꯠ    ꯑꯣꯐ    ꯔ ꯨꯝ ꯅ    ꯍꯧꯗꯣꯛ ꯈꯤꯕ    ꯂꯥꯟꯗ ꯔꯛꯄ    ꯁꯦꯜ ꯖ ꯨꯛ    ꯇꯔ ꯭ ꯛ ꯁꯀꯤ    ꯂꯝ    ꯑꯗꯨꯒꯤ    ꯑꯇꯣꯞꯄ    ꯃꯃꯤꯡ ꯅꯤ    ꯍꯥꯏꯅ    ꯈꯪꯅ ꯔꯝꯃꯤ꯫ ",141,51
