sentence_id,original,tokenized,char_count,token_count
697,"ᱢᱮᱨᱩ ᱴᱚᱴᱷᱟ ᱡᱟᱦᱟᱸᱨᱮᱱᱟᱜ ᱫᱚᱜᱽ ᱫᱚ ᱨᱮᱭᱟᱲ ᱚᱱᱟ ᱠᱷᱚᱱ ᱠᱨᱟᱱᱛᱤᱭᱚ ᱞᱚᱞᱚ, ᱨᱤᱞᱤᱯᱷᱤᱞᱤ ᱫᱟᱜᱽᱨᱮ ᱯᱨᱚᱵᱟᱞ ᱞᱮᱠᱷᱟᱨᱮ ᱟᱹᱫᱤᱜᱟᱱ ᱧᱟᱢᱚᱜᱽᱼᱟ ᱾","ᱢᱮ ᱨᱩ    ᱴᱚᱴᱷᱟ    ᱡᱟᱦᱟᱸ ᱨᱮᱱᱟᱜ    ᱫᱚ ᱜᱽ    ᱫᱚ    ᱨᱮᱭᱟᱲ    ᱚᱱᱟ    ᱠᱷᱚᱱ    ᱠᱨᱟᱱᱛᱤᱭᱚ    ᱞᱚᱞᱚ ,    ᱨᱤ ᱞᱤ ᱯᱷᱤ ᱞᱤ    ᱫᱟᱜ ᱽ ᱨᱮ    ᱯᱨᱚ ᱵᱟ ᱞ    ᱞᱮᱠᱷᱟ ᱨᱮ    ᱟᱹᱫᱤ ᱜᱟᱱ    ᱧᱟ ᱢᱚ ᱜᱽ ᱼᱟ    ᱾ ",94,33
698,"ᱵᱷᱟᱨᱚᱛ ᱨᱮ ᱗,᱕᱑᱖ ᱠᱤᱞᱳᱢᱤᱴᱟᱨ (᱔᱖᱗᱐ ᱢᱟᱭᱤᱞ) ᱥᱟᱢᱩᱫᱽ ᱟᱲᱮᱥᱤᱢᱟᱹ, ᱓,᱘᱒᱗ ᱜᱚᱴᱟᱝ ᱦᱟᱹᱠᱩ ᱟᱹᱛᱩ ᱟᱨ ᱑,᱙᱑᱔ ᱜᱚᱴᱟᱝ ᱵᱩᱱᱤᱭᱟᱹᱫ ᱟᱱᱟᱜ ᱦᱟᱹᱠᱩ ᱥᱟᱵ ᱛᱟᱞᱢᱟ ᱢᱮᱱᱟᱜᱼᱟ ᱾","ᱵᱷᱟᱨᱚᱛ    ᱨᱮ    ᱗ , ᱕ ᱑᱖    ᱠᱤᱞᱳᱢᱤᱴᱟᱨ    ( ᱔ ᱖ ᱗᱐    ᱢᱟᱭᱤᱞ)    ᱥᱟ ᱢᱩᱫᱽ    ᱟᱲᱮ ᱥᱤᱢᱟᱹ ,    ᱓, ᱘ ᱒᱗    ᱜᱚᱴᱟᱝ    ᱦᱟᱹᱠᱩ    ᱟᱹᱛᱩ    ᱟᱨ    ᱑, ᱙ ᱑᱔    ᱜᱚᱴᱟᱝ    ᱵᱩᱱ ᱤᱭᱟᱹ ᱫ    ᱟᱱᱟᱜ    ᱦᱟᱹᱠᱩ    ᱥᱟᱵ    ᱛᱟᱞᱢᱟ    ᱢᱮᱱᱟᱜᱼᱟ    ᱾ ",112,37
699,"ᱢᱩᱱᱤᱯᱩᱨ ᱞᱟᱹᱜᱤᱫ ᱡᱚᱛᱷᱟᱛ ᱠᱤᱪᱷᱩ ᱠᱟᱹᱣᱰᱤ ᱟᱹᱨᱤ ᱟᱨᱡᱟᱣ ᱫᱩᱨᱤᱯ ᱦᱩᱭᱩᱜ ᱠᱟᱱᱟ ᱞᱤᱪᱩ, ᱥᱚᱥᱚ, ᱟᱠᱷᱨᱳᱴ, ᱠᱚᱢᱚᱞᱟ ᱞᱮᱵᱩ, ᱠᱟᱹᱵᱡᱤ ᱞᱮᱵᱩ, ᱟᱱᱟᱨᱚᱥ, ᱯᱤᱯᱳ, ᱯᱮᱥᱚᱱ , ᱱᱟᱥᱯᱟᱛᱤ, ᱟᱨ ᱵᱚᱨᱚᱭ᱾","ᱢ ᱩᱱᱤ ᱯᱩᱨ    ᱞᱟᱹᱜᱤᱫ    ᱡᱚᱛᱷᱟᱛ    ᱠᱤᱪᱷᱩ    ᱠᱟᱹᱣᱰᱤ    ᱟᱹᱨᱤ    ᱟᱨᱡᱟᱣ    ᱫᱩᱨᱤ ᱯ    ᱦᱩᱭᱩᱜ    ᱠᱟᱱᱟ    ᱞᱤ ᱪᱩ ,    ᱥᱚ ᱥᱚ ,    ᱟᱠᱷ ᱨᱳ ᱴ,    ᱠᱚ ᱢᱚ ᱞᱟ    ᱞᱮ ᱵᱩ ,    ᱠᱟᱹ ᱵ ᱡᱤ    ᱞᱮ ᱵᱩ ,    ᱟᱱ ᱟᱨᱚ ᱥ,    ᱯᱤ ᱯᱳ ,    ᱯᱮ ᱥᱚᱱ    ,    ᱱᱟ ᱥᱯᱟ ᱛᱤ,    ᱟᱨ    ᱵᱚᱨᱚ ᱭ ᱾ ",126,50
700,"ᱛᱩᱱᱠᱷᱤ ᱠᱟᱛᱮᱜ ᱧᱮᱞ ᱵᱮᱵᱥᱛᱷᱟ ᱨᱮ ᱱᱚᱣᱟ ᱵᱚᱫᱚᱞ ᱡᱤᱭᱞᱤ ᱵᱟᱱᱪᱟᱣ ᱠᱚ ᱞᱟᱹᱜᱤᱫ ᱡᱚᱜᱟᱣ ᱡᱚᱛᱚᱱ, ᱫᱟᱨᱮ ᱡᱚᱛᱚᱱ ᱦᱚᱭ ᱦᱤᱥᱤᱫ ᱥᱟᱢᱲᱟᱣ ᱟᱨ ᱟᱭᱢᱟ ᱪᱟᱱᱟᱪ ᱨᱮᱱ ᱟᱨ ᱦᱚᱟᱭᱢᱟ ᱡᱟᱹᱛᱤ ᱨᱮᱱ ᱡᱤᱭᱞᱤᱯᱟᱞᱟᱣ ᱨᱮᱭᱟᱜ ᱡᱟᱹᱥᱛᱤ ᱜᱮᱭᱟᱱ ᱥᱟᱶᱛᱮ ᱵᱚᱥᱚᱵᱟᱥ ᱨᱮᱭᱟᱜ ᱞᱚᱭᱚᱝ ᱡᱚᱛᱱᱟᱣ ᱠᱟᱹᱢᱤ ᱜᱟᱠᱷᱩᱨᱟᱱ ᱥᱟᱣᱛᱮ ᱟᱵᱟᱥ ᱨᱩᱠᱷᱤᱭᱟᱹ ᱨᱮᱭ ᱵᱮᱱᱟᱣ ᱞᱮᱫᱟ ᱟᱮ ᱠᱟᱹᱢᱤ ᱨᱮᱭᱟᱜ ᱫᱟᱣ ᱮ ᱵᱚᱫᱚᱞ ᱟᱠᱟᱫᱟ ᱾","ᱛᱩᱱᱠᱷᱤ    ᱠᱟᱛᱮᱜ    ᱧᱮᱞ    ᱵᱮᱵ ᱥ ᱛᱷᱟ    ᱨᱮ    ᱱᱚᱣᱟ    ᱵᱚᱫᱚᱞ    ᱡᱤᱭ ᱞᱤ    ᱵᱟᱱ ᱪᱟᱣ    ᱠᱚ    ᱞᱟᱹᱜᱤᱫ    ᱡᱚᱜᱟᱣ    ᱡᱚᱛᱚ ᱱ,    ᱫᱟᱨᱮ    ᱡᱚᱛᱚᱱ    ᱦᱚᱭ    ᱦᱤᱥᱤᱫ    ᱥᱟᱢᱲᱟᱣ    ᱟᱨ    ᱟᱭᱢᱟ    ᱪᱟᱱᱟᱪ    ᱨᱮᱱ    ᱟᱨ    ᱦᱚ ᱟᱭᱢᱟ    ᱡᱟᱹᱛᱤ    ᱨᱮᱱ    ᱡᱤᱭ ᱞᱤ ᱯᱟᱞᱟᱣ    ᱨᱮᱭᱟᱜ    ᱡᱟᱹᱥᱛᱤ    ᱜᱮᱭᱟᱱ    ᱥᱟᱶᱛᱮ    ᱵᱚ ᱥᱚ ᱵᱟᱥ    ᱨᱮᱭᱟᱜ    ᱞᱚ ᱭ ᱚᱝ    ᱡᱚᱛᱱᱟᱣ    ᱠᱟᱹᱢᱤ    ᱜᱟ ᱠᱷᱩᱨ ᱟᱱ    ᱥᱟᱣᱛᱮ    ᱟ ᱵᱟᱥ    ᱨᱩᱠᱷᱤᱭᱟᱹ    ᱨᱮᱭ    ᱵᱮᱱᱟᱣ    ᱞᱮᱫᱟ    ᱟ ᱮ    ᱠᱟᱹᱢᱤ    ᱨᱮᱭᱟᱜ    ᱫᱟᱣ    ᱮ    ᱵᱚᱫᱚᱞ    ᱟᱠᱟᱫᱟ    ᱾ ",238,67
701,"ᱧᱩᱢᱟᱱ ᱛᱩᱣᱟᱧᱩ ᱡᱤᱭᱟᱹᱞᱤ, ᱡᱟᱦᱟᱸ ᱫᱚ ᱫᱤᱥᱟᱹᱢ ᱛᱟᱞᱟᱨᱮ ᱜᱤ ᱢᱩᱪᱷᱟᱹᱣᱟᱠᱟᱱᱟ ᱥᱮ ᱢᱩᱪᱷᱟᱹᱣᱟᱠᱟᱱ ᱢᱮᱱᱛᱮ ᱜᱤ ᱥᱟᱵᱚᱜᱽᱠᱟᱱᱟ, ᱚᱱᱟᱠᱩ ᱢᱩᱫᱨᱮᱠᱩ ᱦᱩᱭᱩᱜᱽᱠᱟᱱᱟ ᱵᱷᱟᱨᱚᱛᱤᱭᱟᱹ ᱥᱮ ᱮᱥᱤᱭᱟᱴᱤᱠ ᱪᱤᱛᱟ, ᱡᱟᱵᱷᱟ ᱫᱤᱥᱟᱹᱢᱤᱭᱟᱹ ᱜᱚᱱᱰᱟᱨ ᱟᱨ ᱥᱩᱢᱟᱛᱨᱟᱨᱮᱱ ᱜᱚᱱᱰᱟᱨ ᱾","ᱧᱩᱢᱟᱱ    ᱛᱩ ᱣᱟ ᱧᱩ    ᱡᱤᱭ ᱟᱹ ᱞᱤ,    ᱡᱟᱦᱟᱸ    ᱫᱚ    ᱫᱤᱥᱟᱹ ᱢ    ᱛᱟᱞᱟᱨᱮ    ᱜᱤ    ᱢᱩ ᱪᱷ ᱟᱹᱣ ᱟᱠᱟᱱᱟ    ᱥᱮ    ᱢᱩ ᱪᱷ ᱟᱹᱣ ᱟᱠᱟᱱ    ᱢᱮᱱᱛᱮ    ᱜᱤ    ᱥᱟ ᱵᱚ ᱜᱽ ᱠᱟᱱᱟ,    ᱚᱱᱟ ᱠᱩ    ᱢᱩᱫ ᱨᱮ ᱠᱩ    ᱦᱩᱭᱩ ᱜᱽ ᱠᱟᱱᱟ    ᱵᱷᱟᱨᱚᱛᱤᱭᱟᱹ    ᱥᱮ    ᱮᱥ ᱤᱭᱟ ᱴᱤᱠ    ᱪᱤ ᱛᱟ,    ᱡᱟ ᱵᱷᱟ    ᱫᱤᱥᱟᱹ ᱢᱤᱭᱟᱹ    ᱜᱚ ᱱᱰᱟᱨ    ᱟᱨ    ᱥᱩ ᱢᱟ ᱛᱨᱟ ᱨᱮᱱ    ᱜᱚ ᱱᱰᱟᱨ    ᱾ ",170,57
702,"ᱜᱳᱣᱟ ᱯᱚᱱᱚᱛ ᱡᱤᱭᱟᱹᱞᱤ ᱜᱳᱨ, ᱯᱚᱱᱚᱛ ᱪᱮᱬᱮ ᱥᱟᱥᱟᱝ ᱯᱤᱭᱳ ᱪᱮᱬᱮ ᱟᱨ ᱯᱚᱱᱚᱛ ᱫᱟᱨᱮ ᱦᱩᱭᱩᱜ ᱠᱟᱱᱟ ᱵᱷᱟᱨᱚᱛᱤᱭᱟᱹ ᱞᱚᱨᱮᱞ ᱾","ᱜᱳᱣᱟ    ᱯᱚᱱᱚᱛ    ᱡᱤᱭᱟᱹᱞᱤ    ᱜᱳ ᱨ,    ᱯᱚᱱᱚᱛ    ᱪᱮᱬᱮ    ᱥᱟᱥᱟᱝ    ᱯᱤᱭ ᱳ    ᱪᱮᱬᱮ    ᱟᱨ    ᱯᱚᱱᱚᱛ    ᱫᱟᱨᱮ    ᱦᱩᱭᱩᱜ    ᱠᱟᱱᱟ    ᱵᱷᱟᱨᱚᱛᱤᱭᱟᱹ    ᱞᱚ ᱨᱮᱞ    ᱾ ",78,20
703,"ᱦᱩᱲᱩ ᱫᱚ ᱦᱩᱭᱩᱜ ᱠᱟᱱᱟ ᱢᱩᱲᱩᱫ ᱡᱚᱢᱟᱜ ᱟᱱᱟᱪ, ᱟᱨ ᱫᱟᱹᱞ ( ᱥᱩᱴᱤ ), ᱨᱟᱜᱤ ( ᱢᱟᱹᱨᱣᱟᱹ ) ᱟᱨ ᱮᱴᱟᱜ ᱡᱚᱢᱟᱜ ᱟᱱᱟᱪ ᱠᱚᱦᱚᱸ ᱦᱩᱭᱩᱜᱼᱟ ᱾","ᱦᱩ ᱲᱩ    ᱫᱚ    ᱦᱩᱭᱩᱜ    ᱠᱟᱱᱟ    ᱢᱩᱲᱩᱫ    ᱡᱚᱢᱟᱜ    ᱟᱱᱟ ᱪ,    ᱟᱨ    ᱫᱟᱹᱞ    (    ᱥᱩ ᱴᱤ    ),    ᱨᱟᱜ ᱤ    (    ᱢᱟᱹ ᱨ ᱣᱟᱹ    )    ᱟᱨ    ᱮᱴᱟᱜ    ᱡᱚᱢᱟᱜ    ᱟᱱᱟ ᱪ    ᱠᱚᱦᱚᱸ    ᱦᱩᱭᱩᱜᱼᱟ    ᱾ ",84,30
704,"ᱥᱤᱛᱩᱝᱠᱟᱞ ᱟᱹᱰᱤᱰᱷᱮᱨ ᱞᱚᱞᱚ, ᱢᱮ ᱪᱟᱸᱫᱳ ᱞᱟᱛᱟᱨ ᱴᱚᱴᱷᱟᱠᱚᱨᱮ ᱞᱚᱞᱚᱥᱚᱝ ᱕᱐ ᱰᱤᱜᱨᱤ ᱥᱮᱱᱴᱤᱜᱨᱮᱴ (᱑᱒᱒ ᱰᱤᱜᱨᱤ ᱯᱷᱟᱨᱮᱱᱦᱟᱭᱤᱴ) ᱯᱟᱨᱚᱢ ᱠᱮᱫᱟᱭ ᱡᱟᱦᱟᱸ ᱞᱚᱞᱚᱞᱤᱸᱜᱤᱱ ᱨᱮᱭᱟᱜ ᱮ ᱛᱟᱭᱟᱨ ᱮᱫᱟ, ᱡᱟᱦᱟᱸ ᱠᱚ ᱡᱚᱛᱚᱨᱮ ᱥᱟᱭ ᱥᱟᱭ ᱵᱷᱟᱨᱚᱛᱤᱭᱟᱹᱭ ᱜᱚᱡ ᱫᱟᱲᱮ ᱟᱠᱚᱣᱟ ᱾","ᱥᱤᱛᱩ ᱝ ᱠᱟᱞ    ᱟᱹᱰᱤ ᱰᱷᱮᱨ    ᱞᱚᱞᱚ ,    ᱢᱮ    ᱪᱟᱸᱫᱳ    ᱞᱟᱛᱟᱨ    ᱴᱚᱴᱷᱟ ᱠᱚᱨᱮ    ᱞᱚᱞᱚᱥᱚᱝ    ᱕᱐    ᱰᱤᱜᱨᱤ    ᱥᱮᱱ ᱴᱤ ᱜᱨᱮᱴ    ( ᱑ ᱒᱒    ᱰᱤᱜᱨᱤ    ᱯᱷᱟᱨᱮᱱ ᱦᱟ ᱭᱤ ᱴ )    ᱯᱟᱨᱚᱢ    ᱠᱮᱫᱟᱭ    ᱡᱟᱦᱟᱸ    ᱞᱚᱞᱚ ᱞᱤᱸᱜᱤᱱ    ᱨᱮᱭᱟᱜ    ᱮ    ᱛᱟᱭ ᱟᱨ    ᱮᱫᱟ,    ᱡᱟᱦᱟᱸ    ᱠᱚ    ᱡᱚᱛᱚ ᱨᱮ    ᱥᱟᱭ    ᱥᱟᱭ    ᱵᱷᱟᱨᱚ ᱛᱤᱭ ᱟᱹᱭ    ᱜᱚᱡ    ᱫᱟᱲᱮ    ᱟᱠᱚᱣᱟ    ᱾ ",169,50
705,"ᱱᱟᱛᱤᱥᱤᱛᱳᱥᱱ ᱯᱚᱨᱱᱚᱢᱳᱪᱤ ᱵᱤᱨ ᱨᱮᱭᱟᱜ ᱵᱟᱭᱩᱢ ᱠᱚ ᱫᱚ ᱩᱛᱛᱨ ᱟᱨ ᱫᱚᱠᱷᱤᱱ ᱟᱢᱮᱨᱤᱠᱟ,ᱮᱥᱤᱭᱟ ᱦᱤᱢᱟᱞᱭᱮᱨ ᱫᱚᱠᱷᱤᱱ ᱰᱷᱟᱞ ᱤᱭᱨᱳᱯᱟᱨ ᱳᱥᱤᱭᱟᱱᱤᱭᱟ ᱨᱮ ᱪᱟᱥᱵᱟᱥ ᱨᱮᱭᱟᱜ ᱡᱚᱥ ᱯᱟᱥᱱᱟᱣ ᱛᱮ ᱛᱟᱦᱮᱱ ᱚᱛᱚᱢᱚᱱ ᱡᱟᱹᱛᱤ","ᱱᱟ ᱛᱤ ᱥᱤ ᱛᱳ ᱥ ᱱ    ᱯᱚᱨ ᱱᱚ ᱢᱳ ᱪᱤ    ᱵᱤᱨ    ᱨᱮᱭᱟᱜ    ᱵᱟᱭ ᱩᱢ    ᱠᱚ    ᱫᱚ    ᱩᱛ ᱛ ᱨ    ᱟᱨ    ᱫᱚᱠᱷᱤᱱ    ᱟᱢᱮᱨᱤ ᱠᱟ , ᱮᱥᱤᱭᱟ    ᱦᱤ ᱢᱟᱞ ᱭᱮ ᱨ    ᱫᱚᱠᱷᱤᱱ    ᱰᱷ ᱟᱞ    ᱤᱭ ᱨᱳ ᱯᱟᱨ    ᱳ ᱥᱤᱭ ᱟᱱ ᱤᱭᱟ    ᱨᱮ    ᱪᱟ ᱥ ᱵᱟᱥ    ᱨᱮᱭᱟᱜ    ᱡᱚᱥ    ᱯᱟᱥᱱᱟᱣ    ᱛᱮ    ᱛᱟᱦᱮᱱ    ᱚ ᱛᱚ ᱢᱚᱱ    ᱡᱟᱹᱛᱤ ",135,52
706,"ᱱᱤᱭᱟᱹ ᱨᱤᱛᱩᱞᱮᱠᱟᱛᱮ ᱩᱨᱜᱟᱹᱱᱟᱱ ᱵᱚᱸᱥᱠᱩᱣᱟᱜ ᱟᱭᱢᱟ ᱡᱤᱭᱚᱱᱜᱚᱲᱦᱚᱱ ᱢᱮᱱᱟᱜᱼᱟ, ᱡᱟᱦᱟᱸ ᱫᱚ ᱩᱝᱠᱩᱣᱟᱜ ᱦᱚᱭᱫᱟᱜ ᱨᱮᱭᱟᱜ ᱨᱤᱛᱩᱵᱳᱭᱪᱤᱛᱨᱚ ᱦᱚᱛᱮᱛᱮ ᱢᱩᱰᱩᱛᱞᱮᱠᱟᱛᱮ ᱞᱚᱞᱚᱢᱟᱹᱱ ᱟᱨ ᱫᱟᱜᱽᱡᱟᱹᱲᱤ ᱨᱮᱭᱟᱜ ᱦᱟᱨ ᱠᱷᱮᱛᱨᱚ ᱨᱮ ᱡᱟᱹᱥᱛᱤᱠᱟᱭᱛᱮ ᱮᱥᱮᱲᱚᱜ ᱠᱟᱱᱟ ᱾","ᱱᱤᱭᱟᱹ    ᱨᱤ ᱛᱩ ᱞᱮᱠᱟᱛᱮ    ᱩᱨᱜᱟᱹ ᱱᱟᱱ    ᱵᱚ ᱸ ᱥ ᱠᱩ ᱣᱟᱜ    ᱟᱭᱢᱟ    ᱡᱤᱭᱚᱱ ᱜᱚᱲᱦᱚᱱ    ᱢᱮᱱᱟᱜᱼᱟ,    ᱡᱟᱦᱟᱸ    ᱫᱚ    ᱩ ᱝ ᱠᱩ ᱣᱟᱜ    ᱦᱚᱭ ᱫᱟᱜ    ᱨᱮᱭᱟᱜ    ᱨᱤ ᱛᱩ ᱵᱳᱭ ᱪᱤ ᱛᱨᱚ    ᱦᱚᱛᱮᱛᱮ    ᱢᱩ ᱰ ᱩᱛ ᱞᱮᱠᱟᱛᱮ    ᱞᱚᱞᱚ ᱢᱟᱹᱱ    ᱟᱨ    ᱫᱟᱜ ᱽ ᱡᱟᱹᱲᱤ    ᱨᱮᱭᱟᱜ    ᱦᱟᱨ    ᱠᱷᱮᱛᱨᱚ    ᱨᱮ    ᱡᱟᱹᱥᱛᱤ ᱠᱟᱭᱛᱮ    ᱮᱥᱮ ᱲ ᱚᱜ    ᱠᱟᱱᱟ    ᱾ ",166,51
707,"ᱵᱷᱟᱨᱚᱛ ᱨᱮᱭᱟᱜ ᱠᱟᱱᱰᱟᱞᱟ ᱟᱰᱟ, ᱢᱩᱱᱫᱨᱟ ᱟᱰᱟ, ᱯᱤᱯᱟᱵᱷᱟᱵ ᱟᱰᱟ, ᱫᱟᱦᱮᱡ ᱟᱰᱟ, ᱦᱟᱡᱤᱨᱟ ᱟᱰᱟ, ᱢᱩᱢᱵᱟᱭ ᱟᱰᱟ, ᱱᱚᱵᱚᱥᱮᱵᱟ ᱟᱰᱟ (ᱱᱚᱵᱤ ᱢᱩᱢᱵᱟᱭ), ᱢᱟᱨᱢᱟᱜᱟᱸᱳ ᱟᱰᱟ (ᱜᱳᱣᱟ), ᱱᱤᱣ ᱢᱮᱝᱜᱟᱞᱳᱨ ᱟᱰᱟ, ᱠᱳᱪᱤ ᱟᱰᱟ; ᱯᱟᱠᱤᱥᱛᱟᱱ ᱨᱮᱭᱟᱜ ᱠᱚᱨᱟᱪᱤ ᱟᱰᱟ, ᱠᱟᱥᱤᱢ ᱟᱰᱟ, ᱟᱨ ᱜᱚᱫᱚᱨ ᱟᱰᱟ; ᱤᱨᱟᱱ ᱨᱮᱭᱟᱜ ᱪᱟᱵᱟᱦᱟᱨ ᱟᱰᱟ; ᱟᱨ ᱳᱢᱟᱱ ᱨᱮᱭᱟᱜ ᱥᱟᱞᱟᱦᱽᱼᱨᱮ ᱥᱟᱞᱟᱞᱟᱦᱽ ᱟᱰᱟ ᱢᱩᱲᱩᱫ ᱥᱟᱹᱢᱩᱫᱟᱰᱟᱠᱩ ᱢᱩᱫᱨᱮ ᱢᱮᱱᱟᱜᱼᱟ ᱾","ᱵᱷᱟᱨᱚᱛ    ᱨᱮᱭᱟᱜ    ᱠᱟᱱ ᱰᱟ ᱞᱟ    ᱟ ᱰᱟ,    ᱢᱩᱱ ᱫᱨᱟ    ᱟ ᱰᱟ,    ᱯᱤ ᱯᱟ ᱵᱷᱟᱵ    ᱟ ᱰᱟ,    ᱫᱟ ᱦᱮᱡ    ᱟ ᱰᱟ,    ᱦᱟ ᱡᱤ ᱨᱟ    ᱟ ᱰᱟ,    ᱢᱩᱢᱵᱟᱭ    ᱟ ᱰᱟ,    ᱱᱚ ᱵᱚ ᱥᱮᱵᱟ    ᱟᱰᱟ    ( ᱱᱚ ᱵᱤ    ᱢᱩᱢ ᱵᱟᱭ ),    ᱢᱟᱨ ᱢᱟᱜ ᱟᱸ ᱳ    ᱟᱰᱟ    ( ᱜᱳ ᱣᱟ ),    ᱱᱤ ᱣ    ᱢᱮ ᱝᱜᱟ ᱞᱳᱨ    ᱟ ᱰᱟ,    ᱠᱳ ᱪᱤ    ᱟ ᱰᱟ ;    ᱯᱟᱠᱤᱥᱛᱟᱱ    ᱨᱮᱭᱟᱜ    ᱠᱚᱨᱟ ᱪᱤ    ᱟ ᱰᱟ,    ᱠᱟ ᱥᱤᱢ    ᱟ ᱰᱟ,    ᱟᱨ    ᱜᱚ ᱫᱚᱨ    ᱟ ᱰᱟ ;    ᱤᱨᱟᱱ    ᱨᱮᱭᱟᱜ    ᱪᱟ ᱵᱟ ᱦᱟᱨ    ᱟ ᱰᱟ ;    ᱟᱨ    ᱳ ᱢᱟᱱ    ᱨᱮᱭᱟᱜ    ᱥᱟ ᱞᱟ ᱦ ᱽ ᱼᱨᱮ    ᱥᱟ ᱞᱟ ᱞᱟ ᱦ ᱽ    ᱟᱰᱟ    ᱢᱩᱲᱩᱫ    ᱥᱟᱹ ᱢᱩ ᱫᱟ ᱰᱟ ᱠᱩ    ᱢᱩᱫᱨᱮ    ᱢᱮᱱᱟᱜᱼᱟ    ᱾ ",262,107
708,"ᱢᱚᱫᱷᱮ ᱯᱨᱚᱫᱮᱥ, ᱪᱷᱚᱛᱛᱤᱥᱜᱚᱲ, ᱳᱲᱤᱥᱟ, ᱵᱤᱦᱟᱨ, ᱡᱷᱟᱲᱠᱷᱚᱱᱰ, ᱯᱚᱪᱷᱤᱢ ᱵᱚᱝᱜ, ᱚᱱᱫᱷᱨ ᱯᱨᱚᱫᱮᱥ, ᱢᱚᱦᱟᱨᱟᱥᱴᱨ, ᱡᱚᱢᱵᱩ ᱟᱨ ᱠᱟᱥᱢᱤᱨ, ᱯᱟᱧᱡᱟᱵ, ᱦᱤᱢᱟᱪᱚᱞ ᱯᱨᱚᱫᱮᱥ, ᱨᱟᱡᱥᱛᱷᱟᱱ, ᱟᱨ ᱩᱛᱛᱨᱟᱠᱷᱚᱱᱫ ᱜᱚᱱᱰᱳᱭᱟᱱᱟ ᱟᱨ ᱵᱤᱱᱫᱮᱨ ᱵᱷᱟᱡᱨᱮ ᱥᱮᱞᱮᱫ ᱟᱠᱟᱱᱟ᱾","ᱢᱚ ᱫᱷ ᱮ    ᱯᱨᱚᱫᱮ ᱥ,    ᱪᱷᱚᱛ ᱛᱤᱥ ᱜᱚᱲ ,    ᱳᱲᱤ ᱥᱟ,    ᱵᱤ ᱦᱟᱨ,    ᱡᱷ ᱟᱲ ᱠᱷᱚ ᱱᱰ ,    ᱯᱚᱪᱷᱤᱢ    ᱵᱚᱝ ᱜ,    ᱚᱱᱫᱷ ᱨ    ᱯᱨᱚᱫᱮ ᱥ,    ᱢᱚᱦᱟᱨᱟ ᱥᱴ ᱨ,    ᱡᱚᱢ ᱵᱩ    ᱟᱨ    ᱠᱟᱥ ᱢᱤ ᱨ,    ᱯᱟᱧᱡᱟ ᱵ,    ᱦᱤᱢᱟ ᱪᱚᱞ    ᱯᱨᱚᱫᱮ ᱥ,    ᱨᱟᱡ ᱥᱛᱷ ᱟᱱ,    ᱟᱨ    ᱩᱛ ᱛᱨᱟ ᱠᱷᱚᱱ ᱫ    ᱜᱚ ᱱᱰ ᱳᱭ ᱟᱱᱟ    ᱟᱨ    ᱵᱤᱱ ᱫᱮ ᱨ    ᱵᱷ ᱟᱡ ᱨᱮ    ᱥᱮᱞᱮᱫ    ᱟᱠᱟᱱᱟ᱾ ",168,61
709,"ᱴᱚᱢᱳᱜᱨᱟᱯᱷᱤᱨᱮ ᱧᱮᱞ ᱛᱮ ᱡᱮ, ᱩᱛᱛᱚᱨ ᱟᱢᱮᱨᱤᱠᱟ ᱞᱟᱛᱟᱨᱫᱤᱥᱚᱢ ᱠᱨᱮᱴᱚᱱ ᱨᱮᱦᱮᱫᱨᱮ ᱵᱟᱨᱭᱟ ᱛᱷᱟᱨ᱾","ᱴᱚ ᱢᱳ ᱜᱨᱟ ᱯᱷᱤ ᱨᱮ    ᱧᱮᱞ    ᱛᱮ    ᱡᱮ,    ᱩᱛᱛᱚᱨ    ᱟᱢᱮᱨᱤᱠᱟ    ᱞᱟ ᱛᱟᱨ ᱫᱤᱥᱚᱢ    ᱠᱨᱮ ᱴᱚᱱ    ᱨᱮ ᱦᱮ ᱫᱨᱮ    ᱵᱟᱨᱭᱟ    ᱛᱷᱟᱨ ᱾ ",65,21
