sentence_id,original,tokenized,char_count,token_count
1226,"ꯏꯪ ꯱꯸꯲꯴ꯗ ꯍꯦꯃꯤꯜꯇꯟꯕꯨ ꯑꯦꯗꯖꯋꯔꯊꯁꯇꯥꯎꯟꯗ ꯎꯄꯟꯅ꯭ꯌꯥꯁ ꯏꯕꯤ ꯃꯥꯔꯤꯌꯥ ꯑꯦꯗꯖꯋꯔꯊꯇ ꯃꯍꯥꯛꯀꯤ ꯃꯈꯨꯔꯥ ꯖꯦꯝꯁ ꯍꯦꯃꯤꯜꯇꯟꯅ ꯀ꯭ꯌꯨꯔꯦꯠ ꯑꯣꯏꯔꯝꯕ ꯀꯥꯎꯟꯇꯤ ꯃꯤꯊꯀꯤ ꯇ꯭ꯔꯤꯝꯒꯤ ꯚꯤꯀꯥꯔ, ꯔꯦꯚ","ꯏ ꯪ   ꯱ ꯸ ꯲ ꯴ ꯗ   ꯍ ꯦ ꯃ ꯤ ꯜ ꯇ ꯟ ꯕ ꯨ   ꯑ ꯦ ꯗ ꯖ ꯋ ꯔ ꯊ ꯁ ꯇ ꯥ ꯎ ꯟ ꯗ   ꯎ ꯄ ꯟ ꯅ ꯭ ꯌ ꯥ ꯁ   ꯏ ꯕ ꯤ   ꯃ ꯥ ꯔ ꯤ ꯌ ꯥ   ꯑ ꯦ ꯗ ꯖ ꯋ ꯔ ꯊ ꯇ   ꯃ ꯍ ꯥ ꯛ ꯀ ꯤ   ꯃ ꯈ ꯨ ꯔ ꯥ   ꯖ ꯦ ꯝ ꯁ   ꯍ ꯦ ꯃ ꯤ ꯜ ꯇ ꯟ ꯅ   ꯀ ꯭ ꯌ ꯨ ꯔ ꯦ ꯠ   ꯑ ꯣ ꯏ ꯔ ꯝ ꯕ   ꯀ ꯥ ꯎ ꯟ ꯇ ꯤ   ꯃ ꯤ ꯊ ꯀ ꯤ   ꯇ ꯭ ꯔ ꯤ ꯝ ꯒ ꯤ   ꯚ ꯤ ꯀ ꯥ ꯔ ,   ꯔ ꯦ ꯚ",117,135
1227,ꯔꯤꯆꯥꯔꯗ ꯕꯠꯂꯔꯅ ꯁꯛꯈꯪ-ꯃꯥꯏꯈꯪꯍꯟꯈꯤ꯫,ꯔ ꯤ ꯆ ꯥ ꯔ ꯗ   ꯕ ꯠ ꯂ ꯔ ꯅ   ꯁ ꯛ ꯈ ꯪ - ꯃ ꯥ ꯏ ꯈ ꯪ ꯍ ꯟ ꯈ ꯤ ꯫,26,28
1228,ꯕꯦꯡꯒꯣꯜ ꯀꯦꯃꯤꯀꯦꯜꯁ ꯑꯦꯟ ꯐꯥꯔꯃꯥꯁꯨꯇꯤꯀꯦꯜꯁ ꯑꯁꯤ ꯀꯦꯜꯀꯇ ꯌꯨꯅꯤꯚꯔꯁꯤꯇꯤꯗ ꯀꯦꯃꯤꯁꯇ꯭ꯔꯤꯒꯤ ꯄ꯭ꯔꯣꯐꯦꯁꯔ ꯑꯃ ꯑꯣꯏꯕ ꯄꯤ,ꯕ ꯦ ꯡ ꯒ ꯣ ꯜ   ꯀ ꯦ ꯃ ꯤ ꯀ ꯦ ꯜ ꯁ   ꯑ ꯦ ꯟ   ꯐ ꯥ ꯔ ꯃ ꯥ ꯁ ꯨ ꯇ ꯤ ꯀ ꯦ ꯜ ꯁ   ꯑ ꯁ ꯤ   ꯀ ꯦ ꯜ ꯀ ꯇ   ꯌ ꯨ ꯅ ꯤ ꯚ ꯔ ꯁ ꯤ ꯇ ꯤ ꯗ   ꯀ ꯦ ꯃ ꯤ ꯁ ꯇ ꯭ ꯔ ꯤ ꯒ ꯤ   ꯄ ꯭ ꯔ ꯣ ꯐ ꯦ ꯁ ꯔ   ꯑ ꯃ   ꯑ ꯣ ꯏ ꯕ   ꯄ ꯤ,76,87
1229,ꯁꯤ,ꯁ ꯤ,2,2
1230,ꯔꯦꯅ ꯂꯤꯡꯈꯠꯈꯤ꯫,ꯔ ꯦ ꯅ   ꯂ ꯤ ꯡ ꯈ ꯠ ꯈ ꯤ ꯫,11,12
1231,ꯏ꯭ꯟꯗꯤꯌꯥꯟ ꯑꯦꯌꯔꯂꯥꯏꯟꯁꯅ ꯂꯝ ꯑꯁꯤꯒꯤ ꯂꯝꯕꯦꯜꯁꯤꯡꯗ ꯑꯃꯁꯨꯡ ꯑꯦꯌꯔ ꯏ꯭ꯟꯗꯤꯌꯥ ꯏ꯭ꯟꯇꯔꯅꯦꯁꯅꯦꯜꯅ ꯃꯥꯂꯦꯝꯒꯤ ꯑꯣꯏꯕ ꯁꯦꯕꯥꯒꯤ ꯊꯕꯛꯁꯤꯡꯗ ꯄꯨꯛꯅꯤꯡ ꯆꯪꯉꯝꯃꯤ ꯫,ꯏ ꯭ ꯟ ꯗ ꯤ ꯌ ꯥ ꯟ   ꯑ ꯦ ꯌ ꯔ ꯂ ꯥ ꯏ ꯟ ꯁ ꯅ   ꯂ ꯝ   ꯑ ꯁ ꯤ ꯒ ꯤ   ꯂ ꯝ ꯕ ꯦ ꯜ ꯁ ꯤ ꯡ ꯗ   ꯑ ꯃ ꯁ ꯨ ꯡ   ꯑ ꯦ ꯌ ꯔ   ꯏ ꯭ ꯟ ꯗ ꯤ ꯌ ꯥ   ꯏ ꯭ ꯟ ꯇ ꯔ ꯅ ꯦ ꯁ ꯅ ꯦ ꯜ ꯅ   ꯃ ꯥ ꯂ ꯦ ꯝ ꯒ ꯤ   ꯑ ꯣ ꯏ ꯕ   ꯁ ꯦ ꯕ ꯥ ꯒ ꯤ   ꯊ ꯕ ꯛ ꯁ ꯤ ꯡ ꯗ   ꯄ ꯨ ꯛ ꯅ ꯤ ꯡ   ꯆ ꯪ ꯉ ꯝ ꯃ ꯤ   ꯫,99,114
1232,ꯑꯇꯣꯞꯄ ꯀꯦꯁꯁꯤꯡꯗ ꯍꯦꯂꯤꯀꯣꯞꯇꯔ ꯑꯗꯨ ꯁꯦꯟꯁꯤꯡꯈꯛꯇꯒꯤꯗꯃꯛ ꯁꯤꯖꯤꯟꯅꯈ꯭ꯔꯦ ꯑꯃꯗꯤ ꯔꯣꯀꯦꯠꯅ ꯗꯦꯂꯤꯚꯔ ꯇꯧꯕ ꯇꯣꯔꯄꯤꯗꯣꯁꯤꯡ ꯈꯨꯠꯂꯥꯏ ꯑꯣꯏꯅ ꯁꯤꯖꯤꯟꯅꯈ꯭ꯔꯦ꯫,ꯑ ꯇ ꯣ ꯞ ꯄ   ꯀ ꯦ ꯁ ꯁ ꯤ ꯡ ꯗ   ꯍ ꯦ ꯂ ꯤ ꯀ ꯣ ꯞ ꯇ ꯔ   ꯑ ꯗ ꯨ   ꯁ ꯦ ꯟ ꯁ ꯤ ꯡ ꯈ ꯛ ꯇ ꯒ ꯤ ꯗ ꯃ ꯛ   ꯁ ꯤ ꯖ ꯤ ꯟ ꯅ ꯈ ꯭ ꯔ ꯦ   ꯑ ꯃ ꯗ ꯤ   ꯔ ꯣ ꯀ ꯦ ꯠ ꯅ   ꯗ ꯦ ꯂ ꯤ ꯚ ꯔ   ꯇ ꯧ ꯕ   ꯇ ꯣ ꯔ ꯄ ꯤ ꯗ ꯣ ꯁ ꯤ ꯡ   ꯈ ꯨ ꯠ ꯂ ꯥ ꯏ   ꯑ ꯣ ꯏ ꯅ   ꯁ ꯤ ꯖ ꯤ ꯟ ꯅ ꯈ ꯭ ꯔ ꯦ ꯫,98,111
1233,ꯏꯪ ꯱꯹꯸꯰ꯒꯤ ꯆꯍꯤ ꯇꯔꯥꯒꯤ ꯈꯨꯖꯤꯡꯗ ꯁ꯭ꯄꯦꯅꯤꯁ ꯐꯔꯝ ꯑꯦꯁꯄꯦꯔꯥꯟꯖꯥ ꯏ ꯁꯤꯑꯥꯅ ꯑꯦꯟꯇꯤ-ꯑꯥꯔꯃꯔ ꯁꯕꯃ꯭ꯌꯨꯅꯤꯁꯟ ꯲꯱ ꯌꯥꯎꯕ ꯃꯤꯂꯤꯃꯤꯇꯔ ꯱꯲꯰ꯒꯤ ꯃꯣꯔꯇꯥꯔ ꯕꯣꯝ ꯑꯃ ꯄꯨꯊꯣꯛꯈꯤ꯫,ꯏ ꯪ   ꯱ ꯹ ꯸ ꯰ ꯒ ꯤ   ꯆ ꯍ ꯤ   ꯇ ꯔ ꯥ ꯒ ꯤ   ꯈ ꯨ ꯖ ꯤ ꯡ ꯗ   ꯁ ꯭ ꯄ ꯦ ꯅ ꯤ ꯁ   ꯐ ꯔ ꯝ   ꯑ ꯦ ꯁ ꯄ ꯦ ꯔ ꯥ ꯟ ꯖ ꯥ   ꯏ   ꯁ ꯤ ꯑ ꯥ ꯅ   ꯑ ꯦ ꯟ ꯇ ꯤ - ꯑ ꯥ ꯔ ꯃ ꯔ   ꯁ ꯕ ꯃ ꯭ ꯌ ꯨ ꯅ ꯤ ꯁ ꯟ   ꯲ ꯱   ꯌ ꯥ ꯎ ꯕ   ꯃ ꯤ ꯂ ꯤ ꯃ ꯤ ꯇ ꯔ   ꯱ ꯲ ꯰ ꯒ ꯤ   ꯃ ꯣ ꯔ ꯇ ꯥ ꯔ   ꯕ ꯣ ꯝ   ꯑ ꯃ   ꯄ ꯨ ꯊ ꯣ ꯛ ꯈ ꯤ ꯫,107,126
1234,"ꯆꯥꯎꯔꯥꯛꯅ ꯄꯥꯕ ꯈꯔꯒꯤ ꯃꯇꯨꯡ ꯏꯟꯅ ꯚꯥꯔꯠꯇ ꯖꯤꯑꯣꯊꯔꯃꯦꯜ ꯏꯅꯔꯖꯤ ꯃꯦꯒꯥꯋꯥꯠ ꯱꯰,꯶꯰꯰ ꯂꯩ꯫","ꯆ ꯥ ꯎ ꯔ ꯥ ꯛ ꯅ   ꯄ ꯥ ꯕ   ꯈ ꯔ ꯒ ꯤ   ꯃ ꯇ ꯨ ꯡ   ꯏ ꯟ ꯅ   ꯚ ꯥ ꯔ ꯠ ꯇ   ꯖ ꯤ ꯑ ꯣ ꯊ ꯔ ꯃ ꯦ ꯜ   ꯏ ꯅ ꯔ ꯖ ꯤ   ꯃ ꯦ ꯒ ꯥ ꯋ ꯥ ꯠ   ꯱ ꯰ , ꯶ ꯰ ꯰   ꯂ ꯩ ꯫",56,66
1235,"ꯚꯥꯔꯠꯀꯤ ꯃꯄꯥꯟꯗꯒꯤ ꯁꯦꯜ ꯆꯪꯂꯛꯄꯁꯤꯡ, ꯚꯥꯔꯠꯇ ꯂꯩꯕ ꯂꯦꯖꯤꯇꯤꯃꯦꯠ ꯗ꯭ꯌꯨꯁꯤꯡ ꯑꯃꯗꯤ ꯑꯇꯣꯞꯄ ꯑꯦꯟ","ꯚ ꯥ ꯔ ꯠ ꯀ ꯤ   ꯃ ꯄ ꯥ ꯟ ꯗ ꯒ ꯤ   ꯁ ꯦ ꯜ   ꯆ ꯪ ꯂ ꯛ ꯄ ꯁ ꯤ ꯡ ,   ꯚ ꯥ ꯔ ꯠ ꯇ   ꯂ ꯩ ꯕ   ꯂ ꯦ ꯖ ꯤ ꯇ ꯤ ꯃ ꯦ ꯠ   ꯗ ꯭ ꯌ ꯨ ꯁ ꯤ ꯡ   ꯑ ꯃ ꯗ ꯤ   ꯑ ꯇ ꯣ ꯞ ꯄ   ꯑ ꯦ ꯟ",61,71
1236,ꯑꯥꯔ,ꯑ ꯥ ꯔ,3,3
1237,ꯑꯣ,ꯑ ꯣ,2,2
1238,ꯑꯦꯀꯥꯎꯟꯇꯁꯤꯡꯗꯒꯤ ꯊꯥꯔꯛꯄꯁꯤꯡ ꯑꯁꯤ ꯑꯦꯟ,ꯑ ꯦ ꯀ ꯥ ꯎ ꯟ ꯇ ꯁ ꯤ ꯡ ꯗ ꯒ ꯤ   ꯊ ꯥ ꯔ ꯛ ꯄ ꯁ ꯤ ꯡ   ꯑ ꯁ ꯤ   ꯑ ꯦ ꯟ,27,30
1239,ꯑꯥꯔ,ꯑ ꯥ ꯔ,3,3
1240,ꯑꯣ,ꯑ ꯣ,2,2
1241,ꯑꯦꯀꯥꯎꯟꯇ ꯑꯗꯨꯗ ꯑꯌꯥꯕ ꯄꯤꯕ ꯌꯥꯕ ꯀ꯭ꯔꯦꯗꯤꯠꯁꯤꯡꯅꯤ꯫,ꯑ ꯦ ꯀ ꯥ ꯎ ꯟ ꯇ   ꯑ ꯗ ꯨ ꯗ   ꯑ ꯌ ꯥ ꯕ   ꯄ ꯤ ꯕ   ꯌ ꯥ ꯕ   ꯀ ꯭ ꯔ ꯦ ꯗ ꯤ ꯠ ꯁ ꯤ ꯡ ꯅ ꯤ ꯫,34,39
1242,ꯃꯤꯔꯝꯗ ꯄꯣꯠ-ꯆꯩ ꯌꯣꯟꯕꯁꯤꯡ ꯑꯗꯨ ꯂꯥꯏꯊꯣꯛꯍꯟꯅꯕ ꯀꯦꯟꯗ꯭ꯔ ꯁꯔꯀꯥꯔꯅ ꯑꯦꯝ,ꯃ ꯤ ꯔ ꯝ ꯗ   ꯄ ꯣ ꯠ - ꯆ ꯩ   ꯌ ꯣ ꯟ ꯕ ꯁ ꯤ ꯡ   ꯑ ꯗ ꯨ   ꯂ ꯥ ꯏ ꯊ ꯣ ꯛ ꯍ ꯟ ꯅ ꯕ   ꯀ ꯦ ꯟ ꯗ ꯭ ꯔ   ꯁ ꯔ ꯀ ꯥ ꯔ ꯅ   ꯑ ꯦ ꯝ,46,53
1243,ꯑꯥꯏ,ꯑ ꯥ ꯏ,3,3
1244,ꯗꯤ,ꯗ ꯤ,2,2
1245,ꯁꯤ,ꯁ ꯤ,2,2
1246,ꯑꯝꯕꯥꯗꯇ ꯀꯟꯇꯦꯅꯔ ꯐ꯭ꯔꯩꯠ ꯁ꯭ꯇꯦꯁꯟ ꯑꯃ ꯍꯧꯗꯣꯛꯈꯤ꯫,ꯑ ꯝ ꯕ ꯥ ꯗ ꯇ   ꯀ ꯟ ꯇ ꯦ ꯅ ꯔ   ꯐ ꯭ ꯔ ꯩ ꯠ   ꯁ ꯭ ꯇ ꯦ ꯁ ꯟ   ꯑ ꯃ   ꯍ ꯧ ꯗ ꯣ ꯛ ꯈ ꯤ ꯫,33,38
1247,ꯌꯨ,ꯌ ꯨ,2,2
1248,ꯚꯤ,ꯚ ꯤ,2,2
1249,ꯄꯤ,ꯄ ꯤ,2,2
1250,", ꯏꯪꯛ",",   ꯏ ꯪ ꯛ",4,5
1251,"ꯇ ꯁꯤꯟꯅꯈꯤꯕ ꯑꯃꯗꯤ ꯇꯨꯡꯗ ꯳ꯗꯤ ꯁꯤꯁꯇꯦꯝꯁ ꯀꯣꯔꯄꯣꯔꯦꯁꯟꯒꯤ ꯆꯛ ꯍꯜꯗ ꯁꯤꯟꯅꯈꯤꯕ ꯄꯦꯇꯦꯟꯇ ꯑꯃ, ꯌꯨ ꯑꯦꯁ ꯴꯵꯷꯵꯳꯳꯰, ꯑꯁꯤ ꯂꯦꯃꯤꯅꯦ ꯑꯃꯃꯝ ꯅꯠꯇ꯭ꯔꯒ ꯂꯦꯌꯔꯁꯤꯡꯕꯨ ꯏꯝꯄꯤꯟꯖ ꯇꯧꯔꯤꯕ ꯔꯦꯗꯤꯑꯦꯁꯟ, ꯄꯥꯔꯇꯤꯀꯜ ꯕꯣꯝꯕꯥꯔꯗꯃꯦꯟꯇ, ꯀꯦꯃꯤꯀꯦꯜ ꯔꯤꯑꯦꯛꯁꯟ, ꯅꯠꯇ꯭ꯔꯒ ꯑꯜꯇ꯭ꯔꯥꯚꯥꯏꯑꯂꯦꯠ ꯂꯥꯏꯠ ꯂꯦꯖꯔꯁꯤꯡ ꯈꯛꯇꯒꯅ ꯐꯣꯇꯣꯄꯣꯂꯤꯃꯔꯁꯤꯡ ꯀ꯭ꯌꯣꯔ ꯇꯧꯗꯨꯅ ꯍꯥꯞꯄ ꯁ꯭ꯇꯦꯔꯤꯑꯣꯂꯤꯊꯣꯒ꯭ꯔꯥꯐꯤ ꯐꯦꯕ꯭ꯔꯤꯀꯦꯁꯟ ꯁꯤꯁꯇꯦꯝ ꯑꯃꯒꯤꯗꯃꯛ ꯏꯪ ꯱꯹꯸꯴ꯒꯤ ꯑꯣꯒꯁꯠ ꯸ꯗ ꯐꯥꯏꯜ ꯇꯧꯈꯤ꯫","ꯇ   ꯁ ꯤ ꯟ ꯅ ꯈ ꯤ ꯕ   ꯑ ꯃ ꯗ ꯤ   ꯇ ꯨ ꯡ ꯗ   ꯳ ꯗ ꯤ   ꯁ ꯤ ꯁ ꯇ ꯦ ꯝ ꯁ   ꯀ ꯣ ꯔ ꯄ ꯣ ꯔ ꯦ ꯁ ꯟ ꯒ ꯤ   ꯆ ꯛ   ꯍ ꯜ ꯗ   ꯁ ꯤ ꯟ ꯅ ꯈ ꯤ ꯕ   ꯄ ꯦ ꯇ ꯦ ꯟ ꯇ   ꯑ ꯃ ,   ꯌ ꯨ   ꯑ ꯦ ꯁ   ꯴ ꯵ ꯷ ꯵ ꯳ ꯳ ꯰ ,   ꯑ ꯁ ꯤ   ꯂ ꯦ ꯃ ꯤ ꯅ ꯦ   ꯑ ꯃ ꯃ ꯝ   ꯅ ꯠ ꯇ ꯭ ꯔ ꯒ   ꯂ ꯦ ꯌ ꯔ ꯁ ꯤ ꯡ ꯕ ꯨ   ꯏ ꯝ ꯄ ꯤ ꯟ ꯖ   ꯇ ꯧ ꯔ ꯤ ꯕ   ꯔ ꯦ ꯗ ꯤ ꯑ ꯦ ꯁ ꯟ ,   ꯄ ꯥ ꯔ ꯇ ꯤ ꯀ ꯜ   ꯕ ꯣ ꯝ ꯕ ꯥ ꯔ ꯗ ꯃ ꯦ ꯟ ꯇ ,   ꯀ ꯦ ꯃ ꯤ ꯀ ꯦ ꯜ   ꯔ ꯤ ꯑ ꯦ ꯛ ꯁ ꯟ ,   ꯅ ꯠ ꯇ ꯭ ꯔ ꯒ   ꯑ ꯜ ꯇ ꯭ ꯔ ꯥ ꯚ ꯥ ꯏ ꯑ ꯂ ꯦ ꯠ   ꯂ ꯥ ꯏ ꯠ   ꯂ ꯦ ꯖ ꯔ ꯁ ꯤ ꯡ   ꯈ ꯛ ꯇ ꯒ ꯅ   ꯐ ꯣ ꯇ ꯣ ꯄ ꯣ ꯂ ꯤ ꯃ ꯔ ꯁ ꯤ ꯡ   ꯀ ꯭ ꯌ ꯣ ꯔ   ꯇ ꯧ ꯗ ꯨ ꯅ   ꯍ ꯥ ꯞ ꯄ   ꯁ ꯭ ꯇ ꯦ ꯔ ꯤ ꯑ ꯣ ꯂ ꯤ ꯊ ꯣ ꯒ ꯭ ꯔ ꯥ ꯐ ꯤ   ꯐ ꯦ ꯕ ꯭ ꯔ ꯤ ꯀ ꯦ ꯁ ꯟ   ꯁ ꯤ ꯁ ꯇ ꯦ ꯝ   ꯑ ꯃ ꯒ ꯤ ꯗ ꯃ ꯛ   ꯏ ꯪ   ꯱ ꯹ ꯸ ꯴ ꯒ ꯤ   ꯑ ꯣ ꯒ ꯁ ꯠ   ꯸ ꯗ   ꯐ ꯥ ꯏ ꯜ   ꯇ ꯧ ꯈ ꯤ ꯫",280,325
1252,"ꯑꯇꯩ ꯃꯔꯨ ꯑꯣꯏꯕ ꯏꯟꯗꯁꯇ꯭ꯔꯤꯁꯤꯡꯒꯤ ꯃꯅꯨꯡꯗ ꯕꯤꯒ꯭ꯌꯥꯟꯒꯤ ꯑꯣꯏꯕ ꯈꯨꯠꯁꯨ-ꯈꯨꯠꯂꯥꯏꯁꯤꯡ, ꯂꯧꯎ-ꯁꯤꯡꯉꯨꯒꯤ ꯄꯣꯠꯂꯝꯁꯤꯡ, ꯏꯂꯦꯛꯇ꯭ꯔꯤꯀꯦꯜ ꯑꯣꯏꯕ ꯄꯣꯠꯂꯝꯁꯤꯡ, ꯃꯦꯆꯤꯟꯒꯤ ꯈꯨꯠꯂꯥꯏꯁꯤꯡ, ꯐꯤꯁꯤꯡ, ꯐꯤ ꯇꯨꯅꯕ ꯃꯦꯆꯤꯟꯁꯤꯡ, ꯁꯥꯟꯅ-ꯈꯣꯠꯅꯕꯒꯤ ꯄꯣꯠꯂꯝꯁꯤꯡ, ꯁ꯭ꯇꯥꯔꯆ, ꯍꯥꯔꯁꯤꯡ, ꯁꯥꯏꯀꯜꯁꯤꯡ, ꯐꯤꯔꯣꯜꯁꯤꯡ ꯁꯥꯕ ꯑꯃꯗꯤ ꯎꯆꯥꯟ ꯊꯥꯎ ꯑꯃꯁꯨꯡ ꯆꯤꯅꯤ ꯁꯨꯡꯕ ꯑꯁꯤ ꯌꯥꯎꯋꯤ꯫","ꯑ ꯇ ꯩ   ꯃ ꯔ ꯨ   ꯑ ꯣ ꯏ ꯕ   ꯏ ꯟ ꯗ ꯁ ꯇ ꯭ ꯔ ꯤ ꯁ ꯤ ꯡ ꯒ ꯤ   ꯃ ꯅ ꯨ ꯡ ꯗ   ꯕ ꯤ ꯒ ꯭ ꯌ ꯥ ꯟ ꯒ ꯤ   ꯑ ꯣ ꯏ ꯕ   ꯈ ꯨ ꯠ ꯁ ꯨ - ꯈ ꯨ ꯠ ꯂ ꯥ ꯏ ꯁ ꯤ ꯡ ,   ꯂ ꯧ ꯎ - ꯁ ꯤ ꯡ ꯉ ꯨ ꯒ ꯤ   ꯄ ꯣ ꯠ ꯂ ꯝ ꯁ ꯤ ꯡ ,   ꯏ ꯂ ꯦ ꯛ ꯇ ꯭ ꯔ ꯤ ꯀ ꯦ ꯜ   ꯑ ꯣ ꯏ ꯕ   ꯄ ꯣ ꯠ ꯂ ꯝ ꯁ ꯤ ꯡ ,   ꯃ ꯦ ꯆ ꯤ ꯟ ꯒ ꯤ   ꯈ ꯨ ꯠ ꯂ ꯥ ꯏ ꯁ ꯤ ꯡ ,   ꯐ ꯤ ꯁ ꯤ ꯡ ,   ꯐ ꯤ   ꯇ ꯨ ꯅ ꯕ   ꯃ ꯦ ꯆ ꯤ ꯟ ꯁ ꯤ ꯡ ,   ꯁ ꯥ ꯟ ꯅ - ꯈ ꯣ ꯠ ꯅ ꯕ ꯒ ꯤ   ꯄ ꯣ ꯠ ꯂ ꯝ ꯁ ꯤ ꯡ ,   ꯁ ꯭ ꯇ ꯥ ꯔ ꯆ ,   ꯍ ꯥ ꯔ ꯁ ꯤ ꯡ ,   ꯁ ꯥ ꯏ ꯀ ꯜ ꯁ ꯤ ꯡ ,   ꯐ ꯤ ꯔ ꯣ ꯜ ꯁ ꯤ ꯡ   ꯁ ꯥ ꯕ   ꯑ ꯃ ꯗ ꯤ   ꯎ ꯆ ꯥ ꯟ   ꯊ ꯥ ꯎ   ꯑ ꯃ ꯁ ꯨ ꯡ   ꯆ ꯤ ꯅ ꯤ   ꯁ ꯨ ꯡ ꯕ   ꯑ ꯁ ꯤ   ꯌ ꯥ ꯎ ꯋ ꯤ ꯫",227,260
1253,ꯀꯝꯄ꯭ꯌꯨꯇꯔ ꯑꯔꯀꯤꯇꯦꯛꯆꯔꯗ ꯃꯩ ꯆꯥꯕꯗ ꯔꯤꯐꯔ ꯇꯧꯕ ꯃꯇꯝꯗ ꯍꯧꯅꯕ ꯈꯟ-ꯑꯣꯟ ꯑꯁꯤ ꯑꯦꯝ,ꯀ ꯝ ꯄ ꯭ ꯌ ꯨ ꯇ ꯔ   ꯑ ꯔ ꯀ ꯤ ꯇ ꯦ ꯛ ꯆ ꯔ ꯗ   ꯃ ꯩ   ꯆ ꯥ ꯕ ꯗ   ꯔ ꯤ ꯐ ꯔ   ꯇ ꯧ ꯕ   ꯃ ꯇ ꯝ ꯗ   ꯍ ꯧ ꯅ ꯕ   ꯈ ꯟ - ꯑ ꯣ ꯟ   ꯑ ꯁ ꯤ   ꯑ ꯦ ꯝ,51,61
1254,ꯑꯥꯏ,ꯑ ꯥ ꯏ,3,3
1255,ꯄꯤ,ꯄ ꯤ,2,2
1256,ꯑꯦꯁ,ꯑ ꯦ ꯁ,3,3
1257,/ꯗꯕꯜꯌꯨ (ꯃꯤꯂꯤꯌꯟꯁ ꯑꯣꯐ ꯏꯟꯁꯇ꯭ꯔꯛꯁꯟꯁ ꯄꯔ ꯁꯦꯀꯦꯟ ꯄꯔ ꯋꯥꯠ)ꯅꯤ꯫,/ ꯗ ꯕ ꯜ ꯌ ꯨ   ( ꯃ ꯤ ꯂ ꯤ ꯌ ꯟ ꯁ   ꯑ ꯣ ꯐ   ꯏ ꯟ ꯁ ꯇ ꯭ ꯔ ꯛ ꯁ ꯟ ꯁ   ꯄ ꯔ   ꯁ ꯦ ꯀ ꯦ ꯟ   ꯄ ꯔ   ꯋ ꯥ ꯠ ) ꯅ ꯤ ꯫,43,50
1258,"ꯑꯦꯝꯄ꯭ꯂꯣꯌꯤꯁ' ꯁ꯭ꯇꯦꯠ ꯏꯟꯁꯨꯔꯦꯟꯁ ꯀꯣꯔꯄꯣꯔꯦꯁꯟ ꯃꯦꯗꯤꯀꯦꯜ ꯀꯣꯂꯦꯖ, ꯍꯥꯏꯗ꯭ꯔꯕꯥꯗꯅ ꯑꯥꯔ","ꯑ ꯦ ꯝ ꯄ ꯭ ꯂ ꯣ ꯌ ꯤ ꯁ '   ꯁ ꯭ ꯇ ꯦ ꯠ   ꯏ ꯟ ꯁ ꯨ ꯔ ꯦ ꯟ ꯁ   ꯀ ꯣ ꯔ ꯄ ꯣ ꯔ ꯦ ꯁ ꯟ   ꯃ ꯦ ꯗ ꯤ ꯀ ꯦ ꯜ   ꯀ ꯣ ꯂ ꯦ ꯖ ,   ꯍ ꯥ ꯏ ꯗ ꯭ ꯔ ꯕ ꯥ ꯗ ꯅ   ꯑ ꯥ ꯔ",59,66
1259,ꯁꯤ,ꯁ ꯤ,2,2
1260,ꯑꯥꯏ,ꯑ ꯥ ꯏ,3,3
